date,manufacturing
2004-07-05,69.67717123897044
2004-07-06,69.70357410795073
2004-07-07,69.72997697693101
2004-07-08,69.7563798459113
2004-07-09,69.7827827148916
2004-07-10,69.80918558387188
2004-07-11,69.83558845285216
2004-07-12,69.86199132183245
2004-07-13,69.88839419081273
2004-07-14,69.914797059793
2004-07-15,69.94119992877329
2004-07-16,69.96760279775357
2004-07-17,69.99400566673386
2004-07-18,70.02040853571414
2004-07-19,70.04681140469442
2004-07-20,70.07321427367471
2004-07-21,70.09961714265499
2004-07-22,70.12602001163528
2004-07-23,70.15242288061556
2004-07-24,70.17882574959584
2004-07-25,70.20522861857614
2004-07-26,70.23163148755643
2004-07-27,70.25803435653671
2004-07-28,70.284437225517
2004-07-29,70.31084009449728
2004-07-30,70.33724296347756
2004-07-31,70.36364583245785
2004-08-01,70.39004870143813
2004-08-02,70.41645157041842
2004-08-03,70.44285443939869
2004-08-04,70.46925730837897
2004-08-05,70.49566017735926
2004-08-06,70.52206304633954
2004-08-07,70.54846591531982
2004-08-08,70.57486878430011
2004-08-09,70.6012716532804
2004-08-10,70.62767452226069
2004-08-11,70.65407739124097
2004-08-12,70.68048026022126
2004-08-13,70.70688312920154
2004-08-14,70.73328599818183
2004-08-15,70.75968886716211
2004-08-16,70.7860917361424
2004-08-17,70.81249460512268
2004-08-18,70.83889747410296
2004-08-19,70.86530034308325
2004-08-20,70.89170321206353
2004-08-21,70.91810608104382
2004-08-22,70.9445089500241
2004-08-23,70.97091181900437
2004-08-24,70.99731468798466
2004-08-25,71.02371755696495
2004-08-26,71.05012042594524
2004-08-27,71.07652329492552
2004-08-28,71.1029261639058
2004-08-29,71.12932903288609
2004-08-30,71.15573190186637
2004-08-31,71.18213477084666
2004-09-01,71.20853763982694
2004-09-02,71.04483985214918
2004-09-03,70.8811420644714
2004-09-04,70.71744427679366
2004-09-05,70.5537464891159
2004-09-06,70.39004870143813
2004-09-07,70.22635091376036
2004-09-08,70.0626531260826
2004-09-09,69.89895533840485
2004-09-10,69.73525755072707
2004-09-11,69.57155976304931
2004-09-12,69.40786197537155
2004-09-13,69.24416418769378
2004-09-14,69.08046640001602
2004-09-15,68.91676861233826
2004-09-16,68.7530708246605
2004-09-17,68.58937303698274
2004-09-18,68.42567524930496
2004-09-19,68.26197746162721
2004-09-20,68.09827967394945
2004-09-21,67.93458188627169
2004-09-22,67.77088409859391
2004-09-23,67.60718631091615
2004-09-24,67.4434885232384
2004-09-25,67.27979073556062
2004-09-26,67.11609294788286
2004-09-27,66.9523951602051
2004-09-28,66.78869737252734
2004-09-29,66.62499958484958
2004-09-30,66.46130179717181
2004-10-01,66.29760400949405
2004-10-02,66.2183954025532
2004-10-03,66.13918679561235
2004-10-04,66.05997818867148
2004-10-05,65.98076958173064
2004-10-06,65.90156097478979
2004-10-07,65.82235236784894
2004-10-08,65.74314376090808
2004-10-09,65.66393515396722
2004-10-10,65.58472654702636
2004-10-11,65.50551794008551
2004-10-12,65.42630933314467
2004-10-13,65.34710072620382
2004-10-14,65.26789211926295
2004-10-15,65.1886835123221
2004-10-16,65.10947490538125
2004-10-17,65.0302662984404
2004-10-18,64.95105769149956
2004-10-19,64.8718490845587
2004-10-20,64.79264047761784
2004-10-21,64.71343187067698
2004-10-22,64.63422326373613
2004-10-23,64.55501465679528
2004-10-24,64.47580604985443
2004-10-25,64.39659744291357
2004-10-26,64.31738883597272
2004-10-27,64.23818022903187
2004-10-28,64.15897162209102
2004-10-29,64.07976301515016
2004-10-30,64.00055440820931
2004-10-31,63.92134580126845
2004-11-01,63.842137194327606
2004-11-02,63.59659051281096
2004-11-03,63.35104383129432
2004-11-04,63.10549714977766
2004-11-05,62.85995046826102
2004-11-06,62.61440378674438
2004-11-07,62.36885710522774
2004-11-08,62.1233104237111
2004-11-09,61.87776374219444
2004-11-10,61.632217060677796
2004-11-11,61.38667037916116
2004-11-12,61.14112369764452
2004-11-13,60.89557701612787
2004-11-14,60.650030334611216
2004-11-15,60.40448365309457
2004-11-16,60.15893697157794
2004-11-17,59.913390290061294
2004-11-18,59.66784360854465
2004-11-19,59.42229692702799
2004-11-20,59.17675024551135
2004-11-21,58.931203563994714
2004-11-22,58.68565688247807
2004-11-23,58.44011020096143
2004-11-24,58.19456351944477
2004-11-25,57.94901683792813
2004-11-26,57.703470156411484
2004-11-27,57.45792347489485
2004-11-28,57.212376793378205
2004-11-29,56.96683011186155
2004-11-30,56.721283430344904
2004-12-01,56.47573674882826
2004-12-02,56.60775109372968
2004-12-03,56.73976543863111
2004-12-04,56.87177978353253
2004-12-05,57.003794128433945
2004-12-06,57.13580847333538
2004-12-07,57.267822818236795
2004-12-08,57.399837163138216
2004-12-09,57.531851508039644
2004-12-10,57.663865852941065
2004-12-11,57.79588019784248
2004-12-12,57.92789454274391
2004-12-13,58.05990888764533
2004-12-14,58.19192323254675
2004-12-15,58.32393757744818
2004-12-16,58.45595192234959
2004-12-17,58.58796626725101
2004-12-18,58.71998061215243
2004-12-19,58.85199495705386
2004-12-20,58.984009301955275
2004-12-21,59.116023646856696
2004-12-22,59.248037991758125
2004-12-23,59.380052336659546
2004-12-24,59.51206668156096
2004-12-25,59.644081026462395
2004-12-26,59.77609537136381
2004-12-27,59.90810971626523
2004-12-28,60.04012406116666
2004-12-29,60.17213840606807
2004-12-30,60.30415275096949
2004-12-31,60.43616709587092
2005-01-01,60.56818144077234
2005-01-02,60.83221013057519
2005-01-03,61.096238820378026
2005-01-04,61.360267510180876
2005-01-05,61.62429619998372
2005-01-06,61.88832488978656
2005-01-07,62.1523535795894
2005-01-08,62.41638226939225
2005-01-09,62.680410959195086
2005-01-10,62.944439648997935
2005-01-11,63.20846833880077
2005-01-12,63.47249702860362
2005-01-13,63.73652571840647
2005-01-14,64.00055440820931
2005-01-15,64.26458309801215
2005-01-16,64.528611787815
2005-01-17,64.79264047761784
2005-01-18,65.05666916742068
2005-01-19,65.32069785722354
2005-01-20,65.58472654702636
2005-01-21,65.84875523682922
2005-01-22,66.11278392663206
2005-01-23,66.3768126164349
2005-01-24,66.64084130623775
2005-01-25,66.90486999604059
2005-01-26,67.16889868584343
2005-01-27,67.43292737564629
2005-01-28,67.69695606544911
2005-01-29,67.96098475525196
2005-01-30,68.22501344505481
2005-01-31,68.48904213485764
2005-02-01,68.7530708246605
2005-02-02,68.54844859006329
2005-02-03,68.34382635546609
2005-02-04,68.13920412086888
2005-02-05,67.93458188627169
2005-02-06,67.72995965167448
2005-02-07,67.52533741707727
2005-02-08,67.32071518248007
2005-02-09,67.11609294788286
2005-02-10,66.91147071328567
2005-02-11,66.70684847868846
2005-02-12,66.50222624409125
2005-02-13,66.29760400949405
2005-02-14,66.09298177489684
2005-02-15,65.88835954029965
2005-02-16,65.68373730570244
2005-02-17,65.47911507110524
2005-02-18,65.27449283650803
2005-02-19,65.06987060191082
2005-02-20,64.86524836731363
2005-02-21,64.66062613271642
2005-02-22,64.45600389811922
2005-02-23,64.25138166352201
2005-02-24,64.0467594289248
2005-02-25,63.842137194327606
2005-02-26,63.637514959730396
2005-02-27,63.43289272513319
2005-02-28,63.22827049053599
2005-03-01,63.02364825593879
2005-03-02,63.10285686287964
2005-03-03,63.182065469820486
2005-03-04,63.26127407676135
2005-03-05,63.340482683702206
2005-03-06,63.41969129064305
2005-03-07,63.498899897583904
2005-03-08,63.57810850452476
2005-03-09,63.657317111465616
2005-03-10,63.73652571840647
2005-03-11,63.81573432534732
2005-03-12,63.89494293228817
2005-03-13,63.97415153922902
2005-03-14,64.05336014616988
2005-03-15,64.13256875311073
2005-03-16,64.21177736005158
2005-03-17,64.29098596699244
2005-03-18,64.37019457393329
2005-03-19,64.44940318087414
2005-03-20,64.528611787815
2005-03-21,64.60782039475585
2005-03-22,64.6870290016967
2005-03-23,64.76623760863755
2005-03-24,64.8454462155784
2005-03-25,64.92465482251927
2005-03-26,65.00386342946011
2005-03-27,65.08307203640096
2005-03-28,65.16228064334182
2005-03-29,65.24148925028267
2005-03-30,65.32069785722354
2005-03-31,65.39990646416439
2005-04-01,65.47911507110524
2005-04-02,65.26085135420155
2005-04-03,65.04258763729787
2005-04-04,64.82432392039418
2005-04-05,64.6060602034905
2005-04-06,64.38779648658682
2005-04-07,64.16953276968313
2005-04-08,63.95126905277945
2005-04-09,63.73300533587575
2005-04-10,63.514741618972074
2005-04-11,63.29647790206839
2005-04-12,63.078214185164704
2005-04-13,62.85995046826102
2005-04-14,62.64168675135734
2005-04-15,62.423423034453656
2005-04-16,62.20515931754997
2005-04-17,61.98689560064629
2005-04-18,61.76863188374261
2005-04-19,61.55036816683892
2005-04-20,61.33210444993524
2005-04-21,61.11384073303156
2005-04-22,60.89557701612787
2005-04-23,60.67731329922419
2005-04-24,60.459049582320496
2005-04-25,60.24078586541681
2005-04-26,60.022522148513126
2005-04-27,59.80425843160944
2005-04-28,59.58599471470576
2005-04-29,59.36773099780208
2005-04-30,59.14946728089839
2005-05-01,58.931203563994714
2005-05-02,58.85199495705386
2005-05-03,58.77278635011301
2005-05-04,58.69357774317215
2005-05-05,58.614369136231296
2005-05-06,58.535160529290444
2005-05-07,58.45595192234959
2005-05-08,58.376743315408746
2005-05-09,58.29753470846788
2005-05-10,58.218326101527026
2005-05-11,58.13911749458618
2005-05-12,58.05990888764533
2005-05-13,57.980700280704475
2005-05-14,57.901491673763616
2005-05-15,57.82228306682276
2005-05-16,57.74307445988191
2005-05-17,57.663865852941065
2005-05-18,57.58465724600021
2005-05-19,57.50544863905936
2005-05-20,57.4262400321185
2005-05-21,57.34703142517765
2005-05-22,57.267822818236795
2005-05-23,57.18861421129594
2005-05-24,57.109405604355096
2005-05-25,57.03019699741423
2005-05-26,56.950988390473384
2005-05-27,56.87177978353253
2005-05-28,56.79257117659168
2005-05-29,56.713362569650826
2005-05-30,56.634153962709966
2005-05-31,56.554945355769114
2005-06-01,56.47573674882826
2005-06-02,56.530302678054184
2005-06-03,56.584868607280114
2005-06-04,56.63943453650603
2005-06-05,56.694000465731946
2005-06-06,56.74856639495786
2005-06-07,56.80313232418379
2005-06-08,56.857698253409716
2005-06-09,56.91226418263563
2005-06-10,56.96683011186155
2005-06-11,57.02139604108748
2005-06-12,57.075961970313394
2005-06-13,57.13052789953932
2005-06-14,57.18509382876523
2005-06-15,57.23965975799116
2005-06-16,57.29422568721708
2005-06-17,57.348791616442995
2005-06-18,57.403357545668925
2005-06-19,57.45792347489485
2005-06-20,57.512489404120764
2005-06-21,57.56705533334668
2005-06-22,57.62162126257261
2005-06-23,57.676187191798526
2005-06-24,57.73075312102445
2005-06-25,57.785319050250365
2005-06-26,57.839884979476295
2005-06-27,57.89445090870221
2005-06-28,57.94901683792813
2005-06-29,58.00358276715405
2005-06-30,58.05814869637998
2005-07-01,58.112714625605896
2005-07-02,58.05990888764533
2005-07-03,58.00710314968476
2005-07-04,57.95429741172419
2005-07-05,57.901491673763616
2005-07-06,57.84868593580305
2005-07-07,57.79588019784248
2005-07-08,57.74307445988191
2005-07-09,57.69026872192135
2005-07-10,57.63746298396078
2005-07-11,57.58465724600021
2005-07-12,57.531851508039644
2005-07-13,57.47904577007907
2005-07-14,57.4262400321185
2005-07-15,57.37343429415793
2005-07-16,57.32062855619736
2005-07-17,57.267822818236795
2005-07-18,57.215017080276226
2005-07-19,57.162211342315665
2005-07-20,57.109405604355096
2005-07-21,57.056599866394514
2005-07-22,57.003794128433945
2005-07-23,56.950988390473384
2005-07-24,56.898182652512816
2005-07-25,56.84537691455225
2005-07-26,56.79257117659168
2005-07-27,56.73976543863111
2005-07-28,56.68695970067054
2005-07-29,56.634153962709966
2005-07-30,56.5813482247494
2005-07-31,56.52854248678883
2005-08-01,56.47573674882826
2005-08-02,56.47573674882826
2005-08-03,56.47573674882826
2005-08-04,56.47573674882826
2005-08-05,56.47573674882826
2005-08-06,56.47573674882826
2005-08-07,56.47573674882826
2005-08-08,56.47573674882826
2005-08-09,56.47573674882826
2005-08-10,56.47573674882826
2005-08-11,56.47573674882826
2005-08-12,56.47573674882826
2005-08-13,56.47573674882826
2005-08-14,56.47573674882826
2005-08-15,56.47573674882826
2005-08-16,56.47573674882826
2005-08-17,56.47573674882826
2005-08-18,56.47573674882826
2005-08-19,56.47573674882826
2005-08-20,56.47573674882826
2005-08-21,56.47573674882826
2005-08-22,56.47573674882826
2005-08-23,56.47573674882826
2005-08-24,56.47573674882826
2005-08-25,56.47573674882826
2005-08-26,56.47573674882826
2005-08-27,56.47573674882826
2005-08-28,56.47573674882826
2005-08-29,56.47573674882826
2005-08-30,56.47573674882826
2005-08-31,56.47573674882826
2005-09-01,56.47573674882826
2005-09-02,56.4484537842153
2005-09-03,56.421170819602345
2005-09-04,56.39388785498939
2005-09-05,56.366604890376415
2005-09-06,56.33932192576346
2005-09-07,56.3120389611505
2005-09-08,56.28475599653754
2005-09-09,56.25747303192458
2005-09-10,56.230190067311625
2005-09-11,56.20290710269866
2005-09-12,56.1756241380857
2005-09-13,56.14834117347274
2005-09-14,56.12105820885977
2005-09-15,56.093775244246814
2005-09-16,56.066492279633856
2005-09-17,56.0392093150209
2005-09-18,56.01192635040794
2005-09-19,55.98464338579498
2005-09-20,55.95736042118201
2005-09-21,55.93007745656905
2005-09-22,55.902794491956094
2005-09-23,55.87551152734313
2005-09-24,55.84822856273017
2005-09-25,55.82094559811721
2005-09-26,55.793662633504255
2005-09-27,55.7663796688913
2005-09-28,55.739096704278325
2005-09-29,55.71181373966537
2005-09-30,55.68453077505241
2005-10-01,55.65724781043945
2005-10-02,55.630844941459166
2005-10-03,55.60444207247888
2005-10-04,55.5780392034986
2005-10-05,55.551636334518314
2005-10-06,55.52523346553803
2005-10-07,55.498830596557745
2005-10-08,55.47242772757746
2005-10-09,55.44602485859717
2005-10-10,55.419621989616886
2005-10-11,55.3932191206366
2005-10-12,55.36681625165632
2005-10-13,55.34041338267603
2005-10-14,55.31401051369575
2005-10-15,55.287607644715465
2005-10-16,55.26120477573518
2005-10-17,55.234801906754896
2005-10-18,55.20839903777462
2005-10-19,55.181996168794335
2005-10-20,55.15559329981405
2005-10-21,55.129190430833766
2005-10-22,55.10278756185348
2005-10-23,55.0763846928732
2005-10-24,55.049981823892914
2005-10-25,55.023578954912615
2005-10-26,54.99717608593234
2005-10-27,54.970773216952054
2005-10-28,54.94437034797177
2005-10-29,54.917967478991486
2005-10-30,54.8915646100112
2005-10-31,54.86516174103092
2005-11-01,54.83875887205063
2005-11-02,54.62049515514695
2005-11-03,54.40223143824327
2005-11-04,54.183967721339585
2005-11-05,53.9657040044359
2005-11-06,53.747440287532214
2005-11-07,53.529176570628536
2005-11-08,53.31091285372485
2005-11-09,53.09264913682115
2005-11-10,52.87438541991747
2005-11-11,52.65612170301379
2005-11-12,52.4378579861101
2005-11-13,52.219594269206425
2005-11-14,52.00133055230274
2005-11-15,51.783066835399055
2005-11-16,51.56480311849537
2005-11-17,51.34653940159169
2005-11-18,51.128275684688006
2005-11-19,50.91001196778432
2005-11-20,50.691748250880636
2005-11-21,50.47348453397695
2005-11-22,50.255220817073265
2005-11-23,50.03695710016958
2005-11-24,49.8186933832659
2005-11-25,49.60042966636222
2005-11-26,49.38216594945853
2005-11-27,49.16390223255485
2005-11-28,48.94563851565116
2005-11-29,48.727374798747476
2005-11-30,48.50911108184379
2005-12-01,48.29084736494011
2005-12-02,48.37005597188096
2005-12-03,48.44926457882182
2005-12-04,48.52847318576267
2005-12-05,48.607681792703524
2005-12-06,48.686890399644376
2005-12-07,48.76609900658523
2005-12-08,48.84530761352608
2005-12-09,48.924516220466934
2005-12-10,49.00372482740779
2005-12-11,49.08293343434864
2005-12-12,49.16214204128949
2005-12-13,49.24135064823035
2005-12-14,49.3205592551712
2005-12-15,49.39976786211205
2005-12-16,49.47897646905291
2005-12-17,49.558185075993755
2005-12-18,49.637393682934615
2005-12-19,49.71660228987547
2005-12-20,49.79581089681632
2005-12-21,49.87501950375717
2005-12-22,49.954228110698025
2005-12-23,50.03343671763888
2005-12-24,50.11264532457973
2005-12-25,50.19185393152058
2005-12-26,50.271062538461436
2005-12-27,50.35027114540229
2005-12-28,50.42947975234314
2005-12-29,50.508688359284
2005-12-30,50.58789696622485
2005-12-31,50.667105573165706
2006-01-01,50.74631418010656
2006-01-02,50.77271704908684
2006-01-03,50.79911991806712
2006-01-04,50.825522787047404
2006-01-05,50.851925656027696
2006-01-06,50.87832852500798
2006-01-07,50.904731393988264
2006-01-08,50.93113426296855
2006-01-09,50.95753713194883
2006-01-10,50.98394000092912
2006-01-11,51.0103428699094
2006-01-12,51.036745738889685
2006-01-13,51.06314860786997
2006-01-14,51.089551476850254
2006-01-15,51.11595434583054
2006-01-16,51.14235721481082
2006-01-17,51.168760083791106
2006-01-18,51.19516295277139
2006-01-19,51.221565821751675
2006-01-20,51.24796869073196
2006-01-21,51.27437155971224
2006-01-22,51.30077442869253
2006-01-23,51.32717729767281
2006-01-24,51.353580166653096
2006-01-25,51.37998303563338
2006-01-26,51.406385904613664
2006-01-27,51.43278877359395
2006-01-28,51.45919164257423
2006-01-29,51.485594511554524
2006-01-30,51.5119973805348
2006-01-31,51.538400249515085
2006-02-01,51.56480311849537
2006-02-02,51.62326661409457
2006-02-03,51.681730109693774
2006-02-04,51.74019360529297
2006-02-05,51.79865710089218
2006-02-06,51.85712059649138
2006-02-07,51.91558409209058
2006-02-08,51.97404758768978
2006-02-09,52.03251108328898
2006-02-10,52.090974578888186
2006-02-11,52.149438074487385
2006-02-12,52.207901570086584
2006-02-13,52.26636506568578
2006-02-14,52.32482856128499
2006-02-15,52.38329205688419
2006-02-16,52.441755552483386
2006-02-17,52.500219048082585
2006-02-18,52.55868254368178
2006-02-19,52.617146039280996
2006-02-20,52.675609534880195
2006-02-21,52.734073030479394
2006-02-22,52.79253652607859
2006-02-23,52.85100002167779
2006-02-24,52.909463517277
2006-02-25,52.967927012876196
2006-02-26,53.0263905084754
2006-02-27,53.0848540040746
2006-02-28,53.143317499673806
2006-03-01,53.201780995273005
2006-03-02,53.09616951935187
2006-03-03,52.990558043430724
2006-03-04,52.88494656750959
2006-03-05,52.77933509158845
2006-03-06,52.67372361566732
2006-03-07,52.56811213974617
2006-03-08,52.46250066382504
2006-03-09,52.3568891879039
2006-03-10,52.251277711982766
2006-03-11,52.14566623606163
2006-03-12,52.040054760140485
2006-03-13,51.934443284219356
2006-03-14,51.82883180829821
2006-03-15,51.72322033237708
2006-03-16,51.61760885645594
2006-03-17,51.5119973805348
2006-03-18,51.406385904613664
2006-03-19,51.30077442869253
2006-03-20,51.19516295277139
2006-03-21,51.089551476850254
2006-03-22,50.98394000092912
2006-03-23,50.87832852500798
2006-03-24,50.77271704908684
2006-03-25,50.667105573165706
2006-03-26,50.56149409724456
2006-03-27,50.45588262132343
2006-03-28,50.35027114540229
2006-03-29,50.24465966948116
2006-03-30,50.139048193560015
2006-03-31,50.03343671763888
2006-04-01,49.92782524171774
2006-04-02,49.90054227710478
2006-04-03,49.87325931249182
2006-04-04,49.84597634787886
2006-04-05,49.8186933832659
2006-04-06,49.79141041865294
2006-04-07,49.76412745403997
2006-04-08,49.736844489427014
2006-04-09,49.709561524814056
2006-04-10,49.6822785602011
2006-04-11,49.65499559558813
2006-04-12,49.627712630975175
2006-04-13,49.60042966636222
2006-04-14,49.57314670174926
2006-04-15,49.545863737136294
2006-04-16,49.518580772523336
2006-04-17,49.49129780791037
2006-04-18,49.464014843297406
2006-04-19,49.43673187868445
2006-04-20,49.40944891407149
2006-04-21,49.38216594945853
2006-04-22,49.35488298484557
2006-04-23,49.32760002023261
2006-04-24,49.30031705561965
2006-04-25,49.27303409100669
2006-04-26,49.24575112639373
2006-04-27,49.21846816178077
2006-04-28,49.191185197167805
2006-04-29,49.16390223255485
2006-04-30,49.13661926794188
2006-05-01,49.109336303328924
2006-05-02,49.03012769638808
2006-05-03,48.95091908944722
2006-05-04,48.871710482506366
2006-05-05,48.79250187556551
2006-05-06,48.71329326862466
2006-05-07,48.63408466168381
2006-05-08,48.554876054742955
2006-05-09,48.4756674478021
2006-05-10,48.39645884086125
2006-05-11,48.31725023392039
2006-05-12,48.238041626979545
2006-05-13,48.158833020038685
2006-05-14,48.07962441309783
2006-05-15,48.00041580615699
2006-05-16,47.92120719921613
2006-05-17,47.841998592275274
2006-05-18,47.76278998533442
2006-05-19,47.68358137839357
2006-05-20,47.60437277145272
2006-05-21,47.525164164511864
2006-05-22,47.44595555757101
2006-05-23,47.36674695063015
2006-05-24,47.287538343689306
2006-05-25,47.20832973674845
2006-05-26,47.129121129807594
2006-05-27,47.04991252286675
2006-05-28,46.970703915925895
2006-05-29,46.891495308985036
2006-05-30,46.81228670204419
2006-05-31,46.73307809510333
2006-06-01,46.65386948816248
2006-06-02,46.681152452775436
2006-06-03,46.7084354173884
2006-06-04,46.73571838200136
2006-06-05,46.763001346614324
2006-06-06,46.79028431122728
2006-06-07,46.81756727584025
2006-06-08,46.844850240453205
2006-06-09,46.87213320506616
2006-06-10,46.89941616967912
2006-06-11,46.926699134292086
2006-06-12,46.953982098905044
2006-06-13,46.981265063518
2006-06-14,47.00854802813096
2006-06-15,47.035830992743925
2006-06-16,47.06311395735689
2006-06-17,47.09039692196985
2006-06-18,47.11767988658281
2006-06-19,47.14496285119577
2006-06-20,47.17224581580873
2006-06-21,47.19952878042169
2006-06-22,47.22681174503465
2006-06-23,47.25409470964761
2006-06-24,47.28137767426057
2006-06-25,47.308660638873526
2006-06-26,47.33594360348649
2006-06-27,47.363226568099456
2006-06-28,47.390509532712414
2006-06-29,47.41779249732537
2006-06-30,47.44507546193834
2006-07-01,47.472358426551295
2006-07-02,47.49876129553158
2006-07-03,47.525164164511864
2006-07-04,47.55156703349215
2006-07-05,47.57796990247243
2006-07-06,47.60437277145272
2006-07-07,47.630775640433
2006-07-08,47.657178509413285
2006-07-09,47.68358137839357
2006-07-10,47.70998424737385
2006-07-11,47.73638711635414
2006-07-12,47.76278998533442
2006-07-13,47.78919285431471
2006-07-14,47.81559572329499
2006-07-15,47.841998592275274
2006-07-16,47.86840146125556
2006-07-17,47.89480433023584
2006-07-18,47.92120719921613
2006-07-19,47.94761006819641
2006-07-20,47.974012937176695
2006-07-21,48.00041580615699
