date,auto financing 
2004-07-05,80.33668060531403
2004-07-06,80.12064919528292
2004-07-07,79.90461778525183
2004-07-08,79.68858637522072
2004-07-09,79.47255496518964
2004-07-10,79.25652355515854
2004-07-11,79.04049214512744
2004-07-12,78.82446073509634
2004-07-13,78.60842932506525
2004-07-14,78.39239791503415
2004-07-15,78.17636650500306
2004-07-16,77.96033509497195
2004-07-17,77.74430368494086
2004-07-18,77.52827227490977
2004-07-19,77.31224086487867
2004-07-20,77.09620945484757
2004-07-21,76.88017804481647
2004-07-22,76.66414663478538
2004-07-23,76.44811522475429
2004-07-24,76.23208381472318
2004-07-25,76.01605240469209
2004-07-26,75.800020994661
2004-07-27,75.5839895846299
2004-07-28,75.3679581745988
2004-07-29,75.1519267645677
2004-07-30,74.93589535453661
2004-07-31,74.71986394450552
2004-08-01,74.50383253447441
2004-08-02,74.26079719818942
2004-08-03,74.01776186190445
2004-08-04,73.77472652561946
2004-08-05,73.53169118933448
2004-08-06,73.28865585304949
2004-08-07,73.04562051676452
2004-08-08,72.80258518047953
2004-08-09,72.55954984419455
2004-08-10,72.31651450790956
2004-08-11,72.07347917162458
2004-08-12,71.8304438353396
2004-08-13,71.58740849905462
2004-08-14,71.34437316276963
2004-08-15,71.10133782648465
2004-08-16,70.85830249019966
2004-08-17,70.61526715391469
2004-08-18,70.3722318176297
2004-08-19,70.12919648134472
2004-08-20,69.88616114505973
2004-08-21,69.64312580877474
2004-08-22,69.40009047248977
2004-08-23,69.15705513620478
2004-08-24,68.9140197999198
2004-08-25,68.67098446363481
2004-08-26,68.42794912734982
2004-08-27,68.18491379106484
2004-08-28,67.94187845477985
2004-08-29,67.69884311849488
2004-08-30,67.45580778220989
2004-08-31,67.21277244592491
2004-09-01,66.96973710963992
2004-09-02,67.02554522389795
2004-09-03,67.08135333815599
2004-09-04,67.13716145241402
2004-09-05,67.19296956667206
2004-09-06,67.24877768093009
2004-09-07,67.30458579518813
2004-09-08,67.36039390944616
2004-09-09,67.41620202370419
2004-09-10,67.47201013796222
2004-09-11,67.52781825222026
2004-09-12,67.58362636647828
2004-09-13,67.63943448073633
2004-09-14,67.69524259499435
2004-09-15,67.7510507092524
2004-09-16,67.80685882351042
2004-09-17,67.86266693776845
2004-09-18,67.9184750520265
2004-09-19,67.97428316628452
2004-09-20,68.03009128054255
2004-09-21,68.08589939480059
2004-09-22,68.14170750905863
2004-09-23,68.19751562331666
2004-09-24,68.25332373757469
2004-09-25,68.30913185183272
2004-09-26,68.36493996609076
2004-09-27,68.42074808034879
2004-09-28,68.47655619460681
2004-09-29,68.53236430886486
2004-09-30,68.5881724231229
2004-10-01,68.64398053738093
2004-10-02,68.23892164357261
2004-10-03,67.83386274976431
2004-10-04,67.428803855956
2004-10-05,67.0237449621477
2004-10-06,66.61868606833939
2004-10-07,66.21362717453108
2004-10-08,65.80856828072278
2004-10-09,65.40350938691446
2004-10-10,64.99845049310616
2004-10-11,64.59339159929786
2004-10-12,64.18833270548956
2004-10-13,63.78327381168125
2004-10-14,63.37821491787294
2004-10-15,62.973156024064636
2004-10-16,62.56809713025633
2004-10-17,62.16303823644802
2004-10-18,61.75797934263973
2004-10-19,61.35292044883142
2004-10-20,60.94786155502311
2004-10-21,60.54280266121481
2004-10-22,60.1377437674065
2004-10-23,59.732684873598195
2004-10-24,59.327625979789886
2004-10-25,58.92256708598158
2004-10-26,58.517508192173274
2004-10-27,58.11244929836497
2004-10-28,57.70739040455666
2004-10-29,57.30233151074835
2004-10-30,56.89727261694005
2004-10-31,56.49221372313174
2004-11-01,56.08715482932344
2004-11-02,56.08715482932344
2004-11-03,56.08715482932344
2004-11-04,56.08715482932344
2004-11-05,56.08715482932344
2004-11-06,56.08715482932344
2004-11-07,56.08715482932344
2004-11-08,56.08715482932344
2004-11-09,56.08715482932344
2004-11-10,56.08715482932344
2004-11-11,56.08715482932344
2004-11-12,56.08715482932344
2004-11-13,56.08715482932344
2004-11-14,56.08715482932344
2004-11-15,56.08715482932344
2004-11-16,56.08715482932344
2004-11-17,56.08715482932344
2004-11-18,56.08715482932344
2004-11-19,56.08715482932344
2004-11-20,56.08715482932344
2004-11-21,56.08715482932344
2004-11-22,56.08715482932344
2004-11-23,56.08715482932344
2004-11-24,56.08715482932344
2004-11-25,56.08715482932344
2004-11-26,56.08715482932344
2004-11-27,56.08715482932344
2004-11-28,56.08715482932344
2004-11-29,56.08715482932344
2004-11-30,56.08715482932344
2004-12-01,56.08715482932344
2004-12-02,56.546221575639514
2004-12-03,57.0052883219556
2004-12-04,57.46435506827167
2004-12-05,57.923421814587755
2004-12-06,58.38248856090383
2004-12-07,58.84155530721992
2004-12-08,59.300622053536
2004-12-09,59.75968879985208
2004-12-10,60.21875554616816
2004-12-11,60.67782229248424
2004-12-12,61.13688903880032
2004-12-13,61.595955785116395
2004-12-14,62.05502253143248
2004-12-15,62.51408927774855
2004-12-16,62.973156024064636
2004-12-17,63.432222770380726
2004-12-18,63.8912895166968
2004-12-19,64.35035626301288
2004-12-20,64.80942300932897
2004-12-21,65.26848975564504
2004-12-22,65.72755650196112
2004-12-23,66.1866232482772
2004-12-24,66.64568999459328
2004-12-25,67.10475674090935
2004-12-26,67.56382348722543
2004-12-27,68.02289023354152
2004-12-28,68.4819569798576
2004-12-29,68.94102372617368
2004-12-30,69.40009047248977
2004-12-31,69.85915721880585
2005-01-01,70.31822396512192
2005-01-02,70.04818470258304
2005-01-03,69.77814544004418
2005-01-04,69.50810617750531
2005-01-05,69.23806691496644
2005-01-06,68.96802765242757
2005-01-07,68.69798838988869
2005-01-08,68.42794912734982
2005-01-09,68.15790986481096
2005-01-10,67.88787060227209
2005-01-11,67.61783133973321
2005-01-12,67.34779207719434
2005-01-13,67.07775281465547
2005-01-14,66.80771355211661
2005-01-15,66.53767428957774
2005-01-16,66.26763502703885
2005-01-17,65.99759576449999
2005-01-18,65.72755650196112
2005-01-19,65.45751723942224
2005-01-20,65.18747797688339
2005-01-21,64.9174387143445
2005-01-22,64.64739945180563
2005-01-23,64.37736018926677
2005-01-24,64.1073209267279
2005-01-25,63.83728166418903
2005-01-26,63.567242401650155
2005-01-27,63.29720313911128
2005-01-28,63.027163876572416
2005-01-29,62.75712461403354
2005-01-30,62.48708535149467
2005-01-31,62.217046088955804
2005-02-01,61.94700682641693
2005-02-02,61.85731521421651
2005-02-03,61.767623602016116
2005-02-04,61.6779319898157
2005-02-05,61.588240377615286
2005-02-06,61.498548765414874
2005-02-07,61.40885715321447
2005-02-08,61.31916554101406
2005-02-09,61.22947392881364
2005-02-10,61.13978231661324
2005-02-11,61.050090704412824
2005-02-12,60.96039909221241
2005-02-13,60.870707480011994
2005-02-14,60.7810158678116
2005-02-15,60.69132425561118
2005-02-16,60.60163264341077
2005-02-17,60.51194103121036
2005-02-18,60.42224941900995
2005-02-19,60.33255780680954
2005-02-20,60.24286619460912
2005-02-21,60.153174582408724
2005-02-22,60.063482970208305
2005-02-23,59.973791358007894
2005-02-24,59.88409974580749
2005-02-25,59.79440813360708
2005-02-26,59.70471652140666
2005-02-27,59.61502490920625
2005-02-28,59.525333297005844
2005-03-01,59.43564168480543
2005-03-02,59.67867702109042
2005-03-03,59.9217123573754
2005-03-04,60.16474769366039
2005-03-05,60.407783029945364
2005-03-06,60.650818366230354
2005-03-07,60.89385370251533
2005-03-08,61.13688903880032
2005-03-09,61.3799243750853
2005-03-10,61.622959711370285
2005-03-11,61.86599504765527
2005-03-12,62.10903038394025
2005-03-13,62.352065720225234
2005-03-14,62.595101056510224
2005-03-15,62.8381363927952
2005-03-16,63.08117172908019
2005-03-17,63.324207065365165
2005-03-18,63.567242401650155
2005-03-19,63.81027773793513
2005-03-20,64.05331307422011
2005-03-21,64.2963484105051
2005-03-22,64.53938374679008
2005-03-23,64.78241908307507
2005-03-24,65.02545441936005
2005-03-25,65.26848975564504
2005-03-26,65.51152509193003
2005-03-27,65.754560428215
2005-03-28,65.99759576449999
2005-03-29,66.24063110078497
2005-03-30,66.48366643706996
2005-03-31,66.72670177335493
2005-04-01,66.96973710963992
2005-04-02,66.83021682399483
2005-04-03,66.69069653834975
2005-04-04,66.55117625270468
2005-04-05,66.41165596705959
2005-04-06,66.27213568141451
2005-04-07,66.13261539576942
2005-04-08,65.99309511012434
2005-04-09,65.85357482447927
2005-04-10,65.71405453883418
2005-04-11,65.57453425318909
2005-04-12,65.43501396754401
2005-04-13,65.29549368189893
2005-04-14,65.15597339625384
2005-04-15,65.01645311060877
2005-04-16,64.87693282496367
2005-04-17,64.73741253931858
2005-04-18,64.59789225367352
2005-04-19,64.45837196802843
2005-04-20,64.31885168238334
2005-04-21,64.17933139673826
2005-04-22,64.03981111109317
2005-04-23,63.90029082544809
2005-04-24,63.76077053980301
2005-04-25,63.62125025415793
2005-04-26,63.48172996851284
2005-04-27,63.34220968286777
2005-04-28,63.20268939722268
2005-04-29,63.063169111577594
2005-04-30,62.92364882593252
2005-05-01,62.784128540287426
2005-05-02,63.29720313911128
2005-05-03,63.81027773793513
2005-05-04,64.323352336759
2005-05-05,64.83642693558285
2005-05-06,65.3495015344067
2005-05-07,65.86257613323055
2005-05-08,66.37565073205441
2005-05-09,66.88872533087826
2005-05-10,67.40179992970212
2005-05-11,67.91487452852597
2005-05-12,68.42794912734982
2005-05-13,68.94102372617368
2005-05-14,69.45409832499753
2005-05-15,69.96717292382138
2005-05-16,70.48024752264524
2005-05-17,70.9933221214691
2005-05-18,71.50639672029295
2005-05-19,72.0194713191168
2005-05-20,72.53254591794065
2005-05-21,73.04562051676452
2005-05-22,73.55869511558838
2005-05-23,74.07176971441223
2005-05-24,74.58484431323608
2005-05-25,75.09791891205992
2005-05-26,75.61099351088379
2005-05-27,76.12406810970764
2005-05-28,76.6371427085315
2005-05-29,77.15021730735535
2005-05-30,77.66329190617921
2005-05-31,78.17636650500306
2005-06-01,78.68944110382691
2005-06-02,78.856865446601
2005-06-03,79.02428978937512
2005-06-04,79.1917141321492
2005-06-05,79.35913847492331
2005-06-06,79.52656281769741
2005-06-07,79.69398716047151
2005-06-08,79.86141150324562
2005-06-09,80.0288358460197
2005-06-10,80.1962601887938
2005-06-11,80.36368453156791
2005-06-12,80.53110887434201
2005-06-13,80.69853321711611
2005-06-14,80.8659575598902
2005-06-15,81.0333819026643
2005-06-16,81.20080624543841
2005-06-17,81.36823058821251
2005-06-18,81.53565493098661
2005-06-19,81.70307927376071
2005-06-20,81.8705036165348
2005-06-21,82.0379279593089
2005-06-22,82.20535230208301
2005-06-23,82.37277664485711
2005-06-24,82.5402009876312
2005-06-25,82.7076253304053
2005-06-26,82.8750496731794
2005-06-27,83.0424740159535
2005-06-28,83.20989835872761
2005-06-29,83.3773227015017
2005-06-30,83.54474704427581
2005-07-01,83.7121713870499
2005-07-02,83.3071124932416
2005-07-03,82.90205359943329
2005-07-04,82.49699470562499
2005-07-05,82.09193581181668
2005-07-06,81.68687691800838
2005-07-07,81.28181802420006
2005-07-08,80.87675913039176
2005-07-09,80.47170023658346
2005-07-10,80.06664134277514
2005-07-11,79.66158244896684
2005-07-12,79.25652355515854
2005-07-13,78.85146466135024
2005-07-14,78.44640576754192
2005-07-15,78.04134687373362
2005-07-16,77.63628797992531
2005-07-17,77.231229086117
2005-07-18,76.82617019230871
2005-07-19,76.4211112985004
2005-07-20,76.01605240469209
2005-07-21,75.61099351088379
2005-07-22,75.20593461707548
2005-07-23,74.80087572326718
2005-07-24,74.39581682945887
2005-07-25,73.99075793565056
2005-07-26,73.58569904184226
2005-07-27,73.18064014803394
2005-07-28,72.77558125422564
2005-07-29,72.37052236041734
2005-07-30,71.96546346660904
2005-07-31,71.56040457280072
2005-08-01,71.15534567899242
2005-08-02,70.88530641645355
2005-08-03,70.61526715391469
2005-08-04,70.34522789137581
2005-08-05,70.07518862883693
2005-08-06,69.80514936629807
2005-08-07,69.5351101037592
2005-08-08,69.26507084122032
2005-08-09,68.99503157868146
2005-08-10,68.72499231614258
2005-08-11,68.45495305360372
2005-08-12,68.18491379106484
2005-08-13,67.91487452852597
2005-08-14,67.64483526598711
2005-08-15,67.37479600344822
2005-08-16,67.10475674090935
2005-08-17,66.8347174783705
2005-08-18,66.56467821583162
2005-08-19,66.29463895329275
2005-08-20,66.02459969075387
2005-08-21,65.754560428215
2005-08-22,65.48452116567613
2005-08-23,65.21448190313727
2005-08-24,64.9444426405984
2005-08-25,64.67440337805952
2005-08-26,64.40436411552065
2005-08-27,64.13432485298178
2005-08-28,63.86428559044292
2005-08-29,63.59424632790404
2005-08-30,63.324207065365165
2005-08-31,63.054167802826306
2005-09-01,62.784128540287426
2005-09-02,62.449279854739224
2005-09-03,62.11443116919103
2005-09-04,61.77958248364283
2005-09-05,61.44473379809464
2005-09-06,61.10988511254643
2005-09-07,60.77503642699823
2005-09-08,60.44018774145003
2005-09-09,60.10533905590183
2005-09-10,59.770490370353635
2005-09-11,59.43564168480543
2005-09-12,59.10079299925723
2005-09-13,58.765944313709035
2005-09-14,58.43109562816083
2005-09-15,58.09624694261264
2005-09-16,57.761398257064435
2005-09-17,57.42654957151623
2005-09-18,57.09170088596804
2005-09-19,56.756852200419836
2005-09-20,56.42200351487164
2005-09-21,56.08715482932344
2005-09-22,55.75230614377523
2005-09-23,55.41745745822704
2005-09-24,55.08260877267884
2005-09-25,54.747760087130644
2005-09-26,54.41291140158244
2005-09-27,54.07806271603423
2005-09-28,53.743214030486044
2005-09-29,53.408365344937835
2005-09-30,53.07351665938964
2005-10-01,52.73866797384144
2005-10-02,52.8196797526031
2005-10-03,52.900691531364764
2005-10-04,52.98170331012642
2005-10-05,53.06271508888809
2005-10-06,53.14372686764975
2005-10-07,53.2247386464114
2005-10-08,53.30575042517307
2005-10-09,53.38676220393473
2005-10-10,53.467773982696386
2005-10-11,53.548785761458056
2005-10-12,53.62979754021971
2005-10-13,53.71080931898137
2005-10-14,53.79182109774304
2005-10-15,53.8728328765047
2005-10-16,53.95384465526636
2005-10-17,54.034856434028015
2005-10-18,54.11586821278968
2005-10-19,54.196879991551334
2005-10-20,54.277891770313005
2005-10-21,54.35890354907467
2005-10-22,54.439915327836324
2005-10-23,54.52092710659798
2005-10-24,54.601938885359644
2005-10-25,54.682950664121314
2005-10-26,54.76396244288297
2005-10-27,54.844974221644634
2005-10-28,54.92598600040629
2005-10-29,55.006997779167946
2005-10-30,55.08800955792962
2005-10-31,55.16902133669128
2005-11-01,55.250033115452936
2005-11-02,55.13841688693687
2005-11-03,55.026800658420804
2005-11-04,54.915184429904734
2005-11-05,54.80356820138867
2005-11-06,54.6919519728726
2005-11-07,54.58033574435654
2005-11-08,54.46871951584047
2005-11-09,54.357103287324406
2005-11-10,54.24548705880834
2005-11-11,54.133870830292274
2005-11-12,54.022254601776204
2005-11-13,53.91063837326014
2005-11-14,53.79902214474407
2005-11-15,53.68740591622801
2005-11-16,53.57578968771194
2005-11-17,53.46417345919588
2005-11-18,53.35255723067981
2005-11-19,53.240941002163744
2005-11-20,53.129324773647674
2005-11-21,53.01770854513161
2005-11-22,52.90609231661554
2005-11-23,52.79447608809948
2005-11-24,52.6828598595834
2005-11-25,52.57124363106734
2005-11-26,52.45962740255127
2005-11-27,52.34801117403521
2005-11-28,52.23639494551914
2005-11-29,52.124778717003075
2005-11-30,52.013162488487005
2005-12-01,51.90154625997094
2005-12-02,52.06356981749426
2005-12-03,52.22559337501759
2005-12-04,52.38761693254091
2005-12-05,52.54964049006423
2005-12-06,52.711664047587554
2005-12-07,52.87368760511088
2005-12-08,53.03571116263419
2005-12-09,53.19773472015752
2005-12-10,53.35975827768084
2005-12-11,53.521781835204166
2005-12-12,53.683805392727486
2005-12-13,53.84582895025081
2005-12-14,54.00785250777413
2005-12-15,54.16987606529745
2005-12-16,54.33189962282078
2005-12-17,54.4939231803441
2005-12-18,54.655946737867424
2005-12-19,54.817970295390744
2005-12-20,54.97999385291406
2005-12-21,55.14201741043739
2005-12-22,55.30404096796071
2005-12-23,55.46606452548404
2005-12-24,55.628088083007356
2005-12-25,55.790111640530675
2005-12-26,55.952135198054
2005-12-27,56.11415875557732
2005-12-28,56.27618231310064
2005-12-29,56.43820587062397
2005-12-30,56.60022942814729
2005-12-31,56.76225298567062
2006-01-01,56.92427654319393
2006-01-02,56.95128046944782
2006-01-03,56.978284395701706
2006-01-04,57.0052883219556
2006-01-05,57.03229224820948
2006-01-06,57.05929617446337
2006-01-07,57.08630010071725
2006-01-08,57.11330402697114
2006-01-09,57.14030795322504
2006-01-10,57.16731187947892
2006-01-11,57.19431580573281
2006-01-12,57.221319731986696
2006-01-13,57.24832365824058
2006-01-14,57.27532758449447
2006-01-15,57.30233151074835
2006-01-16,57.32933543700224
2006-01-17,57.356339363256126
2006-01-18,57.383343289510016
2006-01-19,57.4103472157639
2006-01-20,57.43735114201779
2006-01-21,57.46435506827167
2006-01-22,57.49135899452556
2006-01-23,57.518362920779445
2006-01-24,57.545366847033335
2006-01-25,57.57237077328723
2006-01-26,57.599374699541116
2006-01-27,57.626378625795006
2006-01-28,57.65338255204889
2006-01-29,57.68038647830278
2006-01-30,57.70739040455666
2006-01-31,57.734394330810545
2006-02-01,57.761398257064435
2006-02-02,57.880987073331646
2006-02-03,58.00057588959887
2006-02-04,58.12016470586608
2006-02-05,58.23975352213329
2006-02-06,58.3593423384005
2006-02-07,58.47893115466772
2006-02-08,58.59851997093493
2006-02-09,58.71810878720215
2006-02-10,58.837697603469366
2006-02-11,58.957286419736576
2006-02-12,59.07687523600379
2006-02-13,59.196464052271
2006-02-14,59.31605286853822
2006-02-15,59.43564168480543
2006-02-16,59.55523050107264
2006-02-17,59.67481931733987
2006-02-18,59.79440813360708
2006-02-19,59.91399694987429
2006-02-20,60.0335857661415
2006-02-21,60.153174582408724
2006-02-22,60.272763398675934
2006-02-23,60.392352214943145
2006-02-24,60.51194103121036
2006-02-25,60.63152984747757
2006-02-26,60.75111866374478
2006-02-27,60.870707480011994
2006-02-28,60.99029629627922
2006-03-01,61.10988511254643
2006-03-02,61.13688903880032
2006-03-03,61.1638929650542
2006-03-04,61.19089689130809
2006-03-05,61.217900817561976
2006-03-06,61.24490474381586
2006-03-07,61.27190867006975
2006-03-08,61.29891259632363
2006-03-09,61.325916522577536
2006-03-10,61.35292044883142
2006-03-11,61.3799243750853
2006-03-12,61.40692830133919
2006-03-13,61.433932227593075
2006-03-14,61.460936153846966
2006-03-15,61.48794008010085
2006-03-16,61.51494400635474
2006-03-17,61.54194793260862
2006-03-18,61.56895185886251
2006-03-19,61.595955785116395
2006-03-20,61.622959711370285
2006-03-21,61.64996363762417
2006-03-22,61.67696756387806
2006-03-23,61.70397149013194
2006-03-24,61.730975416385824
2006-03-25,61.75797934263973
2006-03-26,61.78498326889361
2006-03-27,61.811987195147495
2006-03-28,61.838991121401385
2006-03-29,61.86599504765527
2006-03-30,61.89299897390916
2006-03-31,61.92000290016304
2006-04-01,61.94700682641693
2006-04-02,61.94700682641693
2006-04-03,61.94700682641693
2006-04-04,61.94700682641693
2006-04-05,61.94700682641693
2006-04-06,61.94700682641693
2006-04-07,61.94700682641693
2006-04-08,61.94700682641693
2006-04-09,61.94700682641693
2006-04-10,61.94700682641693
2006-04-11,61.94700682641693
2006-04-12,61.94700682641693
2006-04-13,61.94700682641693
2006-04-14,61.94700682641693
2006-04-15,61.94700682641693
2006-04-16,61.94700682641693
2006-04-17,61.94700682641693
2006-04-18,61.94700682641693
2006-04-19,61.94700682641693
2006-04-20,61.94700682641693
2006-04-21,61.94700682641693
2006-04-22,61.94700682641693
2006-04-23,61.94700682641693
2006-04-24,61.94700682641693
2006-04-25,61.94700682641693
2006-04-26,61.94700682641693
2006-04-27,61.94700682641693
2006-04-28,61.94700682641693
2006-04-29,61.94700682641693
2006-04-30,61.94700682641693
2006-05-01,61.94700682641693
2006-05-02,62.217046088955804
2006-05-03,62.48708535149467
2006-05-04,62.75712461403354
2006-05-05,63.027163876572416
2006-05-06,63.29720313911128
2006-05-07,63.567242401650155
2006-05-08,63.83728166418903
2006-05-09,64.1073209267279
2006-05-10,64.37736018926677
2006-05-11,64.64739945180563
2006-05-12,64.9174387143445
2006-05-13,65.18747797688339
2006-05-14,65.45751723942224
2006-05-15,65.72755650196112
2006-05-16,65.99759576449999
2006-05-17,66.26763502703885
2006-05-18,66.53767428957774
2006-05-19,66.80771355211661
2006-05-20,67.07775281465547
2006-05-21,67.34779207719434
2006-05-22,67.61783133973321
2006-05-23,67.88787060227209
2006-05-24,68.15790986481096
2006-05-25,68.42794912734982
2006-05-26,68.69798838988869
2006-05-27,68.96802765242757
2006-05-28,69.23806691496644
2006-05-29,69.50810617750531
2006-05-30,69.77814544004418
2006-05-31,70.04818470258304
2006-06-01,70.31822396512192
2006-06-02,70.37403207937994
2006-06-03,70.42984019363799
2006-06-04,70.48564830789603
2006-06-05,70.54145642215406
2006-06-06,70.59726453641208
2006-06-07,70.65307265067013
2006-06-08,70.70888076492815
2006-06-09,70.76468887918618
2006-06-10,70.82049699344421
2006-06-11,70.87630510770225
2006-06-12,70.9321132219603
2006-06-13,70.98792133621832
2006-06-14,71.04372945047635
2006-06-15,71.09953756473439
2006-06-16,71.15534567899242
2006-06-17,71.21115379325045
2006-06-18,71.26696190750849
2006-06-19,71.32277002176652
2006-06-20,71.37857813602456
2006-06-21,71.43438625028259
2006-06-22,71.49019436454063
2006-06-23,71.54600247879866
2006-06-24,71.60181059305668
2006-06-25,71.65761870731471
2006-06-26,71.71342682157275
2006-06-27,71.76923493583078
2006-06-28,71.82504305008882
2006-06-29,71.88085116434685
2006-06-30,71.93665927860489
2006-07-01,71.99246739286292
2006-07-02,71.88445168784737
2006-07-03,71.77643598283181
2006-07-04,71.66842027781627
2006-07-05,71.56040457280072
2006-07-06,71.45238886778517
2006-07-07,71.34437316276963
2006-07-08,71.23635745775408
2006-07-09,71.12834175273854
2006-07-10,71.02032604772299
2006-07-11,70.91231034270743
2006-07-12,70.80429463769188
2006-07-13,70.69627893267634
2006-07-14,70.58826322766079
2006-07-15,70.48024752264524
2006-07-16,70.3722318176297
2006-07-17,70.26421611261415
2006-07-18,70.1562004075986
2006-07-19,70.04818470258304
2006-07-20,69.9401689975675
2006-07-21,69.83215329255195
