date,travel
2004-07-05,97.10295216055175
2004-07-06,96.84183497827127
2004-07-07,96.58071779599081
2004-07-08,96.31960061371032
2004-07-09,96.05848343142985
2004-07-10,95.79736624914938
2004-07-11,95.5362490668689
2004-07-12,95.27513188458842
2004-07-13,95.01401470230795
2004-07-14,94.75289752002747
2004-07-15,94.491780337747
2004-07-16,94.23066315546652
2004-07-17,93.96954597318606
2004-07-18,93.70842879090557
2004-07-19,93.4473116086251
2004-07-20,93.18619442634463
2004-07-21,92.92507724406416
2004-07-22,92.66396006178367
2004-07-23,92.4028428795032
2004-07-24,92.14172569722272
2004-07-25,91.88060851494225
2004-07-26,91.61949133266177
2004-07-27,91.35837415038131
2004-07-28,91.09725696810082
2004-07-29,90.83613978582035
2004-07-30,90.57502260353986
2004-07-31,90.3139054212594
2004-08-01,90.05278823897892
2004-08-02,89.82431070448351
2004-08-03,89.59583316998808
2004-08-04,89.36735563549267
2004-08-05,89.13887810099726
2004-08-06,88.91040056650185
2004-08-07,88.68192303200642
2004-08-08,88.45344549751101
2004-08-09,88.22496796301559
2004-08-10,87.99649042852018
2004-08-11,87.76801289402475
2004-08-12,87.53953535952934
2004-08-13,87.31105782503394
2004-08-14,87.08258029053852
2004-08-15,86.8541027560431
2004-08-16,86.62562522154768
2004-08-17,86.39714768705227
2004-08-18,86.16867015255684
2004-08-19,85.94019261806143
2004-08-20,85.711715083566
2004-08-21,85.48323754907061
2004-08-22,85.2547600145752
2004-08-23,85.02628248007977
2004-08-24,84.79780494558436
2004-08-25,84.56932741108893
2004-08-26,84.34084987659352
2004-08-27,84.1123723420981
2004-08-28,83.88389480760269
2004-08-29,83.65541727310728
2004-08-30,83.42693973861186
2004-08-31,83.19846220411644
2004-09-01,82.96998466962103
2004-09-02,82.80134648939821
2004-09-03,82.63270830917541
2004-09-04,82.46407012895261
2004-09-05,82.2954319487298
2004-09-06,82.126793768507
2004-09-07,81.95815558828419
2004-09-08,81.78951740806137
2004-09-09,81.62087922783857
2004-09-10,81.45224104761576
2004-09-11,81.28360286739296
2004-09-12,81.11496468717016
2004-09-13,80.94632650694734
2004-09-14,80.77768832672453
2004-09-15,80.60905014650173
2004-09-16,80.44041196627893
2004-09-17,80.27177378605612
2004-09-18,80.10313560583332
2004-09-19,79.9344974256105
2004-09-20,79.76585924538769
2004-09-21,79.59722106516489
2004-09-22,79.42858288494207
2004-09-23,79.25994470471927
2004-09-24,79.09130652449647
2004-09-25,78.92266834427366
2004-09-26,78.75403016405085
2004-09-27,78.58539198382805
2004-09-28,78.41675380360525
2004-09-29,78.24811562338243
2004-09-30,78.07947744315963
2004-10-01,77.91083926293682
2004-10-02,77.87819961515176
2004-10-03,77.8455599673667
2004-10-04,77.81292031958164
2004-10-05,77.78028067179659
2004-10-06,77.74764102401153
2004-10-07,77.71500137622647
2004-10-08,77.6823617284414
2004-10-09,77.64972208065633
2004-10-10,77.61708243287127
2004-10-11,77.58444278508622
2004-10-12,77.55180313730116
2004-10-13,77.5191634895161
2004-10-14,77.48652384173104
2004-10-15,77.45388419394598
2004-10-16,77.42124454616092
2004-10-17,77.38860489837587
2004-10-18,77.35596525059081
2004-10-19,77.32332560280575
2004-10-20,77.29068595502069
2004-10-21,77.25804630723563
2004-10-22,77.22540665945057
2004-10-23,77.19276701166552
2004-10-24,77.16012736388046
2004-10-25,77.12748771609539
2004-10-26,77.09484806831033
2004-10-27,77.06220842052527
2004-10-28,77.0295687727402
2004-10-29,76.99692912495516
2004-10-30,76.9642894771701
2004-10-31,76.93164982938504
2004-11-01,76.89901018159998
2004-11-02,76.76409963742172
2004-11-03,76.62918909324348
2004-11-04,76.49427854906523
2004-11-05,76.359368004887
2004-11-06,76.22445746070875
2004-11-07,76.08954691653051
2004-11-08,75.95463637235225
2004-11-09,75.81972582817401
2004-11-10,75.68481528399576
2004-11-11,75.54990473981752
2004-11-12,75.41499419563927
2004-11-13,75.28008365146104
2004-11-14,75.14517310728279
2004-11-15,75.01026256310455
2004-11-16,74.87535201892629
2004-11-17,74.74044147474804
2004-11-18,74.6055309305698
2004-11-19,74.47062038639154
2004-11-20,74.33570984221332
2004-11-21,74.20079929803507
2004-11-22,74.06588875385683
2004-11-23,73.93097820967857
2004-11-24,73.79606766550033
2004-11-25,73.66115712132208
2004-11-26,73.52624657714384
2004-11-27,73.39133603296558
2004-11-28,73.25642548878736
2004-11-29,73.1215149446091
2004-11-30,72.98660440043086
2004-12-01,72.85169385625261
2004-12-02,73.5697661075239
2004-12-03,74.28783835879523
2004-12-04,75.00591061006652
2004-12-05,75.72398286133784
2004-12-06,76.44205511260914
2004-12-07,77.16012736388046
2004-12-08,77.87819961515176
2004-12-09,78.59627186642307
2004-12-10,79.31434411769438
2004-12-11,80.03241636896568
2004-12-12,80.750488620237
2004-12-13,81.46856087150829
2004-12-14,82.1866331227796
2004-12-15,82.9047053740509
2004-12-16,83.62277762532221
2004-12-17,84.34084987659352
2004-12-18,85.05892212786483
2004-12-19,85.77699437913614
2004-12-20,86.49506663040745
2004-12-21,87.21313888167874
2004-12-22,87.93121113295005
2004-12-23,88.64928338422136
2004-12-24,89.36735563549267
2004-12-25,90.08542788676398
2004-12-26,90.80350013803529
2004-12-27,91.5215723893066
2004-12-28,92.2396446405779
2004-12-29,92.95771689184922
2004-12-30,93.67578914312051
2004-12-31,94.39386139439183
2005-01-01,95.11193364566313
2005-01-02,95.04665435009301
2005-01-03,94.9813750545229
2005-01-04,94.91609575895278
2005-01-05,94.85081646338264
2005-01-06,94.78553716781254
2005-01-07,94.72025787224241
2005-01-08,94.65497857667229
2005-01-09,94.58969928110218
2005-01-10,94.52441998553206
2005-01-11,94.45914068996194
2005-01-12,94.39386139439183
2005-01-13,94.3285820988217
2005-01-14,94.26330280325158
2005-01-15,94.19802350768147
2005-01-16,94.13274421211135
2005-01-17,94.06746491654123
2005-01-18,94.0021856209711
2005-01-19,93.936906325401
2005-01-20,93.87162702983088
2005-01-21,93.80634773426074
2005-01-22,93.74106843869063
2005-01-23,93.67578914312051
2005-01-24,93.61050984755039
2005-01-25,93.54523055198028
2005-01-26,93.47995125641016
2005-01-27,93.41467196084004
2005-01-28,93.34939266526993
2005-01-29,93.2841133696998
2005-01-30,93.21883407412967
2005-01-31,93.15355477855957
2005-02-01,93.08827548298945
2005-02-02,92.83531821265524
2005-02-03,92.58236094232103
2005-02-04,92.32940367198681
2005-02-05,92.0764464016526
2005-02-06,91.8234891313184
2005-02-07,91.57053186098418
2005-02-08,91.31757459064997
2005-02-09,91.06461732031576
2005-02-10,90.81166004998155
2005-02-11,90.55870277964735
2005-02-12,90.30574550931313
2005-02-13,90.05278823897892
2005-02-14,89.79983096864471
2005-02-15,89.54687369831049
2005-02-16,89.29391642797628
2005-02-17,89.04095915764208
2005-02-18,88.78800188730787
2005-02-19,88.53504461697366
2005-02-20,88.28208734663944
2005-02-21,88.02913007630524
2005-02-22,87.77617280597103
2005-02-23,87.52321553563681
2005-02-24,87.2702582653026
2005-02-25,87.0173009949684
2005-02-26,86.76434372463419
2005-02-27,86.51138645429998
2005-02-28,86.25842918396576
2005-03-01,86.00547191363155
2005-03-02,85.77699437913614
2005-03-03,85.54851684464072
2005-03-04,85.3200393101453
2005-03-05,85.0915617756499
2005-03-06,84.86308424115448
2005-03-07,84.63460670665906
2005-03-08,84.40612917216365
2005-03-09,84.17765163766822
2005-03-10,83.94917410317281
2005-03-11,83.72069656867738
2005-03-12,83.49221903418197
2005-03-13,83.26374149968657
2005-03-14,83.03526396519115
2005-03-15,82.80678643069574
2005-03-16,82.57830889620031
2005-03-17,82.3498313617049
2005-03-18,82.12135382720948
2005-03-19,81.89287629271406
2005-03-20,81.66439875821864
2005-03-21,81.43592122372324
2005-03-22,81.20744368922783
2005-03-23,80.9789661547324
2005-03-24,80.750488620237
2005-03-25,80.52201108574157
2005-03-26,80.29353355124616
2005-03-27,80.06505601675073
2005-03-28,79.83657848225532
2005-03-29,79.60810094775991
2005-03-30,79.3796234132645
2005-03-31,79.15114587876907
2005-04-01,78.92266834427366
2005-04-02,79.1587617965856
2005-04-03,79.39485524889753
2005-04-04,79.63094870120945
2005-04-05,79.86704215352138
2005-04-06,80.10313560583332
2005-04-07,80.33922905814525
2005-04-08,80.57532251045717
2005-04-09,80.81141596276909
2005-04-10,81.04750941508102
2005-04-11,81.28360286739296
2005-04-12,81.51969631970488
2005-04-13,81.75578977201681
2005-04-14,81.99188322432875
2005-04-15,82.22797667664068
2005-04-16,82.46407012895261
2005-04-17,82.70016358126453
2005-04-18,82.93625703357647
2005-04-19,83.1723504858884
2005-04-20,83.40844393820034
2005-04-21,83.64453739051226
2005-04-22,83.88063084282419
2005-04-23,84.11672429513612
2005-04-24,84.35281774744804
2005-04-25,84.58891119975996
2005-04-26,84.8250046520719
2005-04-27,85.06109810438383
2005-04-28,85.29719155669576
2005-04-29,85.53328500900768
2005-04-30,85.76937846131962
2005-05-01,86.00547191363155
2005-05-02,86.13603050477178
2005-05-03,86.26658909591204
2005-05-04,86.39714768705227
2005-05-05,86.5277062781925
2005-05-06,86.65826486933274
2005-05-07,86.78882346047298
2005-05-08,86.91938205161321
2005-05-09,87.04994064275346
2005-05-10,87.18049923389368
2005-05-11,87.31105782503394
2005-05-12,87.44161641617417
2005-05-13,87.5721750073144
2005-05-14,87.70273359845464
2005-05-15,87.83329218959489
2005-05-16,87.96385078073511
2005-05-17,88.09440937187536
2005-05-18,88.22496796301559
2005-05-19,88.35552655415583
2005-05-20,88.48608514529607
2005-05-21,88.6166437364363
2005-05-22,88.74720232757653
2005-05-23,88.87776091871679
2005-05-24,89.00831950985702
2005-05-25,89.13887810099726
2005-05-26,89.26943669213749
2005-05-27,89.39999528327773
2005-05-28,89.53055387441798
2005-05-29,89.6611124655582
2005-05-30,89.79167105669843
2005-05-31,89.92222964783869
2005-06-01,90.05278823897892
2005-06-02,90.1539711471126
2005-06-03,90.2551540552463
2005-06-04,90.35633696337997
2005-06-05,90.45751987151367
2005-06-06,90.55870277964735
2005-06-07,90.65988568778101
2005-06-08,90.76106859591471
2005-06-09,90.86225150404839
2005-06-10,90.96343441218208
2005-06-11,91.06461732031576
2005-06-12,91.16580022844944
2005-06-13,91.26698313658314
2005-06-14,91.36816604471682
2005-06-15,91.46934895285051
2005-06-16,91.57053186098418
2005-06-17,91.67171476911786
2005-06-18,91.77289767725155
2005-06-19,91.87408058538523
2005-06-20,91.97526349351892
2005-06-21,92.0764464016526
2005-06-22,92.17762930978628
2005-06-23,92.27881221791998
2005-06-24,92.37999512605366
2005-06-25,92.48117803418735
2005-06-26,92.58236094232103
2005-06-27,92.6835438504547
2005-06-28,92.78472675858839
2005-06-29,92.88590966672207
2005-06-30,92.98709257485577
2005-07-01,93.08827548298945
2005-07-02,92.85979794849403
2005-07-03,92.63132041399861
2005-07-04,92.4028428795032
2005-07-05,92.17436534500779
2005-07-06,91.94588781051237
2005-07-07,91.71741027601695
2005-07-08,91.48893274152154
2005-07-09,91.26045520702611
2005-07-10,91.0319776725307
2005-07-11,90.80350013803528
2005-07-12,90.57502260353986
2005-07-13,90.34654506904447
2005-07-14,90.11806753454904
2005-07-15,89.88959000005363
2005-07-16,89.6611124655582
2005-07-17,89.4326349310628
2005-07-18,89.20415739656737
2005-07-19,88.97567986207196
2005-07-20,88.74720232757653
2005-07-21,88.51872479308113
2005-07-22,88.29024725858572
2005-07-23,88.0617697240903
2005-07-24,87.83329218959489
2005-07-25,87.60481465509946
2005-07-26,87.37633712060405
2005-07-27,87.14785958610862
2005-07-28,86.91938205161321
2005-07-29,86.6909045171178
2005-07-30,86.46242698262239
2005-07-31,86.23394944812696
2005-08-01,86.00547191363155
2005-08-02,85.6464357879959
2005-08-03,85.28739966236026
2005-08-04,84.92836353672459
2005-08-05,84.56932741108893
2005-08-06,84.21029128545328
2005-08-07,83.85125515981764
2005-08-08,83.49221903418197
2005-08-09,83.13318290854632
2005-08-10,82.77414678291068
2005-08-11,82.41511065727502
2005-08-12,82.05607453163937
2005-08-13,81.6970384060037
2005-08-14,81.33800228036806
2005-08-15,80.9789661547324
2005-08-16,80.61993002909675
2005-08-17,80.2608939034611
2005-08-18,79.90185777782544
2005-08-19,79.54282165218979
2005-08-20,79.18378552655413
2005-08-21,78.82474940091848
2005-08-22,78.46571327528282
2005-08-23,78.10667714964717
2005-08-24,77.74764102401153
2005-08-25,77.38860489837587
2005-08-26,77.0295687727402
2005-08-27,76.67053264710457
2005-08-28,76.31149652146891
2005-08-29,75.95246039583326
2005-08-30,75.59342427019759
2005-08-31,75.23438814456195
2005-09-01,74.87535201892629
2005-09-02,74.74044147474804
2005-09-03,74.6055309305698
2005-09-04,74.47062038639154
2005-09-05,74.33570984221332
2005-09-06,74.20079929803507
2005-09-07,74.06588875385683
2005-09-08,73.93097820967857
2005-09-09,73.79606766550033
2005-09-10,73.66115712132208
2005-09-11,73.52624657714384
2005-09-12,73.39133603296558
2005-09-13,73.25642548878736
2005-09-14,73.1215149446091
2005-09-15,72.98660440043086
2005-09-16,72.85169385625261
2005-09-17,72.71678331207436
2005-09-18,72.58187276789612
2005-09-19,72.44696222371786
2005-09-20,72.31205167953964
2005-09-21,72.17714113536138
2005-09-22,72.04223059118314
2005-09-23,71.90732004700489
2005-09-24,71.77240950282665
2005-09-25,71.6374989586484
2005-09-26,71.50258841447015
2005-09-27,71.3676778702919
2005-09-28,71.23276732611367
2005-09-29,71.09785678193542
2005-09-30,70.96294623775718
2005-10-01,70.82803569357893
2005-10-02,70.79539604579386
2005-10-03,70.7627563980088
2005-10-04,70.73011675022374
2005-10-05,70.6974771024387
2005-10-06,70.66483745465364
2005-10-07,70.63219780686858
2005-10-08,70.59955815908351
2005-10-09,70.56691851129844
2005-10-10,70.53427886351338
2005-10-11,70.50163921572833
2005-10-12,70.46899956794327
2005-10-13,70.43635992015821
2005-10-14,70.40372027237315
2005-10-15,70.37108062458809
2005-10-16,70.33844097680303
2005-10-17,70.30580132901798
2005-10-18,70.27316168123292
2005-10-19,70.24052203344786
2005-10-20,70.2078823856628
2005-10-21,70.17524273787774
2005-10-22,70.14260309009268
2005-10-23,70.10996344230763
2005-10-24,70.07732379452257
2005-10-25,70.0446841467375
2005-10-26,70.01204449895243
2005-10-27,69.97940485116737
2005-10-28,69.94676520338231
2005-10-29,69.91412555559727
2005-10-30,69.8814859078122
2005-10-31,69.84884626002714
2005-11-01,69.81620661224208
2005-11-02,69.61384079597471
2005-11-03,69.41147497970734
2005-11-04,69.20910916343999
2005-11-05,69.00674334717262
2005-11-06,68.80437753090524
2005-11-07,68.60201171463787
2005-11-08,68.3996458983705
2005-11-09,68.19728008210315
2005-11-10,67.99491426583577
2005-11-11,67.7925484495684
2005-11-12,67.59018263330103
2005-11-13,67.38781681703365
2005-11-14,67.1854510007663
2005-11-15,66.98308518449893
2005-11-16,66.78071936823156
2005-11-17,66.57835355196418
2005-11-18,66.37598773569681
2005-11-19,66.17362191942946
2005-11-20,65.97125610316209
2005-11-21,65.76889028689472
2005-11-22,65.56652447062734
2005-11-23,65.36415865435997
2005-11-24,65.16179283809262
2005-11-25,64.95942702182525
2005-11-26,64.75706120555787
2005-11-27,64.5546953892905
2005-11-28,64.35232957302314
2005-11-29,64.14996375675577
2005-11-30,63.94759794048841
2005-12-01,63.74523212422103
2005-12-02,64.39802507992222
2005-12-03,65.05081803562342
2005-12-04,65.7036109913246
2005-12-05,66.35640394702578
2005-12-06,67.00919690272697
2005-12-07,67.66198985842817
2005-12-08,68.31478281412934
2005-12-09,68.96757576983053
2005-12-10,69.62036872553173
2005-12-11,70.27316168123292
2005-12-12,70.92595463693411
2005-12-13,71.57874759263528
2005-12-14,72.23154054833648
2005-12-15,72.88433350403767
2005-12-16,73.53712645973886
2005-12-17,74.18991941544004
2005-12-18,74.84271237114123
2005-12-19,75.49550532684242
2005-12-20,76.1482982825436
2005-12-21,76.8010912382448
2005-12-22,77.45388419394598
2005-12-23,78.10667714964717
2005-12-24,78.75947010534837
2005-12-25,79.41226306104956
2005-12-26,80.06505601675073
2005-12-27,80.71784897245193
2005-12-28,81.37064192815312
2005-12-29,82.0234348838543
2005-12-30,82.67622783955548
2005-12-31,83.32902079525668
2006-01-01,83.98181375095787
2006-01-02,83.78597586424752
2006-01-03,83.59013797753715
2006-01-04,83.3943000908268
2006-01-05,83.19846220411644
2006-01-06,83.00262431740609
2006-01-07,82.80678643069574
2006-01-08,82.61094854398537
2006-01-09,82.41511065727502
2006-01-10,82.21927277056467
2006-01-11,82.0234348838543
2006-01-12,81.82759699714396
2006-01-13,81.63175911043359
2006-01-14,81.43592122372324
2006-01-15,81.24008333701289
2006-01-16,81.04424545030253
2006-01-17,80.84840756359216
2006-01-18,80.6525696768818
2006-01-19,80.45673179017145
2006-01-20,80.2608939034611
2006-01-21,80.06505601675073
2006-01-22,79.86921813004038
2006-01-23,79.67338024333002
2006-01-24,79.47754235661967
2006-01-25,79.28170446990931
2006-01-26,79.08586658319895
2006-01-27,78.8900286964886
2006-01-28,78.69419080977825
2006-01-29,78.49835292306788
2006-01-30,78.30251503635753
2006-01-31,78.10667714964717
2006-02-01,77.91083926293682
2006-02-02,77.80242900422215
2006-02-03,77.6940187455075
2006-02-04,77.58560848679284
2006-02-05,77.47719822807817
2006-02-06,77.36878796936351
2006-02-07,77.26037771064885
2006-02-08,77.15196745193418
2006-02-09,77.04355719321953
2006-02-10,76.93514693450487
2006-02-11,76.8267366757902
2006-02-12,76.71832641707555
2006-02-13,76.60991615836087
2006-02-14,76.50150589964622
2006-02-15,76.39309564093156
2006-02-16,76.28468538221689
2006-02-17,76.17627512350224
2006-02-18,76.06786486478757
2006-02-19,75.95945460607291
2006-02-20,75.85104434735824
2006-02-21,75.74263408864358
2006-02-22,75.63422382992893
2006-02-23,75.52581357121426
2006-02-24,75.4174033124996
2006-02-25,75.30899305378495
2006-02-26,75.20058279507028
2006-02-27,75.0921725363556
2006-02-28,74.98376227764096
2006-03-01,74.87535201892629
2006-03-02,74.90799166671135
2006-03-03,74.94063131449641
2006-03-04,74.97327096228148
2006-03-05,75.00591061006652
2006-03-06,75.03855025785158
2006-03-07,75.07118990563664
2006-03-08,75.1038295534217
2006-03-09,75.13646920120678
2006-03-10,75.16910884899184
2006-03-11,75.20174849677689
2006-03-12,75.23438814456195
2006-03-13,75.26702779234701
2006-03-14,75.29966744013207
2006-03-15,75.33230708791713
2006-03-16,75.36494673570219
2006-03-17,75.39758638348724
2006-03-18,75.4302260312723
2006-03-19,75.46286567905736
2006-03-20,75.49550532684242
2006-03-21,75.52814497462748
2006-03-22,75.56078462241254
2006-03-23,75.59342427019759
2006-03-24,75.62606391798265
2006-03-25,75.65870356576772
2006-03-26,75.69134321355278
2006-03-27,75.72398286133784
2006-03-28,75.7566225091229
2006-03-29,75.78926215690795
2006-03-30,75.82190180469301
2006-03-31,75.85454145247807
2006-04-01,75.88718110026313
2006-04-02,75.88718110026313
2006-04-03,75.88718110026313
2006-04-04,75.88718110026313
2006-04-05,75.88718110026313
2006-04-06,75.88718110026313
2006-04-07,75.88718110026313
2006-04-08,75.88718110026313
2006-04-09,75.88718110026313
2006-04-10,75.88718110026313
2006-04-11,75.88718110026313
2006-04-12,75.88718110026313
2006-04-13,75.88718110026313
2006-04-14,75.88718110026313
2006-04-15,75.88718110026313
2006-04-16,75.88718110026313
2006-04-17,75.88718110026313
2006-04-18,75.88718110026313
2006-04-19,75.88718110026313
2006-04-20,75.88718110026313
2006-04-21,75.88718110026313
2006-04-22,75.88718110026313
2006-04-23,75.88718110026313
2006-04-24,75.88718110026313
2006-04-25,75.88718110026313
2006-04-26,75.88718110026313
2006-04-27,75.88718110026313
2006-04-28,75.88718110026313
2006-04-29,75.88718110026313
2006-04-30,75.88718110026313
2006-05-01,75.88718110026313
2006-05-02,75.95246039583326
2006-05-03,76.01773969140336
2006-05-04,76.08301898697349
2006-05-05,76.14829828254362
2006-05-06,76.21357757811373
2006-05-07,76.27885687368385
2006-05-08,76.34413616925397
2006-05-09,76.40941546482408
2006-05-10,76.4746947603942
2006-05-11,76.53997405596432
2006-05-12,76.60525335153443
2006-05-13,76.67053264710457
2006-05-14,76.73581194267469
2006-05-15,76.8010912382448
2006-05-16,76.86637053381492
2006-05-17,76.93164982938504
2006-05-18,76.99692912495516
2006-05-19,77.06220842052527
2006-05-20,77.12748771609539
2006-05-21,77.19276701166552
2006-05-22,77.25804630723563
2006-05-23,77.32332560280575
2006-05-24,77.38860489837587
2006-05-25,77.45388419394598
2006-05-26,77.5191634895161
2006-05-27,77.58444278508622
2006-05-28,77.64972208065633
2006-05-29,77.71500137622647
2006-05-30,77.78028067179659
2006-05-31,77.8455599673667
2006-06-01,77.91083926293682
2006-06-02,78.21438798733787
2006-06-03,78.51793671173891
2006-06-04,78.82148543613998
2006-06-05,79.12503416054103
2006-06-06,79.42858288494207
2006-06-07,79.73213160934313
2006-06-08,80.03568033374418
2006-06-09,80.33922905814525
2006-06-10,80.64277778254629
2006-06-11,80.94632650694734
2006-06-12,81.2498752313484
2006-06-13,81.55342395574944
2006-06-14,81.8569726801505
2006-06-15,82.16052140455156
2006-06-16,82.46407012895261
2006-06-17,82.76761885335365
2006-06-18,83.07116757775471
2006-06-19,83.37471630215578
2006-06-20,83.67826502655682
2006-06-21,83.98181375095787
2006-06-22,84.28536247535892
2006-06-23,84.58891119975996
2006-06-24,84.89245992416103
2006-06-25,85.19600864856208
2006-06-26,85.49955737296312
2006-06-27,85.80310609736418
2006-06-28,86.10665482176523
2006-06-29,86.4102035461663
2006-06-30,86.71375227056734
2006-07-01,87.0173009949684
2006-07-02,86.91938205161321
2006-07-03,86.82146310825804
2006-07-04,86.72354416490285
2006-07-05,86.62562522154768
2006-07-06,86.5277062781925
2006-07-07,86.42978733483733
2006-07-08,86.33186839148215
2006-07-09,86.23394944812696
2006-07-10,86.13603050477178
2006-07-11,86.03811156141661
2006-07-12,85.94019261806143
2006-07-13,85.84227367470626
2006-07-14,85.74435473135107
2006-07-15,85.6464357879959
2006-07-16,85.54851684464072
2006-07-17,85.45059790128555
2006-07-18,85.35267895793037
2006-07-19,85.2547600145752
2006-07-20,85.15684107122
2006-07-21,85.05892212786483
