date,shopping 
2004-07-05,71.77087636576506
2004-07-06,71.77087636576506
2004-07-07,71.77087636576506
2004-07-08,71.77087636576506
2004-07-09,71.77087636576506
2004-07-10,71.77087636576506
2004-07-11,71.77087636576506
2004-07-12,71.77087636576506
2004-07-13,71.77087636576506
2004-07-14,71.77087636576506
2004-07-15,71.77087636576506
2004-07-16,71.77087636576506
2004-07-17,71.77087636576506
2004-07-18,71.77087636576506
2004-07-19,71.77087636576506
2004-07-20,71.77087636576506
2004-07-21,71.77087636576506
2004-07-22,71.77087636576506
2004-07-23,71.77087636576506
2004-07-24,71.77087636576506
2004-07-25,71.77087636576506
2004-07-26,71.77087636576506
2004-07-27,71.77087636576506
2004-07-28,71.77087636576506
2004-07-29,71.77087636576506
2004-07-30,71.77087636576506
2004-07-31,71.77087636576506
2004-08-01,71.77087636576506
2004-08-02,71.51677019452512
2004-08-03,71.26266402328521
2004-08-04,71.00855785204529
2004-08-05,70.75445168080537
2004-08-06,70.50034550956543
2004-08-07,70.24623933832552
2004-08-08,69.9921331670856
2004-08-09,69.73802699584567
2004-08-10,69.48392082460575
2004-08-11,69.22981465336582
2004-08-12,68.97570848212591
2004-08-13,68.72160231088597
2004-08-14,68.46749613964604
2004-08-15,68.21338996840613
2004-08-16,67.95928379716621
2004-08-17,67.70517762592628
2004-08-18,67.45107145468636
2004-08-19,67.19696528344645
2004-08-20,66.9428591122065
2004-08-21,66.68875294096658
2004-08-22,66.43464676972667
2004-08-23,66.18054059848674
2004-08-24,65.92643442724682
2004-08-25,65.67232825600689
2004-08-26,65.41822208476697
2004-08-27,65.16411591352704
2004-08-28,64.91000974228712
2004-08-29,64.6559035710472
2004-08-30,64.40179739980728
2004-08-31,64.14769122856735
2004-09-01,63.89358505732743
2004-09-02,64.15616143427535
2004-09-03,64.41873781122327
2004-09-04,64.6813141881712
2004-09-05,64.94389056511912
2004-09-06,65.20646694206704
2004-09-07,65.46904331901496
2004-09-08,65.73161969596288
2004-09-09,65.9941960729108
2004-09-10,66.25677244985872
2004-09-11,66.51934882680663
2004-09-12,66.78192520375455
2004-09-13,67.04450158070247
2004-09-14,67.3070779576504
2004-09-15,67.56965433459833
2004-09-16,67.83223071154625
2004-09-17,68.09480708849416
2004-09-18,68.35738346544208
2004-09-19,68.61995984239002
2004-09-20,68.88253621933794
2004-09-21,69.14511259628584
2004-09-22,69.40768897323376
2004-09-23,69.67026535018168
2004-09-24,69.93284172712961
2004-09-25,70.19541810407753
2004-09-26,70.45799448102545
2004-09-27,70.72057085797337
2004-09-28,70.98314723492129
2004-09-29,71.24572361186922
2004-09-30,71.50829998881714
2004-10-01,71.77087636576506
2004-10-02,71.94028047992501
2004-10-03,72.10968459408495
2004-10-04,72.2790887082449
2004-10-05,72.44849282240486
2004-10-06,72.6178969365648
2004-10-07,72.78730105072475
2004-10-08,72.95670516488471
2004-10-09,73.12610927904464
2004-10-10,73.29551339320459
2004-10-11,73.46491750736455
2004-10-12,73.63432162152449
2004-10-13,73.80372573568445
2004-10-14,73.9731298498444
2004-10-15,74.14253396400434
2004-10-16,74.31193807816429
2004-10-17,74.48134219232423
2004-10-18,74.6507463064842
2004-10-19,74.82015042064414
2004-10-20,74.98955453480409
2004-10-21,75.15895864896405
2004-10-22,75.32836276312399
2004-10-23,75.49776687728394
2004-10-24,75.66717099144388
2004-10-25,75.83657510560383
2004-10-26,76.00597921976379
2004-10-27,76.17538333392373
2004-10-28,76.34478744808368
2004-10-29,76.51419156224362
2004-10-30,76.68359567640357
2004-10-31,76.85299979056353
2004-11-01,77.02240390472348
2004-11-02,77.37250574065405
2004-11-03,77.7226075765846
2004-11-04,78.07270941251517
2004-11-05,78.42281124844571
2004-11-06,78.77291308437628
2004-11-07,79.12301492030684
2004-11-08,79.4731167562374
2004-11-09,79.82321859216798
2004-11-10,80.17332042809852
2004-11-11,80.5234222640291
2004-11-12,80.87352409995965
2004-11-13,81.22362593589021
2004-11-14,81.57372777182077
2004-11-15,81.92382960775133
2004-11-16,82.27393144368189
2004-11-17,82.62403327961246
2004-11-18,82.97413511554302
2004-11-19,83.32423695147358
2004-11-20,83.67433878740414
2004-11-21,84.0244406233347
2004-11-22,84.37454245926527
2004-11-23,84.72464429519582
2004-11-24,85.07474613112639
2004-11-25,85.42484796705695
2004-11-26,85.7749498029875
2004-11-27,86.12505163891808
2004-11-28,86.47515347484863
2004-11-29,86.8252553107792
2004-11-30,87.17535714670974
2004-12-01,87.52545898264032
2004-12-02,86.76314046892054
2004-12-03,86.00082195520078
2004-12-04,85.238503441481
2004-12-05,84.47618492776124
2004-12-06,83.71386641404146
2004-12-07,82.9515479003217
2004-12-08,82.18922938660192
2004-12-09,81.42691087288215
2004-12-10,80.66459235916237
2004-12-11,79.90227384544261
2004-12-12,79.13995533172285
2004-12-13,78.37763681800307
2004-12-14,77.61531830428329
2004-12-15,76.85299979056353
2004-12-16,76.09068127684375
2004-12-17,75.32836276312399
2004-12-18,74.56604424940421
2004-12-19,73.80372573568445
2004-12-20,73.04140722196468
2004-12-21,72.2790887082449
2004-12-22,71.51677019452512
2004-12-23,70.75445168080537
2004-12-24,69.9921331670856
2004-12-25,69.22981465336582
2004-12-26,68.46749613964604
2004-12-27,67.70517762592628
2004-12-28,66.9428591122065
2004-12-29,66.18054059848674
2004-12-30,65.41822208476697
2004-12-31,64.6559035710472
2005-01-01,63.89358505732743
2005-01-02,63.808883000247455
2005-01-03,63.72418094316748
2005-01-04,63.6394788860875
2005-01-05,63.55477682900753
2005-01-06,63.47007477192756
2005-01-07,63.385372714847584
2005-01-08,63.30067065776761
2005-01-09,63.215968600687624
2005-01-10,63.13126654360766
2005-01-11,63.046564486527686
2005-01-12,62.96186242944771
2005-01-13,62.87716037236774
2005-01-14,62.79245831528775
2005-01-15,62.70775625820778
2005-01-16,62.62305420112781
2005-01-17,62.53835214404784
2005-01-18,62.45365008696787
2005-01-19,62.368948029887896
2005-01-20,62.28424597280791
2005-01-21,62.199543915727936
2005-01-22,62.114841858647964
2005-01-23,62.03013980156799
2005-01-24,61.94543774448802
2005-01-25,61.86073568740804
2005-01-26,61.776033630328065
2005-01-27,61.69133157324809
2005-01-28,61.60662951616812
2005-01-29,61.52192745908815
2005-01-30,61.43722540200817
2005-01-31,61.352523344928194
2005-02-01,61.26782128784822
2005-02-02,61.36159856532962
2005-02-03,61.455375842811016
2005-02-04,61.54915312029242
2005-02-05,61.642930397773824
2005-02-06,61.736707675255225
2005-02-07,61.83048495273662
2005-02-08,61.92426223021802
2005-02-09,62.01803950769943
2005-02-10,62.11181678518082
2005-02-11,62.20559406266222
2005-02-12,62.29937134014362
2005-02-13,62.39314861762503
2005-02-14,62.486925895106424
2005-02-15,62.580703172587825
2005-02-16,62.674480450069225
2005-02-17,62.76825772755062
2005-02-18,62.86203500503203
2005-02-19,62.95581228251343
2005-02-20,63.04958955999483
2005-02-21,63.14336683747622
2005-02-22,63.23714411495763
2005-02-23,63.33092139243903
2005-02-24,63.424698669920424
2005-02-25,63.518475947401825
2005-02-26,63.61225322488323
2005-02-27,63.706030502364634
2005-02-28,63.79980777984603
2005-03-01,63.89358505732743
2005-03-02,63.92181907635408
2005-03-03,63.950053095380746
2005-03-04,63.9782871144074
2005-03-05,64.00652113343406
2005-03-06,64.03475515246072
2005-03-07,64.06298917148737
2005-03-08,64.09122319051403
2005-03-09,64.1194572095407
2005-03-10,64.14769122856735
2005-03-11,64.17592524759401
2005-03-12,64.20415926662068
2005-03-13,64.23239328564733
2005-03-14,64.26062730467399
2005-03-15,64.28886132370064
2005-03-16,64.3170953427273
2005-03-17,64.34532936175395
2005-03-18,64.37356338078062
2005-03-19,64.40179739980728
2005-03-20,64.43003141883393
2005-03-21,64.45826543786059
2005-03-22,64.48649945688724
2005-03-23,64.5147334759139
2005-03-24,64.54296749494056
2005-03-25,64.57120151396722
2005-03-26,64.5994355329939
2005-03-27,64.62766955202055
2005-03-28,64.6559035710472
2005-03-29,64.68413759007386
2005-03-30,64.71237160910052
2005-03-31,64.74060562812717
2005-04-01,64.76883964715383
2005-04-02,64.65213903517697
2005-04-03,64.53543842320012
2005-04-04,64.41873781122327
2005-04-05,64.30203719924641
2005-04-06,64.18533658726956
2005-04-07,64.06863597529271
2005-04-08,63.951935363315854
2005-04-09,63.83523475133901
2005-04-10,63.71853413936215
2005-04-11,63.601833527385295
2005-04-12,63.48513291540844
2005-04-13,63.36843230343159
2005-04-14,63.25173169145473
2005-04-15,63.13503107947788
2005-04-16,63.01833046750102
2005-04-17,62.90162985552416
2005-04-18,62.78492924354732
2005-04-19,62.66822863157046
2005-04-20,62.55152801959361
2005-04-21,62.43482740761675
2005-04-22,62.318126795639905
2005-04-23,62.201426183663045
2005-04-24,62.0847255716862
2005-04-25,61.96802495970934
2005-04-26,61.85132434773249
2005-04-27,61.73462373575563
2005-04-28,61.61792312377879
2005-04-29,61.50122251180193
2005-04-30,61.38452189982508
2005-05-01,61.26782128784822
2005-05-02,61.32428932590153
2005-05-03,61.38075736395485
2005-05-04,61.43722540200817
2005-05-05,61.49369344006149
2005-05-06,61.55016147811481
2005-05-07,61.60662951616812
2005-05-08,61.66309755422144
2005-05-09,61.71956559227475
2005-05-10,61.776033630328065
2005-05-11,61.83250166838138
2005-05-12,61.88896970643469
2005-05-13,61.94543774448802
2005-05-14,62.001905782541336
2005-05-15,62.05837382059465
2005-05-16,62.114841858647964
2005-05-17,62.17130989670128
2005-05-18,62.22777793475459
2005-05-19,62.28424597280791
2005-05-20,62.34071401086123
2005-05-21,62.39718204891455
2005-05-22,62.45365008696787
2005-05-23,62.51011812502118
2005-05-24,62.5665861630745
2005-05-25,62.62305420112781
2005-05-26,62.679522239181125
2005-05-27,62.73599027723444
2005-05-28,62.79245831528775
2005-05-29,62.848926353341085
2005-05-30,62.905394391394395
2005-05-31,62.96186242944771
2005-06-01,63.01833046750102
2005-06-02,63.19338138546631
2005-06-03,63.36843230343159
2005-06-04,63.54348322139686
2005-06-05,63.71853413936215
2005-06-06,63.89358505732743
2005-06-07,64.06863597529271
2005-06-08,64.243686893258
2005-06-09,64.41873781122327
2005-06-10,64.59378872918855
2005-06-11,64.76883964715383
2005-06-12,64.94389056511912
2005-06-13,65.1189414830844
2005-06-14,65.29399240104966
2005-06-15,65.46904331901496
2005-06-16,65.64409423698024
2005-06-17,65.81914515494552
2005-06-18,65.9941960729108
2005-06-19,66.16924699087608
2005-06-20,66.34429790884136
2005-06-21,66.51934882680663
2005-06-22,66.69439974477193
2005-06-23,66.86945066273721
2005-06-24,67.04450158070247
2005-06-25,67.21955249866775
2005-06-26,67.39460341663305
2005-06-27,67.56965433459833
2005-06-28,67.7447052525636
2005-06-29,67.91975617052888
2005-06-30,68.09480708849416
2005-07-01,68.26985800645944
2005-07-02,68.15692193035281
2005-07-03,68.04398585424617
2005-07-04,67.93104977813954
2005-07-05,67.81811370203292
2005-07-06,67.70517762592628
2005-07-07,67.59224154981965
2005-07-08,67.47930547371301
2005-07-09,67.36636939760639
2005-07-10,67.25343332149976
2005-07-11,67.1404972453931
2005-07-12,67.02756116928649
2005-07-13,66.91462509317985
2005-07-14,66.80168901707323
2005-07-15,66.68875294096658
2005-07-16,66.57581686485996
2005-07-17,66.46288078875332
2005-07-18,66.34994471264669
2005-07-19,66.23700863654005
2005-07-20,66.12407256043342
2005-07-21,66.0111364843268
2005-07-22,65.89820040822016
2005-07-23,65.78526433211353
2005-07-24,65.67232825600689
2005-07-25,65.55939217990026
2005-07-26,65.44645610379364
2005-07-27,65.33352002768699
2005-07-28,65.22058395158037
2005-07-29,65.10764787547373
2005-07-30,64.99471179936711
2005-07-31,64.88177572326046
2005-08-01,64.76883964715383
2005-08-02,64.62766955202055
2005-08-03,64.48649945688724
2005-08-04,64.34532936175395
2005-08-05,64.20415926662068
2005-08-06,64.06298917148737
2005-08-07,63.92181907635408
2005-08-08,63.7806489812208
2005-08-09,63.6394788860875
2005-08-10,63.49830879095421
2005-08-11,63.35713869582093
2005-08-12,63.215968600687624
2005-08-13,63.07479850555434
2005-08-14,62.93362841042105
2005-08-15,62.79245831528775
2005-08-16,62.65128822015447
2005-08-17,62.51011812502118
2005-08-18,62.368948029887896
2005-08-19,62.22777793475459
2005-08-20,62.08660783962131
2005-08-21,61.94543774448802
2005-08-22,61.80426764935472
2005-08-23,61.66309755422144
2005-08-24,61.52192745908815
2005-08-25,61.38075736395485
2005-08-26,61.23958726882156
2005-08-27,61.098417173688276
2005-08-28,60.95724707855498
2005-08-29,60.81607698342169
2005-08-30,60.674906888288405
2005-08-31,60.5337367931551
2005-09-01,60.39256669802182
2005-09-02,60.45091700401024
2005-09-03,60.50926730999868
2005-09-04,60.567617615987096
2005-09-05,60.62596792197552
2005-09-06,60.68431822796395
2005-09-07,60.74266853395238
2005-09-08,60.80101883994081
2005-09-09,60.85936914592923
2005-09-10,60.917719451917655
2005-09-11,60.97606975790609
2005-09-12,61.034420063894515
2005-09-13,61.092770369882935
2005-09-14,61.15112067587136
2005-09-15,61.209470981859795
2005-09-16,61.26782128784822
2005-09-17,61.32617159383664
2005-09-18,61.38452189982508
2005-09-19,61.4428722058135
2005-09-20,61.50122251180193
2005-09-21,61.55957281779035
2005-09-22,61.61792312377879
2005-09-23,61.67627342976721
2005-09-24,61.73462373575563
2005-09-25,61.79297404174406
2005-09-26,61.85132434773249
2005-09-27,61.90967465372091
2005-09-28,61.96802495970934
2005-09-29,62.026375265697766
2005-09-30,62.0847255716862
2005-10-01,62.143075877674626
2005-10-02,62.481884105994524
2005-10-03,62.82069233431442
2005-10-04,63.159500562634314
2005-10-05,63.49830879095421
2005-10-06,63.83711701927412
2005-10-07,64.17592524759401
2005-10-08,64.5147334759139
2005-10-09,64.8535417042338
2005-10-10,65.19234993255371
2005-10-11,65.5311581608736
2005-10-12,65.86996638919351
2005-10-13,66.2087746175134
2005-10-14,66.54758284583329
2005-10-15,66.8863910741532
2005-10-16,67.2251993024731
2005-10-17,67.56400753079299
2005-10-18,67.90281575911288
2005-10-19,68.24162398743279
2005-10-20,68.5804322157527
2005-10-21,68.91924044407257
2005-10-22,69.25804867239248
2005-10-23,69.59685690071238
2005-10-24,69.93566512903227
2005-10-25,70.27447335735218
2005-10-26,70.61328158567207
2005-10-27,70.95208981399198
2005-10-28,71.29089804231187
2005-10-29,71.62970627063177
2005-10-30,71.96851449895166
2005-10-31,72.30732272727155
2005-11-01,72.64613095559146
2005-11-02,73.05458309751045
2005-11-03,73.46303523942944
2005-11-04,73.87148738134843
2005-11-05,74.2799395232674
2005-11-06,74.6883916651864
2005-11-07,75.09684380710539
2005-11-08,75.50529594902437
2005-11-09,75.91374809094337
2005-11-10,76.32220023286236
2005-11-11,76.73065237478134
2005-11-12,77.13910451670034
2005-11-13,77.54755665861931
2005-11-14,77.9560088005383
2005-11-15,78.3644609424573
2005-11-16,78.77291308437628
2005-11-17,79.18136522629527
2005-11-18,79.58981736821426
2005-11-19,79.99826951013326
2005-11-20,80.40672165205223
2005-11-21,80.81517379397121
2005-11-22,81.22362593589021
2005-11-23,81.6320780778092
2005-11-24,82.04053021972818
2005-11-25,82.44898236164718
2005-11-26,82.85743450356617
2005-11-27,83.26588664548515
2005-11-28,83.67433878740414
2005-11-29,84.08279092932312
2005-11-30,84.49124307124211
2005-12-01,84.89969521316111
2005-12-02,83.99620660430804
2005-12-03,83.09271799545499
2005-12-04,82.18922938660192
2005-12-05,81.28574077774886
2005-12-06,80.3822521688958
2005-12-07,79.47876356004274
2005-12-08,78.57527495118968
2005-12-09,77.67178634233662
2005-12-10,76.76829773348355
2005-12-11,75.86480912463048
2005-12-12,74.96132051577743
2005-12-13,74.05783190692436
2005-12-14,73.15434329807131
2005-12-15,72.25085468921824
2005-12-16,71.34736608036519
2005-12-17,70.44387747151212
2005-12-18,69.54038886265906
2005-12-19,68.636900253806
2005-12-20,67.73341164495294
2005-12-21,66.82992303609988
2005-12-22,65.92643442724682
2005-12-23,65.02294581839377
2005-12-24,64.1194572095407
2005-12-25,63.215968600687624
2005-12-26,62.312479991834564
2005-12-27,61.408991382981505
2005-12-28,60.505502774128445
2005-12-29,59.602014165275385
2005-12-30,58.698525556422325
2005-12-31,57.795036947569265
2006-01-01,56.891548338716206
2006-01-02,56.86331431968954
2006-01-03,56.83508030066289
2006-01-04,56.80684628163623
2006-01-05,56.77861226260958
2006-01-06,56.750378243582915
2006-01-07,56.72214422455626
2006-01-08,56.693910205529605
2006-01-09,56.665676186502935
2006-01-10,56.63744216747627
2006-01-11,56.60920814844962
2006-01-12,56.58097412942296
2006-01-13,56.5527401103963
2006-01-14,56.524506091369645
2006-01-15,56.49627207234299
2006-01-16,56.468038053316334
2006-01-17,56.43980403428967
2006-01-18,56.41157001526302
2006-01-19,56.38333599623636
2006-01-20,56.3551019772097
2006-01-21,56.326867958183044
2006-01-22,56.29863393915639
2006-01-23,56.27039992012973
2006-01-24,56.24216590110307
2006-01-25,56.2139318820764
2006-01-26,56.18569786304975
2006-01-27,56.157463844023084
2006-01-28,56.12922982499643
2006-01-29,56.100995805969774
2006-01-30,56.07276178694312
2006-01-31,56.044527767916456
2006-02-01,56.0162937488898
2006-02-02,56.1100710263712
2006-02-03,56.203848303852595
2006-02-04,56.297625581334
2006-02-05,56.391402858815404
2006-02-06,56.485180136296805
2006-02-07,56.5789574137782
2006-02-08,56.672734691259606
2006-02-09,56.76651196874101
2006-02-10,56.8602892462224
2006-02-11,56.9540665237038
2006-02-12,57.04784380118521
2006-02-13,57.14162107866661
2006-02-14,57.235398356148
2006-02-15,57.329175633629404
2006-02-16,57.42295291111081
2006-02-17,57.5167301885922
2006-02-18,57.61050746607361
2006-02-19,57.70428474355501
2006-02-20,57.798062021036415
2006-02-21,57.8918392985178
2006-02-22,57.98561657599921
2006-02-23,58.07939385348061
2006-02-24,58.173171130962004
2006-02-25,58.266948408443405
2006-02-26,58.36072568592481
2006-02-27,58.45450296340621
2006-02-28,58.54828024088761
2006-03-01,58.64205751836901
2006-03-02,58.61382349934235
2006-03-03,58.5855894803157
2006-03-04,58.557355461289035
2006-03-05,58.52912144226238
2006-03-06,58.500887423235724
2006-03-07,58.47265340420907
2006-03-08,58.44441938518241
2006-03-09,58.41618536615574
2006-03-10,58.38795134712908
2006-03-11,58.35971732810243
2006-03-12,58.331483309075765
2006-03-13,58.30324929004911
2006-03-14,58.275015271022454
2006-03-15,58.24678125199579
2006-03-16,58.21854723296914
2006-03-17,58.19031321394248
2006-03-18,58.162079194915826
2006-03-19,58.133845175889164
2006-03-20,58.10561115686251
2006-03-21,58.07737713783585
2006-03-22,58.04914311880919
2006-03-23,58.020909099782536
2006-03-24,57.99267508075588
2006-03-25,57.96444106172921
2006-03-26,57.93620704270255
2006-03-27,57.90797302367589
2006-03-28,57.87973900464924
2006-03-29,57.851504985622576
2006-03-30,57.82327096659592
2006-03-31,57.795036947569265
2006-04-01,57.76680292854261
2006-04-02,57.795978081536816
2006-04-03,57.82515323453103
2006-04-04,57.85432838752524
2006-04-05,57.88350354051947
2006-04-06,57.912678693513676
2006-04-07,57.94185384650789
2006-04-08,57.9710289995021
2006-04-09,58.000204152496316
2006-04-10,58.02937930549052
2006-04-11,58.058554458484736
2006-04-12,58.08772961147895
2006-04-13,58.116904764473176
2006-04-14,58.14607991746738
2006-04-15,58.175255070461596
2006-04-16,58.20443022345581
2006-04-17,58.23360537645002
2006-04-18,58.262780529444235
2006-04-19,58.29195568243844
2006-04-20,58.32113083543267
2006-04-21,58.35030598842688
2006-04-22,58.379481141421095
2006-04-23,58.4086562944153
2006-04-24,58.437831447409515
2006-04-25,58.46700660040373
2006-04-26,58.49618175339794
2006-04-27,58.52535690639215
2006-04-28,58.554532059386375
2006-04-29,58.58370721238059
2006-04-30,58.6128823653748
2006-05-01,58.64205751836901
2006-05-02,58.52912144226238
2006-05-03,58.41618536615574
2006-05-04,58.30324929004911
2006-05-05,58.19031321394248
2006-05-06,58.07737713783585
2006-05-07,57.96444106172921
2006-05-08,57.851504985622576
2006-05-09,57.73856890951595
2006-05-10,57.62563283340932
2006-05-11,57.51269675730268
2006-05-12,57.39976068119605
2006-05-13,57.28682460508942
2006-05-14,57.17388852898279
2006-05-15,57.06095245287615
2006-05-16,56.948016376769516
2006-05-17,56.83508030066289
2006-05-18,56.72214422455626
2006-05-19,56.60920814844962
2006-05-20,56.49627207234299
2006-05-21,56.38333599623636
2006-05-22,56.27039992012973
2006-05-23,56.157463844023084
2006-05-24,56.044527767916456
2006-05-25,55.93159169180983
2006-05-26,55.81865561570319
2006-05-27,55.705719539596565
2006-05-28,55.59278346348993
2006-05-29,55.4798473873833
2006-05-30,55.36691131127666
2006-05-31,55.25397523517003
2006-06-01,55.141039159063396
2006-06-02,55.46196584199975
2006-06-03,55.782892524936095
2006-06-04,56.103819207872434
2006-06-05,56.42474589080879
2006-06-06,56.74567257374513
2006-06-07,57.066599256681485
2006-06-08,57.38752593961783
2006-06-09,57.708452622554184
2006-06-10,58.02937930549052
2006-06-11,58.35030598842688
2006-06-12,58.67123267136322
2006-06-13,58.992159354299574
2006-06-14,59.31308603723592
2006-06-15,59.63401272017227
2006-06-16,59.95493940310862
2006-06-17,60.27586608604496
2006-06-18,60.59679276898131
2006-06-19,60.917719451917655
2006-06-20,61.23864613485401
2006-06-21,61.55957281779035
2006-06-22,61.88049950072671
2006-06-23,62.201426183663045
2006-06-24,62.5223528665994
2006-06-25,62.843279549535744
2006-06-26,63.1642062324721
2006-06-27,63.48513291540844
2006-06-28,63.806059598344795
2006-06-29,64.12698628128113
2006-06-30,64.44791296421748
2006-07-01,64.76883964715383
2006-07-02,64.68413759007386
2006-07-03,64.5994355329939
2006-07-04,64.5147334759139
2006-07-05,64.43003141883393
2006-07-06,64.34532936175395
2006-07-07,64.26062730467399
2006-07-08,64.17592524759401
2006-07-09,64.09122319051403
2006-07-10,64.00652113343406
2006-07-11,63.92181907635408
2006-07-12,63.83711701927412
2006-07-13,63.752414962194145
2006-07-14,63.66771290511416
2006-07-15,63.583010848034185
2006-07-16,63.49830879095421
2006-07-17,63.41360673387424
2006-07-18,63.32890467679427
2006-07-19,63.2442026197143
2006-07-20,63.159500562634314
