date,investing
2004-07-05,64.3343266515299
2004-07-06,64.3343266515299
2004-07-07,64.3343266515299
2004-07-08,64.3343266515299
2004-07-09,64.3343266515299
2004-07-10,64.3343266515299
2004-07-11,64.3343266515299
2004-07-12,64.3343266515299
2004-07-13,64.3343266515299
2004-07-14,64.3343266515299
2004-07-15,64.3343266515299
2004-07-16,64.3343266515299
2004-07-17,64.3343266515299
2004-07-18,64.3343266515299
2004-07-19,64.3343266515299
2004-07-20,64.3343266515299
2004-07-21,64.3343266515299
2004-07-22,64.3343266515299
2004-07-23,64.3343266515299
2004-07-24,64.3343266515299
2004-07-25,64.3343266515299
2004-07-26,64.3343266515299
2004-07-27,64.3343266515299
2004-07-28,64.3343266515299
2004-07-29,64.3343266515299
2004-07-30,64.3343266515299
2004-07-31,64.3343266515299
2004-08-01,64.3343266515299
2004-08-02,64.12679656555723
2004-08-03,63.91926647958455
2004-08-04,63.71173639361188
2004-08-05,63.5042063076392
2004-08-06,63.29667622166652
2004-08-07,63.089146135693845
2004-08-08,62.881616049721174
2004-08-09,62.67408596374849
2004-08-10,62.46655587777581
2004-08-11,62.25902579180313
2004-08-12,62.051495705830455
2004-08-13,61.843965619857784
2004-08-14,61.636435533885106
2004-08-15,61.42890544791243
2004-08-16,61.22137536193975
2004-08-17,61.01384527596708
2004-08-18,60.8063151899944
2004-08-19,60.598785104021715
2004-08-20,60.39125501804904
2004-08-21,60.183724932076366
2004-08-22,59.97619484610369
2004-08-23,59.76866476013101
2004-08-24,59.56113467415833
2004-08-25,59.353604588185654
2004-08-26,59.14607450221298
2004-08-27,58.938544416240305
2004-08-28,58.73101433026763
2004-08-29,58.52348424429495
2004-08-30,58.31595415832228
2004-08-31,58.10842407234959
2004-09-01,57.900893986376914
2004-09-02,57.97237657154529
2004-09-03,58.04385915671365
2004-09-04,58.11534174188202
2004-09-05,58.18682432705038
2004-09-06,58.25830691221875
2004-09-07,58.32978949738711
2004-09-08,58.40127208255549
2004-09-09,58.47275466772385
2004-09-10,58.544237252892216
2004-09-11,58.61571983806058
2004-09-12,58.687202423228946
2004-09-13,58.758685008397315
2004-09-14,58.83016759356568
2004-09-15,58.901650178734045
2004-09-16,58.97313276390241
2004-09-17,59.04461534907079
2004-09-18,59.11609793423915
2004-09-19,59.18758051940752
2004-09-20,59.25906310457588
2004-09-21,59.33054568974425
2004-09-22,59.40202827491261
2004-09-23,59.473510860080985
2004-09-24,59.54499344524935
2004-09-25,59.616476030417715
2004-09-26,59.687958615586076
2004-09-27,59.759441200754445
2004-09-28,59.83092378592281
2004-09-29,59.90240637109118
2004-09-30,59.97388895625954
2004-10-01,60.04537154142791
2004-10-02,60.25290162740059
2004-10-03,60.46043171337327
2004-10-04,60.66796179934594
2004-10-05,60.875491885318624
2004-10-06,61.0830219712913
2004-10-07,61.29055205726398
2004-10-08,61.49808214323665
2004-10-09,61.70561222920933
2004-10-10,61.91314231518201
2004-10-11,62.120672401154685
2004-10-12,62.32820248712736
2004-10-13,62.535732573100034
2004-10-14,62.74326265907271
2004-10-15,62.9507927450454
2004-10-16,63.158322831018076
2004-10-17,63.36585291699075
2004-10-18,63.573383002963425
2004-10-19,63.7809130889361
2004-10-20,63.98844317490878
2004-10-21,64.19597326088146
2004-10-22,64.40350334685414
2004-10-23,64.61103343282682
2004-10-24,64.8185635187995
2004-10-25,65.02609360477217
2004-10-26,65.23362369074484
2004-10-27,65.44115377671751
2004-10-28,65.64868386269019
2004-10-29,65.85621394866287
2004-10-30,66.06374403463555
2004-10-31,66.27127412060823
2004-11-01,66.4788042065809
2004-11-02,66.4788042065809
2004-11-03,66.4788042065809
2004-11-04,66.4788042065809
2004-11-05,66.4788042065809
2004-11-06,66.4788042065809
2004-11-07,66.4788042065809
2004-11-08,66.4788042065809
2004-11-09,66.4788042065809
2004-11-10,66.4788042065809
2004-11-11,66.4788042065809
2004-11-12,66.4788042065809
2004-11-13,66.4788042065809
2004-11-14,66.4788042065809
2004-11-15,66.4788042065809
2004-11-16,66.4788042065809
2004-11-17,66.4788042065809
2004-11-18,66.4788042065809
2004-11-19,66.4788042065809
2004-11-20,66.4788042065809
2004-11-21,66.4788042065809
2004-11-22,66.4788042065809
2004-11-23,66.4788042065809
2004-11-24,66.4788042065809
2004-11-25,66.4788042065809
2004-11-26,66.4788042065809
2004-11-27,66.4788042065809
2004-11-28,66.4788042065809
2004-11-29,66.4788042065809
2004-11-30,66.4788042065809
2004-12-01,66.4788042065809
2004-12-02,66.40962751125669
2004-12-03,66.34045081593244
2004-12-04,66.27127412060823
2004-12-05,66.202097425284
2004-12-06,66.13292072995978
2004-12-07,66.06374403463555
2004-12-08,65.99456733931132
2004-12-09,65.9253906439871
2004-12-10,65.85621394866287
2004-12-11,65.78703725333864
2004-12-12,65.71786055801442
2004-12-13,65.64868386269019
2004-12-14,65.57950716736597
2004-12-15,65.51033047204174
2004-12-16,65.44115377671751
2004-12-17,65.3719770813933
2004-12-18,65.30280038606907
2004-12-19,65.23362369074484
2004-12-20,65.16444699542062
2004-12-21,65.09527030009639
2004-12-22,65.02609360477217
2004-12-23,64.95691690944794
2004-12-24,64.88774021412371
2004-12-25,64.8185635187995
2004-12-26,64.74938682347526
2004-12-27,64.68021012815103
2004-12-28,64.61103343282682
2004-12-29,64.54185673750258
2004-12-30,64.47268004217837
2004-12-31,64.40350334685414
2005-01-01,64.3343266515299
2005-01-02,64.47268004217837
2005-01-03,64.61103343282682
2005-01-04,64.74938682347526
2005-01-05,64.88774021412371
2005-01-06,65.02609360477217
2005-01-07,65.16444699542062
2005-01-08,65.30280038606907
2005-01-09,65.44115377671751
2005-01-10,65.57950716736597
2005-01-11,65.71786055801442
2005-01-12,65.85621394866287
2005-01-13,65.99456733931132
2005-01-14,66.13292072995978
2005-01-15,66.27127412060823
2005-01-16,66.40962751125669
2005-01-17,66.54798090190513
2005-01-18,66.68633429255358
2005-01-19,66.82468768320203
2005-01-20,66.96304107385049
2005-01-21,67.10139446449894
2005-01-22,67.23974785514739
2005-01-23,67.37810124579583
2005-01-24,67.5164546364443
2005-01-25,67.65480802709274
2005-01-26,67.79316141774119
2005-01-27,67.93151480838964
2005-01-28,68.0698681990381
2005-01-29,68.20822158968654
2005-01-30,68.34657498033499
2005-01-31,68.48492837098344
2005-02-01,68.6232817616319
2005-02-02,68.31692782519605
2005-02-03,68.01057388876019
2005-02-04,67.70421995232434
2005-02-05,67.39786601588847
2005-02-06,67.09151207945261
2005-02-07,66.78515814301676
2005-02-08,66.4788042065809
2005-02-09,66.17245027014505
2005-02-10,65.8660963337092
2005-02-11,65.55974239727334
2005-02-12,65.25338846083747
2005-02-13,64.94703452440162
2005-02-14,64.64068058796576
2005-02-15,64.3343266515299
2005-02-16,64.02797271509405
2005-02-17,63.7216187786582
2005-02-18,63.41526484222234
2005-02-19,63.10891090578648
2005-02-20,62.80255696935062
2005-02-21,62.496203032914764
2005-02-22,62.18984909647891
2005-02-23,61.883495160043054
2005-02-24,61.5771412236072
2005-02-25,61.270787287171345
2005-02-26,60.96443335073548
2005-02-27,60.65807941429962
2005-02-28,60.351725477863766
2005-03-01,60.04537154142791
2005-03-02,60.114548236752135
2005-03-03,60.183724932076366
2005-03-04,60.25290162740059
2005-03-05,60.32207832272481
2005-03-06,60.39125501804904
2005-03-07,60.46043171337327
2005-03-08,60.52960840869749
2005-03-09,60.598785104021715
2005-03-10,60.66796179934594
2005-03-11,60.73713849467018
2005-03-12,60.8063151899944
2005-03-13,60.875491885318624
2005-03-14,60.94466858064285
2005-03-15,61.01384527596708
2005-03-16,61.0830219712913
2005-03-17,61.152198666615526
2005-03-18,61.22137536193975
2005-03-19,61.29055205726398
2005-03-20,61.359728752588204
2005-03-21,61.42890544791243
2005-03-22,61.49808214323665
2005-03-23,61.56725883856088
2005-03-24,61.636435533885106
2005-03-25,61.70561222920933
2005-03-26,61.77478892453355
2005-03-27,61.843965619857784
2005-03-28,61.91314231518201
2005-03-29,61.98231901050623
2005-03-30,62.051495705830455
2005-03-31,62.120672401154685
2005-04-01,62.18984909647891
2005-04-02,61.90391875580544
2005-04-03,61.61798841513198
2005-04-04,61.332058074458516
2005-04-05,61.04612773378504
2005-04-06,60.760197393111575
2005-04-07,60.47426705243811
2005-04-08,60.18833671176465
2005-04-09,59.90240637109118
2005-04-10,59.616476030417715
2005-04-11,59.33054568974425
2005-04-12,59.04461534907079
2005-04-13,58.758685008397315
2005-04-14,58.47275466772385
2005-04-15,58.18682432705038
2005-04-16,57.900893986376914
2005-04-17,57.614963645703455
2005-04-18,57.32903330502999
2005-04-19,57.04310296435652
2005-04-20,56.75717262368305
2005-04-21,56.47124228300958
2005-04-22,56.18531194233612
2005-04-23,55.899381601662654
2005-04-24,55.61345126098919
2005-04-25,55.32752092031572
2005-04-26,55.04159057964225
2005-04-27,54.755660238968794
2005-04-28,54.46972989829532
2005-04-29,54.18379955762185
2005-04-30,53.897869216948386
2005-05-01,53.61193887627492
2005-05-02,53.68111557159914
2005-05-03,53.75029226692338
2005-05-04,53.819468962247605
2005-05-05,53.88864565757183
2005-05-06,53.95782235289605
2005-05-07,54.02699904822028
2005-05-08,54.09617574354451
2005-05-09,54.16535243886873
2005-05-10,54.234529134192954
2005-05-11,54.303705829517185
2005-05-12,54.37288252484141
2005-05-13,54.44205922016563
2005-05-14,54.511235915489856
2005-05-15,54.580412610814086
2005-05-16,54.64958930613831
2005-05-17,54.718766001462534
2005-05-18,54.78794269678676
2005-05-19,54.85711939211099
2005-05-20,54.92629608743521
2005-05-21,54.995472782759435
2005-05-22,55.06464947808366
2005-05-23,55.13382617340789
2005-05-24,55.20300286873211
2005-05-25,55.27217956405634
2005-05-26,55.34135625938056
2005-05-27,55.41053295470479
2005-05-28,55.479709650029015
2005-05-29,55.54888634535324
2005-05-30,55.61806304067746
2005-05-31,55.68723973600169
2005-06-01,55.75641643132592
2005-06-02,55.82789901649429
2005-06-03,55.899381601662654
2005-06-04,55.97086418683102
2005-06-05,56.042346771999384
2005-06-06,56.11382935716775
2005-06-07,56.18531194233612
2005-06-08,56.25679452750449
2005-06-09,56.32827711267285
2005-06-10,56.39975969784122
2005-06-11,56.47124228300958
2005-06-12,56.542724868177956
2005-06-13,56.61420745334632
2005-06-14,56.685690038514686
2005-06-15,56.75717262368305
2005-06-16,56.828655208851416
2005-06-17,56.90013779401979
2005-06-18,56.97162037918815
2005-06-19,57.04310296435652
2005-06-20,57.11458554952488
2005-06-21,57.18606813469325
2005-06-22,57.25755071986162
2005-06-23,57.32903330502999
2005-06-24,57.40051589019835
2005-06-25,57.47199847536672
2005-06-26,57.54348106053508
2005-06-27,57.614963645703455
2005-06-28,57.686446230871816
2005-06-29,57.757928816040184
2005-06-30,57.829411401208546
2005-07-01,57.900893986376914
2005-07-02,57.83171729105269
2005-07-03,57.76254059572846
2005-07-04,57.693363900404236
2005-07-05,57.62418720508001
2005-07-06,57.55501050975579
2005-07-07,57.48583381443156
2005-07-08,57.416657119107334
2005-07-09,57.34748042378311
2005-07-10,57.27830372845889
2005-07-11,57.209127033134656
2005-07-12,57.13995033781043
2005-07-13,57.07077364248621
2005-07-14,57.001596947161985
2005-07-15,56.932420251837755
2005-07-16,56.86324355651353
2005-07-17,56.79406686118931
2005-07-18,56.724890165865084
2005-07-19,56.65571347054085
2005-07-20,56.58653677521663
2005-07-21,56.517360079892406
2005-07-22,56.44818338456818
2005-07-23,56.37900668924395
2005-07-24,56.30982999391973
2005-07-25,56.240653298595504
2005-07-26,56.17147660327128
2005-07-27,56.10229990794705
2005-07-28,56.03312321262282
2005-07-29,55.963946517298595
2005-07-30,55.89476982197437
2005-07-31,55.82559312665014
2005-08-01,55.75641643132592
2005-08-02,55.68723973600169
2005-08-03,55.61806304067746
2005-08-04,55.54888634535324
2005-08-05,55.479709650029015
2005-08-06,55.41053295470479
2005-08-07,55.34135625938056
2005-08-08,55.27217956405634
2005-08-09,55.20300286873211
2005-08-10,55.13382617340789
2005-08-11,55.06464947808366
2005-08-12,54.995472782759435
2005-08-13,54.92629608743521
2005-08-14,54.85711939211099
2005-08-15,54.78794269678676
2005-08-16,54.718766001462534
2005-08-17,54.64958930613831
2005-08-18,54.580412610814086
2005-08-19,54.511235915489856
2005-08-20,54.44205922016563
2005-08-21,54.37288252484141
2005-08-22,54.303705829517185
2005-08-23,54.234529134192954
2005-08-24,54.16535243886873
2005-08-25,54.09617574354451
2005-08-26,54.02699904822028
2005-08-27,53.95782235289605
2005-08-28,53.88864565757183
2005-08-29,53.819468962247605
2005-08-30,53.75029226692338
2005-08-31,53.68111557159914
2005-09-01,53.61193887627492
2005-09-02,53.61193887627492
2005-09-03,53.61193887627492
2005-09-04,53.61193887627492
2005-09-05,53.61193887627492
2005-09-06,53.61193887627492
2005-09-07,53.61193887627492
2005-09-08,53.61193887627492
2005-09-09,53.61193887627492
2005-09-10,53.61193887627492
2005-09-11,53.61193887627492
2005-09-12,53.61193887627492
2005-09-13,53.61193887627492
2005-09-14,53.61193887627492
2005-09-15,53.61193887627492
2005-09-16,53.61193887627492
2005-09-17,53.61193887627492
2005-09-18,53.61193887627492
2005-09-19,53.61193887627492
2005-09-20,53.61193887627492
2005-09-21,53.61193887627492
2005-09-22,53.61193887627492
2005-09-23,53.61193887627492
2005-09-24,53.61193887627492
2005-09-25,53.61193887627492
2005-09-26,53.61193887627492
2005-09-27,53.61193887627492
2005-09-28,53.61193887627492
2005-09-29,53.61193887627492
2005-09-30,53.61193887627492
2005-10-01,53.61193887627492
2005-10-02,53.68111557159914
2005-10-03,53.75029226692338
2005-10-04,53.819468962247605
2005-10-05,53.88864565757183
2005-10-06,53.95782235289605
2005-10-07,54.02699904822028
2005-10-08,54.09617574354451
2005-10-09,54.16535243886873
2005-10-10,54.234529134192954
2005-10-11,54.303705829517185
2005-10-12,54.37288252484141
2005-10-13,54.44205922016563
2005-10-14,54.511235915489856
2005-10-15,54.580412610814086
2005-10-16,54.64958930613831
2005-10-17,54.718766001462534
2005-10-18,54.78794269678676
2005-10-19,54.85711939211099
2005-10-20,54.92629608743521
2005-10-21,54.995472782759435
2005-10-22,55.06464947808366
2005-10-23,55.13382617340789
2005-10-24,55.20300286873211
2005-10-25,55.27217956405634
2005-10-26,55.34135625938056
2005-10-27,55.41053295470479
2005-10-28,55.479709650029015
2005-10-29,55.54888634535324
2005-10-30,55.61806304067746
2005-10-31,55.68723973600169
2005-11-01,55.75641643132592
2005-11-02,55.68493384615755
2005-11-03,55.61345126098919
2005-11-04,55.54196867582082
2005-11-05,55.47048609065246
2005-11-06,55.39900350548408
2005-11-07,55.32752092031572
2005-11-08,55.25603833514735
2005-11-09,55.18455574997899
2005-11-10,55.11307316481062
2005-11-11,55.04159057964225
2005-11-12,54.970107994473885
2005-11-13,54.898625409305524
2005-11-14,54.827142824137155
2005-11-15,54.755660238968794
2005-11-16,54.68417765380042
2005-11-17,54.61269506863205
2005-11-18,54.54121248346369
2005-11-19,54.46972989829532
2005-11-20,54.39824731312696
2005-11-21,54.32676472795858
2005-11-22,54.25528214279022
2005-11-23,54.18379955762185
2005-11-24,54.11231697245349
2005-11-25,54.04083438728512
2005-11-26,53.969351802116755
2005-11-27,53.897869216948386
2005-11-28,53.826386631780025
2005-11-29,53.75490404661166
2005-11-30,53.683421461443295
2005-12-01,53.61193887627492
2005-12-02,54.09617574354451
2005-12-03,54.580412610814086
2005-12-04,55.06464947808366
2005-12-05,55.54888634535324
2005-12-06,56.03312321262282
2005-12-07,56.517360079892406
2005-12-08,57.001596947161985
2005-12-09,57.48583381443156
2005-12-10,57.97007068170114
2005-12-11,58.454307548970725
2005-12-12,58.938544416240305
2005-12-13,59.422781283509885
2005-12-14,59.90701815077946
2005-12-15,60.39125501804904
2005-12-16,60.875491885318624
2005-12-17,61.359728752588204
2005-12-18,61.843965619857784
2005-12-19,62.328202487127356
2005-12-20,62.812439354396936
2005-12-21,63.29667622166652
2005-12-22,63.7809130889361
2005-12-23,64.26514995620569
2005-12-24,64.74938682347526
2005-12-25,65.23362369074484
2005-12-26,65.71786055801442
2005-12-27,66.202097425284
2005-12-28,66.68633429255358
2005-12-29,67.17057115982317
2005-12-30,67.65480802709274
2005-12-31,68.13904489436231
2006-01-01,68.6232817616319
2006-01-02,68.48492837098344
2006-01-03,68.34657498033499
2006-01-04,68.20822158968654
2006-01-05,68.0698681990381
2006-01-06,67.93151480838964
2006-01-07,67.79316141774119
2006-01-08,67.65480802709274
2006-01-09,67.5164546364443
2006-01-10,67.37810124579583
2006-01-11,67.23974785514739
2006-01-12,67.10139446449894
2006-01-13,66.96304107385049
2006-01-14,66.82468768320203
2006-01-15,66.68633429255358
2006-01-16,66.54798090190513
2006-01-17,66.40962751125669
2006-01-18,66.27127412060823
2006-01-19,66.13292072995978
2006-01-20,65.99456733931132
2006-01-21,65.85621394866287
2006-01-22,65.71786055801442
2006-01-23,65.57950716736597
2006-01-24,65.44115377671751
2006-01-25,65.30280038606907
2006-01-26,65.16444699542062
2006-01-27,65.02609360477217
2006-01-28,64.88774021412371
2006-01-29,64.74938682347526
2006-01-30,64.61103343282682
2006-01-31,64.47268004217837
2006-02-01,64.3343266515299
2006-02-02,64.3343266515299
2006-02-03,64.3343266515299
2006-02-04,64.3343266515299
2006-02-05,64.3343266515299
2006-02-06,64.3343266515299
2006-02-07,64.3343266515299
2006-02-08,64.3343266515299
2006-02-09,64.3343266515299
2006-02-10,64.3343266515299
2006-02-11,64.3343266515299
2006-02-12,64.3343266515299
2006-02-13,64.3343266515299
2006-02-14,64.3343266515299
2006-02-15,64.3343266515299
2006-02-16,64.3343266515299
2006-02-17,64.3343266515299
2006-02-18,64.3343266515299
2006-02-19,64.3343266515299
2006-02-20,64.3343266515299
2006-02-21,64.3343266515299
2006-02-22,64.3343266515299
2006-02-23,64.3343266515299
2006-02-24,64.3343266515299
2006-02-25,64.3343266515299
2006-02-26,64.3343266515299
2006-02-27,64.3343266515299
2006-02-28,64.3343266515299
2006-03-01,64.3343266515299
2006-03-02,64.3343266515299
2006-03-03,64.3343266515299
2006-03-04,64.3343266515299
2006-03-05,64.3343266515299
2006-03-06,64.3343266515299
2006-03-07,64.3343266515299
2006-03-08,64.3343266515299
2006-03-09,64.3343266515299
2006-03-10,64.3343266515299
2006-03-11,64.3343266515299
2006-03-12,64.3343266515299
2006-03-13,64.3343266515299
2006-03-14,64.3343266515299
2006-03-15,64.3343266515299
2006-03-16,64.3343266515299
2006-03-17,64.3343266515299
2006-03-18,64.3343266515299
2006-03-19,64.3343266515299
2006-03-20,64.3343266515299
2006-03-21,64.3343266515299
2006-03-22,64.3343266515299
2006-03-23,64.3343266515299
2006-03-24,64.3343266515299
2006-03-25,64.3343266515299
2006-03-26,64.3343266515299
2006-03-27,64.3343266515299
2006-03-28,64.3343266515299
2006-03-29,64.3343266515299
2006-03-30,64.3343266515299
2006-03-31,64.3343266515299
2006-04-01,64.3343266515299
2006-04-02,64.26284406636154
2006-04-03,64.19136148119317
2006-04-04,64.1198788960248
2006-04-05,64.04839631085645
2006-04-06,63.97691372568807
2006-04-07,63.90543114051971
2006-04-08,63.83394855535134
2006-04-09,63.76246597018298
2006-04-10,63.690983385014604
2006-04-11,63.61950079984624
2006-04-12,63.548018214677874
2006-04-13,63.47653562950951
2006-04-14,63.405053044341145
2006-04-15,63.333570459172776
2006-04-16,63.26208787400441
2006-04-17,63.19060528883604
2006-04-18,63.11912270366768
2006-04-19,63.04764011849931
2006-04-20,62.97615753333094
2006-04-21,62.90467494816257
2006-04-22,62.83319236299421
2006-04-23,62.76170977782584
2006-04-24,62.69022719265748
2006-04-25,62.618744607489106
2006-04-26,62.547262022320744
2006-04-27,62.475779437152376
2006-04-28,62.404296851984014
2006-04-29,62.332814266815646
2006-04-30,62.26133168164728
2006-05-01,62.18984909647891
2006-05-02,61.91314231518201
2006-05-03,61.636435533885106
2006-05-04,61.359728752588204
2006-05-05,61.0830219712913
2006-05-06,60.8063151899944
2006-05-07,60.52960840869749
2006-05-08,60.25290162740059
2006-05-09,59.97619484610369
2006-05-10,59.699488064806786
2006-05-11,59.422781283509885
2006-05-12,59.14607450221298
2006-05-13,58.86936772091608
2006-05-14,58.59266093961918
2006-05-15,58.31595415832228
2006-05-16,58.03924737702537
2006-05-17,57.76254059572847
2006-05-18,57.48583381443156
2006-05-19,57.209127033134656
2006-05-20,56.932420251837755
2006-05-21,56.65571347054085
2006-05-22,56.37900668924395
2006-05-23,56.10229990794705
2006-05-24,55.82559312665014
2006-05-25,55.54888634535324
2006-05-26,55.27217956405634
2006-05-27,54.995472782759435
2006-05-28,54.718766001462534
2006-05-29,54.44205922016563
2006-05-30,54.16535243886873
2006-05-31,53.88864565757183
2006-06-01,53.61193887627492
2006-06-02,53.61193887627492
2006-06-03,53.61193887627492
2006-06-04,53.61193887627492
2006-06-05,53.61193887627492
2006-06-06,53.61193887627492
2006-06-07,53.61193887627492
2006-06-08,53.61193887627492
2006-06-09,53.61193887627492
2006-06-10,53.61193887627492
2006-06-11,53.61193887627492
2006-06-12,53.61193887627492
2006-06-13,53.61193887627492
2006-06-14,53.61193887627492
2006-06-15,53.61193887627492
2006-06-16,53.61193887627492
2006-06-17,53.61193887627492
2006-06-18,53.61193887627492
2006-06-19,53.61193887627492
2006-06-20,53.61193887627492
2006-06-21,53.61193887627492
2006-06-22,53.61193887627492
2006-06-23,53.61193887627492
2006-06-24,53.61193887627492
2006-06-25,53.61193887627492
2006-06-26,53.61193887627492
2006-06-27,53.61193887627492
2006-06-28,53.61193887627492
2006-06-29,53.61193887627492
2006-06-30,53.61193887627492
2006-07-01,53.61193887627492
2006-07-02,53.61193887627492
2006-07-03,53.61193887627492
2006-07-04,53.61193887627492
2006-07-05,53.61193887627492
2006-07-06,53.61193887627492
2006-07-07,53.61193887627492
2006-07-08,53.61193887627492
2006-07-09,53.61193887627492
2006-07-10,53.61193887627492
2006-07-11,53.61193887627492
2006-07-12,53.61193887627492
2006-07-13,53.61193887627492
2006-07-14,53.61193887627492
2006-07-15,53.61193887627492
2006-07-16,53.61193887627492
2006-07-17,53.61193887627492
2006-07-18,53.61193887627492
2006-07-19,53.61193887627492
2006-07-20,53.61193887627492
