date,business news
2004-07-05,64.41100459694117
2004-07-06,64.56926259349385
2004-07-07,64.72752059004651
2004-07-08,64.8857785865992
2004-07-09,65.04403658315188
2004-07-10,65.20229457970456
2004-07-11,65.36055257625725
2004-07-12,65.51881057280993
2004-07-13,65.6770685693626
2004-07-14,65.83532656591528
2004-07-15,65.99358456246796
2004-07-16,66.15184255902065
2004-07-17,66.31010055557333
2004-07-18,66.46835855212602
2004-07-19,66.6266165486787
2004-07-20,66.78487454523138
2004-07-21,66.94313254178405
2004-07-22,67.10139053833673
2004-07-23,67.25964853488942
2004-07-24,67.4179065314421
2004-07-25,67.57616452799478
2004-07-26,67.73442252454747
2004-07-27,67.89268052110013
2004-07-28,68.05093851765281
2004-07-29,68.2091965142055
2004-07-30,68.36745451075818
2004-07-31,68.52571250731087
2004-08-01,68.68397050386355
2004-08-02,68.89498116593379
2004-08-03,69.10599182800402
2004-08-04,69.31700249007427
2004-08-05,69.52801315214451
2004-08-06,69.73902381421476
2004-08-07,69.950034476285
2004-08-08,70.16104513835523
2004-08-09,70.37205580042547
2004-08-10,70.58306646249572
2004-08-11,70.79407712456596
2004-08-12,71.0050877866362
2004-08-13,71.21609844870643
2004-08-14,71.42710911077668
2004-08-15,71.63811977284692
2004-08-16,71.84913043491717
2004-08-17,72.06014109698741
2004-08-18,72.27115175905764
2004-08-19,72.48216242112788
2004-08-20,72.69317308319813
2004-08-21,72.90418374526837
2004-08-22,73.11519440733862
2004-08-23,73.32620506940884
2004-08-24,73.5372157314791
2004-08-25,73.74822639354933
2004-08-26,73.95923705561958
2004-08-27,74.17024771768982
2004-08-28,74.38125837976006
2004-08-29,74.59226904183029
2004-08-30,74.80327970390054
2004-08-31,75.01429036597078
2004-09-01,75.22530102804103
2004-09-02,75.06176776493659
2004-09-03,74.89823450183215
2004-09-04,74.73470123872772
2004-09-05,74.57116797562328
2004-09-06,74.40763471251884
2004-09-07,74.2441014494144
2004-09-08,74.08056818630996
2004-09-09,73.91703492320553
2004-09-10,73.7535016601011
2004-09-11,73.58996839699665
2004-09-12,73.42643513389221
2004-09-13,73.26290187078777
2004-09-14,73.09936860768335
2004-09-15,72.9358353445789
2004-09-16,72.77230208147446
2004-09-17,72.60876881837002
2004-09-18,72.4452355552656
2004-09-19,72.28170229216116
2004-09-20,72.11816902905673
2004-09-21,71.95463576595229
2004-09-22,71.79110250284785
2004-09-23,71.62756923974341
2004-09-24,71.46403597663898
2004-09-25,71.30050271353454
2004-09-26,71.1369694504301
2004-09-27,70.97343618732566
2004-09-28,70.80990292422122
2004-09-29,70.6463696611168
2004-09-30,70.48283639801235
2004-10-01,70.31930313490791
2004-10-02,70.24017413663158
2004-10-03,70.16104513835523
2004-10-04,70.08191614007889
2004-10-05,70.00278714180254
2004-10-06,69.92365814352621
2004-10-07,69.84452914524988
2004-10-08,69.76540014697353
2004-10-09,69.68627114869719
2004-10-10,69.60714215042084
2004-10-11,69.52801315214451
2004-10-12,69.44888415386816
2004-10-13,69.36975515559183
2004-10-14,69.29062615731549
2004-10-15,69.21149715903914
2004-10-16,69.13236816076281
2004-10-17,69.05323916248646
2004-10-18,68.97411016421013
2004-10-19,68.89498116593379
2004-10-20,68.81585216765744
2004-10-21,68.73672316938111
2004-10-22,68.65759417110476
2004-10-23,68.57846517282843
2004-10-24,68.49933617455208
2004-10-25,68.42020717627574
2004-10-26,68.3410781779994
2004-10-27,68.26194917972306
2004-10-28,68.18282018144673
2004-10-29,68.10369118317038
2004-10-30,68.02456218489404
2004-10-31,67.94543318661769
2004-11-01,67.86630418834136
2004-11-02,67.6210042936847
2004-11-03,67.37570439902805
2004-11-04,67.13040450437138
2004-11-05,66.88510460971473
2004-11-06,66.63980471505808
2004-11-07,66.39450482040142
2004-11-08,66.14920492574477
2004-11-09,65.90390503108812
2004-11-10,65.65860513643146
2004-11-11,65.41330524177481
2004-11-12,65.16800534711815
2004-11-13,64.9227054524615
2004-11-14,64.67740555780483
2004-11-15,64.43210566314818
2004-11-16,64.18680576849152
2004-11-17,63.94150587383487
2004-11-18,63.69620597917822
2004-11-19,63.450906084521556
2004-11-20,63.2056061898649
2004-11-21,62.96030629520825
2004-11-22,62.715006400551594
2004-11-23,62.46970650589494
2004-11-24,62.22440661123828
2004-11-25,61.979106716581626
2004-11-26,61.73380682192497
2004-11-27,61.48850692726832
2004-11-28,61.243207032611664
2004-11-29,60.997907137955
2004-11-30,60.75260724329835
2004-12-01,60.507307348641696
2004-12-02,60.69194167795315
2004-12-03,60.87657600726462
2004-12-04,61.061210336576075
2004-12-05,61.24584466588754
2004-12-06,61.430478995198996
2004-12-07,61.61511332451047
2004-12-08,61.79974765382192
2004-12-09,61.98438198313339
2004-12-10,62.169016312444846
2004-12-11,62.35365064175631
2004-12-12,62.53828497106777
2004-12-13,62.722919300379225
2004-12-14,62.90755362969069
2004-12-15,63.092187959002146
2004-12-16,63.27682228831361
2004-12-17,63.46145661762507
2004-12-18,63.64609094693654
2004-12-19,63.830725276247996
2004-12-20,64.01535960555945
2004-12-21,64.19999393487092
2004-12-22,64.38462826418237
2004-12-23,64.56926259349385
2004-12-24,64.7538969228053
2004-12-25,64.93853125211676
2004-12-26,65.12316558142822
2004-12-27,65.30779991073969
2004-12-28,65.49243424005114
2004-12-29,65.6770685693626
2004-12-30,65.86170289867407
2004-12-31,66.04633722798553
2005-01-01,66.23097155729698
2005-01-02,66.38922955384966
2005-01-03,66.54748755040235
2005-01-04,66.70574554695503
2005-01-05,66.86400354350772
2005-01-06,67.0222615400604
2005-01-07,67.18051953661308
2005-01-08,67.33877753316575
2005-01-09,67.49703552971843
2005-01-10,67.65529352627111
2005-01-11,67.8135515228238
2005-01-12,67.97180951937648
2005-01-13,68.13006751592917
2005-01-14,68.28832551248185
2005-01-15,68.44658350903451
2005-01-16,68.6048415055872
2005-01-17,68.76309950213988
2005-01-18,68.92135749869257
2005-01-19,69.07961549524525
2005-01-20,69.23787349179793
2005-01-21,69.3961314883506
2005-01-22,69.55438948490328
2005-01-23,69.71264748145597
2005-01-24,69.87090547800865
2005-01-25,70.02916347456133
2005-01-26,70.18742147111402
2005-01-27,70.3456794676667
2005-01-28,70.50393746421938
2005-01-29,70.66219546077205
2005-01-30,70.82045345732473
2005-01-31,70.97871145387742
2005-02-01,71.1369694504301
2005-02-02,70.93255287154955
2005-02-03,70.728136292669
2005-02-04,70.52371971378847
2005-02-05,70.31930313490791
2005-02-06,70.11488655602737
2005-02-07,69.91046997714682
2005-02-08,69.70605339826628
2005-02-09,69.50163681938572
2005-02-10,69.29722024050518
2005-02-11,69.09280366162464
2005-02-12,68.88838708274409
2005-02-13,68.68397050386355
2005-02-14,68.479553924983
2005-02-15,68.27513734610245
2005-02-16,68.0707207672219
2005-02-17,67.86630418834136
2005-02-18,67.66188760946082
2005-02-19,67.45747103058027
2005-02-20,67.25305445169973
2005-02-21,67.04863787281917
2005-02-22,66.84422129393863
2005-02-23,66.63980471505808
2005-02-24,66.43538813617754
2005-02-25,66.23097155729698
2005-02-26,66.02655497841644
2005-02-27,65.8221383995359
2005-02-28,65.61772182065535
2005-03-01,65.41330524177481
2005-03-02,65.36055257625725
2005-03-03,65.30779991073969
2005-03-04,65.25504724522213
2005-03-05,65.20229457970456
2005-03-06,65.149541914187
2005-03-07,65.09678924866944
2005-03-08,65.04403658315188
2005-03-09,64.99128391763432
2005-03-10,64.93853125211676
2005-03-11,64.8857785865992
2005-03-12,64.83302592108164
2005-03-13,64.78027325556407
2005-03-14,64.72752059004651
2005-03-15,64.67476792452895
2005-03-16,64.6220152590114
2005-03-17,64.56926259349385
2005-03-18,64.51650992797629
2005-03-19,64.46375726245873
2005-03-20,64.41100459694117
2005-03-21,64.3582519314236
2005-03-22,64.30549926590604
2005-03-23,64.25274660038848
2005-03-24,64.19999393487092
2005-03-25,64.14724126935336
2005-03-26,64.0944886038358
2005-03-27,64.04173593831824
2005-03-28,63.98898327280068
2005-03-29,63.93623060728311
2005-03-30,63.88347794176555
2005-03-31,63.830725276247996
2005-04-01,63.77797261073044
2005-04-02,63.64169489147673
2005-04-03,63.50541717222304
2005-04-04,63.36913945296934
2005-04-05,63.23286173371564
2005-04-06,63.09658401446195
2005-04-07,62.96030629520825
2005-04-08,62.82402857595455
2005-04-09,62.68775085670086
2005-04-10,62.551473137447154
2005-04-11,62.415195418193456
2005-04-12,62.278917698939765
2005-04-13,62.14263997968607
2005-04-14,62.00636226043236
2005-04-15,61.87008454117867
2005-04-16,61.73380682192497
2005-04-17,61.59752910267127
2005-04-18,61.46125138341758
2005-04-19,61.32497366416388
2005-04-20,61.18869594491018
2005-04-21,61.05241822565649
2005-04-22,60.91614050640278
2005-04-23,60.779862787149085
2005-04-24,60.643585067895394
2005-04-25,60.507307348641696
2005-04-26,60.37102962938799
2005-04-27,60.2347519101343
2005-04-28,60.0984741908806
2005-04-29,59.962196471626896
2005-04-30,59.82591875237321
2005-05-01,59.68964103311951
2005-05-02,59.66326470036073
2005-05-03,59.63688836760195
2005-05-04,59.61051203484317
2005-05-05,59.58413570208439
2005-05-06,59.55775936932561
2005-05-07,59.53138303656683
2005-05-08,59.50500670380805
2005-05-09,59.47863037104926
2005-05-10,59.452254038290484
2005-05-11,59.425877705531704
2005-05-12,59.399501372772924
2005-05-13,59.373125040014145
2005-05-14,59.346748707255365
2005-05-15,59.320372374496586
2005-05-16,59.293996041737806
2005-05-17,59.267619708979026
2005-05-18,59.24124337622025
2005-05-19,59.21486704346147
2005-05-20,59.18849071070269
2005-05-21,59.16211437794391
2005-05-22,59.13573804518513
2005-05-23,59.10936171242635
2005-05-24,59.08298537966757
2005-05-25,59.05660904690878
2005-05-26,59.03023271415
2005-05-27,59.00385638139122
2005-05-28,58.977480048632444
2005-05-29,58.951103715873664
2005-05-30,58.924727383114885
2005-05-31,58.898351050356105
2005-06-01,58.871974717597325
2005-06-02,58.98099689300029
2005-06-03,59.09001906840324
2005-06-04,59.1990412438062
2005-06-05,59.308063419209155
2005-06-06,59.41708559461212
2005-06-07,59.52610777001507
2005-06-08,59.63512994541803
2005-06-09,59.744152120820985
2005-06-10,59.85317429622395
2005-06-11,59.962196471626896
2005-06-12,60.071218647029866
2005-06-13,60.180240822432815
2005-06-14,60.28926299783578
2005-06-15,60.39828517323873
2005-06-16,60.507307348641696
2005-06-17,60.61632952404466
2005-06-18,60.72535169944761
2005-06-19,60.83437387485057
2005-06-20,60.943396050253526
2005-06-21,61.05241822565649
2005-06-22,61.16144040105944
2005-06-23,61.2704625764624
2005-06-24,61.379484751865355
2005-06-25,61.48850692726832
2005-06-26,61.59752910267127
2005-06-27,61.70655127807424
2005-06-28,61.815573453477185
2005-06-29,61.92459562888015
2005-06-30,62.033617804283104
2005-07-01,62.14263997968607
2005-07-02,62.14263997968607
2005-07-03,62.14263997968607
2005-07-04,62.14263997968607
2005-07-05,62.14263997968607
2005-07-06,62.14263997968607
2005-07-07,62.14263997968607
2005-07-08,62.14263997968607
2005-07-09,62.14263997968607
2005-07-10,62.14263997968607
2005-07-11,62.14263997968607
2005-07-12,62.14263997968607
2005-07-13,62.14263997968607
2005-07-14,62.14263997968607
2005-07-15,62.14263997968607
2005-07-16,62.14263997968607
2005-07-17,62.14263997968607
2005-07-18,62.14263997968607
2005-07-19,62.14263997968607
2005-07-20,62.14263997968607
2005-07-21,62.14263997968607
2005-07-22,62.14263997968607
2005-07-23,62.14263997968607
2005-07-24,62.14263997968607
2005-07-25,62.14263997968607
2005-07-26,62.14263997968607
2005-07-27,62.14263997968607
2005-07-28,62.14263997968607
2005-07-29,62.14263997968607
2005-07-30,62.14263997968607
2005-07-31,62.14263997968607
2005-08-01,62.14263997968607
2005-08-02,62.27452164347996
2005-08-03,62.40640330727387
2005-08-04,62.53828497106777
2005-08-05,62.670166634861666
2005-08-06,62.80204829865557
2005-08-07,62.93392996244947
2005-08-08,63.06581162624337
2005-08-09,63.19769329003727
2005-08-10,63.32957495383117
2005-08-11,63.46145661762507
2005-08-12,63.59333828141898
2005-08-13,63.72521994521288
2005-08-14,63.85710160900677
2005-08-15,63.98898327280068
2005-08-16,64.12086493659457
2005-08-17,64.25274660038848
2005-08-18,64.38462826418237
2005-08-19,64.51650992797629
2005-08-20,64.64839159177018
2005-08-21,64.78027325556407
2005-08-22,64.91215491935799
2005-08-23,65.04403658315188
2005-08-24,65.17591824694578
2005-08-25,65.30779991073969
2005-08-26,65.43968157453358
2005-08-27,65.57156323832749
2005-08-28,65.70344490212139
2005-08-29,65.83532656591528
2005-08-30,65.96720822970919
2005-08-31,66.09908989350309
2005-09-01,66.23097155729698
2005-09-02,66.12194938189403
2005-09-03,66.01292720649107
2005-09-04,65.90390503108812
2005-09-05,65.79488285568516
2005-09-06,65.68586068028219
2005-09-07,65.57683850487925
2005-09-08,65.46781632947628
2005-09-09,65.35879415407332
2005-09-10,65.24977197867037
2005-09-11,65.14074980326741
2005-09-12,65.03172762786446
2005-09-13,64.9227054524615
2005-09-14,64.81368327705853
2005-09-15,64.70466110165559
2005-09-16,64.59563892625262
2005-09-17,64.48661675084965
2005-09-18,64.37759457544671
2005-09-19,64.26857240004374
2005-09-20,64.15955022464078
2005-09-21,64.05052804923783
2005-09-22,63.94150587383487
2005-09-23,63.83248369843191
2005-09-24,63.72346152302896
2005-09-25,63.614439347625996
2005-09-26,63.50541717222304
2005-09-27,63.39639499682008
2005-09-28,63.28737282141713
2005-09-29,63.17835064601417
2005-09-30,63.06932847061121
2005-10-01,62.96030629520825
2005-10-02,62.93392996244947
2005-10-03,62.90755362969069
2005-10-04,62.88117729693191
2005-10-05,62.85480096417313
2005-10-06,62.82842463141435
2005-10-07,62.80204829865557
2005-10-08,62.77567196589679
2005-10-09,62.749295633138004
2005-10-10,62.722919300379225
2005-10-11,62.696542967620445
2005-10-12,62.670166634861666
2005-10-13,62.643790302102886
2005-10-14,62.617413969344106
2005-10-15,62.59103763658533
2005-10-16,62.56466130382655
2005-10-17,62.53828497106777
2005-10-18,62.51190863830899
2005-10-19,62.48553230555021
2005-10-20,62.45915597279143
2005-10-21,62.43277964003265
2005-10-22,62.40640330727387
2005-10-23,62.38002697451509
2005-10-24,62.35365064175631
2005-10-25,62.32727430899752
2005-10-26,62.30089797623874
2005-10-27,62.27452164347996
2005-10-28,62.248145310721185
2005-10-29,62.221768977962405
2005-10-30,62.195392645203626
2005-10-31,62.169016312444846
2005-11-01,62.14263997968607
2005-11-02,61.73380682192497
2005-11-03,61.32497366416388
2005-11-04,60.91614050640278
2005-11-05,60.507307348641696
2005-11-06,60.0984741908806
2005-11-07,59.68964103311951
2005-11-08,59.28080787535841
2005-11-09,58.871974717597325
2005-11-10,58.46314155983623
2005-11-11,58.05430840207514
2005-11-12,57.64547524431405
2005-11-13,57.236642086552955
2005-11-14,56.82780892879186
2005-11-15,56.418975771030766
2005-11-16,56.01014261326968
2005-11-17,55.601309455508584
2005-11-18,55.19247629774749
2005-11-19,54.783643139986395
2005-11-20,54.37480998222531
2005-11-21,53.965976824464214
2005-11-22,53.55714366670312
2005-11-23,53.148310508942025
2005-11-24,52.73947735118094
2005-11-25,52.33064419341984
2005-11-26,51.92181103565875
2005-11-27,51.51297787789766
2005-11-28,51.10414472013657
2005-11-29,50.69531156237547
2005-11-30,50.28647840461438
2005-12-01,49.87764524685329
2005-12-02,50.29966657099377
2005-12-03,50.72168789513425
2005-12-04,51.14370921927473
2005-12-05,51.565730543415214
2005-12-06,51.9877518675557
2005-12-07,52.40977319169618
2005-12-08,52.83179451583666
2005-12-09,53.25381583997714
2005-12-10,53.67583716411763
2005-12-11,54.09785848825811
2005-12-12,54.51987981239859
2005-12-13,54.94190113653907
2005-12-14,55.363922460679554
2005-12-15,55.78594378482004
2005-12-16,56.20796510896052
2005-12-17,56.629986433101
2005-12-18,57.0520077572415
2005-12-19,57.47402908138198
2005-12-20,57.89605040552246
2005-12-21,58.31807172966295
2005-12-22,58.74009305380343
2005-12-23,59.16211437794391
2005-12-24,59.58413570208439
2005-12-25,60.00615702622488
2005-12-26,60.42817835036536
2005-12-27,60.85019967450584
2005-12-28,61.27222099864632
2005-12-29,61.6942423227868
2005-12-30,62.11626364692729
2005-12-31,62.53828497106777
2006-01-01,62.96030629520825
2006-01-02,63.03943529348459
2006-01-03,63.118564291760926
2006-01-04,63.19769329003727
2006-01-05,63.27682228831361
2006-01-06,63.35595128658995
2006-01-07,63.43508028486629
2006-01-08,63.51420928314263
2006-01-09,63.59333828141898
2006-01-10,63.67246727969532
2006-01-11,63.75159627797166
2006-01-12,63.830725276247996
2006-01-13,63.90985427452433
2006-01-14,63.98898327280068
2006-01-15,64.06811227107701
2006-01-16,64.14724126935336
2006-01-17,64.22637026762969
2006-01-18,64.30549926590604
2006-01-19,64.38462826418237
2006-01-20,64.46375726245873
2006-01-21,64.54288626073506
2006-01-22,64.6220152590114
2006-01-23,64.70114425728774
2006-01-24,64.78027325556407
2006-01-25,64.85940225384043
2006-01-26,64.93853125211676
2006-01-27,65.0176602503931
2006-01-28,65.09678924866944
2006-01-29,65.17591824694578
2006-01-30,65.25504724522213
2006-01-31,65.33417624349846
2006-02-01,65.41330524177481
2006-02-02,65.23809103130577
2006-02-03,65.06287682083672
2006-02-04,64.88766261036768
2006-02-05,64.71244839989865
2006-02-06,64.53723418942961
2006-02-07,64.36201997896056
2006-02-08,64.18680576849152
2006-02-09,64.01159155802249
2006-02-10,63.836377347553444
2006-02-11,63.66116313708441
2006-02-12,63.485948926615364
2006-02-13,63.31073471614633
2006-02-14,63.135520505677285
2006-02-15,62.96030629520825
2006-02-16,62.78509208473921
2006-02-17,62.60987787427017
2006-02-18,62.43466366380113
2006-02-19,62.25944945333209
2006-02-20,62.08423524286305
2006-02-21,61.90902103239401
2006-02-22,61.73380682192497
2006-02-23,61.558592611455936
2006-02-24,61.38337840098689
2006-02-25,61.208164190517856
2006-02-26,61.03294998004881
2006-02-27,60.857735769579776
2006-02-28,60.682521559110725
2006-03-01,60.507307348641696
2006-03-02,60.40180201760658
2006-03-03,60.296296686571445
2006-03-04,60.19079135553633
2006-03-05,60.08528602450121
2006-03-06,59.9797806934661
2006-03-07,59.874275362430964
2006-03-08,59.768770031395846
2006-03-09,59.66326470036073
2006-03-10,59.55775936932561
2006-03-11,59.452254038290484
2006-03-12,59.346748707255365
2006-03-13,59.24124337622025
2006-03-14,59.13573804518513
2006-03-15,59.03023271415
2006-03-16,58.924727383114885
2006-03-17,58.819222052079766
2006-03-18,58.71371672104465
2006-03-19,58.608211390009515
2006-03-20,58.5027060589744
2006-03-21,58.397200727939286
2006-03-22,58.29169539690417
2006-03-23,58.186190065869035
2006-03-24,58.080684734833916
2006-03-25,57.9751794037988
2006-03-26,57.86967407276368
2006-03-27,57.764168741728554
2006-03-28,57.658663410693435
2006-03-29,57.55315807965832
2006-03-30,57.4476527486232
2006-03-31,57.34214741758807
2006-04-01,57.236642086552955
2006-04-02,57.18213099885148
2006-04-03,57.12761991114999
2006-04-04,57.073108823448514
2006-04-05,57.018597735747036
2006-04-06,56.964086648045566
2006-04-07,56.909575560344074
2006-04-08,56.855064472642596
2006-04-09,56.800553384941125
2006-04-10,56.74604229723965
2006-04-11,56.69153120953816
2006-04-12,56.637020121836684
2006-04-13,56.58250903413521
2006-04-14,56.52799794643373
2006-04-15,56.473486858732244
2006-04-16,56.418975771030766
2006-04-17,56.364464683329295
2006-04-18,56.3099535956278
2006-04-19,56.25544250792633
2006-04-20,56.200931420224855
2006-04-21,56.14642033252338
2006-04-22,56.09190924482189
2006-04-23,56.037398157120414
2006-04-24,55.982887069418936
2006-04-25,55.928375981717465
2006-04-26,55.87386489401597
2006-04-27,55.819353806314496
2006-04-28,55.764842718613025
2006-04-29,55.71033163091155
2006-04-30,55.65582054321006
2006-05-01,55.601309455508584
2006-05-02,55.39029879343833
2006-05-03,55.179288131368104
2006-05-04,54.96827746929785
2006-05-05,54.757266807227616
2006-05-06,54.54625614515737
2006-05-07,54.335245483087135
2006-05-08,54.12423482101689
2006-05-09,53.913224158946655
2006-05-10,53.70221349687641
2006-05-11,53.491202834806174
2006-05-12,53.28019217273592
2006-05-13,53.06918151066569
2006-05-14,52.85817084859544
2006-05-15,52.647160186525205
2006-05-16,52.43614952445496
2006-05-17,52.225138862384725
2006-05-18,52.01412820031448
2006-05-19,51.80311753824424
2006-05-20,51.59210687617399
2006-05-21,51.381096214103756
2006-05-22,51.17008555203351
2006-05-23,50.959074889963276
2006-05-24,50.74806422789303
2006-05-25,50.53705356582279
2006-05-26,50.32604290375255
2006-05-27,50.11503224168231
2006-05-28,49.90402157961207
2006-05-29,49.69301091754183
2006-05-30,49.48200025547158
2006-05-31,49.270989593401346
2006-06-01,49.0599789313311
2006-06-02,49.08723447518184
2006-06-03,49.11449001903259
2006-06-04,49.14174556288332
2006-06-05,49.16900110673406
2006-06-06,49.1962566505848
2006-06-07,49.22351219443554
2006-06-08,49.25076773828628
2006-06-09,49.27802328213702
2006-06-10,49.305278825987756
2006-06-11,49.3325343698385
2006-06-12,49.35978991368924
2006-06-13,49.387045457539976
2006-06-14,49.41430100139071
2006-06-15,49.441556545241454
2006-06-16,49.4688120890922
2006-06-17,49.49606763294293
2006-06-18,49.523323176793674
2006-06-19,49.55057872064442
2006-06-20,49.57783426449515
2006-06-21,49.60508980834589
2006-06-22,49.63234535219664
2006-06-23,49.65960089604737
2006-06-24,49.68685643989811
2006-06-25,49.71411198374885
2006-06-26,49.74136752759959
2006-06-27,49.76862307145033
2006-06-28,49.79587861530107
2006-06-29,49.823134159151806
2006-06-30,49.85038970300255
2006-07-01,49.87764524685329
2006-07-02,50.08865590892353
2006-07-03,50.29966657099377
2006-07-04,50.51067723306401
2006-07-05,50.72168789513425
2006-07-06,50.932698557204496
2006-07-07,51.14370921927473
2006-07-08,51.35471988134498
2006-07-09,51.565730543415214
2006-07-10,51.77674120548546
2006-07-11,51.9877518675557
2006-07-12,52.19876252962594
2006-07-13,52.40977319169618
2006-07-14,52.620783853766426
2006-07-15,52.83179451583666
2006-07-16,53.042805177906914
2006-07-17,53.25381583997714
2006-07-18,53.464826502047394
2006-07-19,53.67583716411763
2006-07-20,53.886847826187875
2006-07-21,54.09785848825811
