date,hardware
2004-07-05,84.88263693150815
2004-07-06,84.97155030818222
2004-07-07,85.06046368485627
2004-07-08,85.14937706153034
2004-07-09,85.23829043820442
2004-07-10,85.32720381487847
2004-07-11,85.41611719155254
2004-07-12,85.5050305682266
2004-07-13,85.59394394490067
2004-07-14,85.68285732157474
2004-07-15,85.77177069824882
2004-07-16,85.86068407492287
2004-07-17,85.94959745159693
2004-07-18,86.038510828271
2004-07-19,86.12742420494506
2004-07-20,86.21633758161914
2004-07-21,86.3052509582932
2004-07-22,86.39416433496727
2004-07-23,86.48307771164133
2004-07-24,86.57199108831539
2004-07-25,86.66090446498947
2004-07-26,86.74981784166353
2004-07-27,86.8387312183376
2004-07-28,86.92764459501166
2004-07-29,87.01655797168573
2004-07-30,87.1054713483598
2004-07-31,87.19438472503386
2004-08-01,87.28329810170793
2004-08-02,87.22402251725855
2004-08-03,87.16474693280917
2004-08-04,87.1054713483598
2004-08-05,87.0461957639104
2004-08-06,86.98692017946104
2004-08-07,86.92764459501166
2004-08-08,86.86836901056228
2004-08-09,86.80909342611291
2004-08-10,86.74981784166353
2004-08-11,86.69054225721416
2004-08-12,86.63126667276478
2004-08-13,86.57199108831539
2004-08-14,86.51271550386602
2004-08-15,86.45343991941664
2004-08-16,86.39416433496727
2004-08-17,86.33488875051789
2004-08-18,86.27561316606851
2004-08-19,86.21633758161914
2004-08-20,86.15706199716976
2004-08-21,86.09778641272038
2004-08-22,86.038510828271
2004-08-23,85.97923524382162
2004-08-24,85.91995965937225
2004-08-25,85.86068407492287
2004-08-26,85.80140849047349
2004-08-27,85.74213290602412
2004-08-28,85.68285732157474
2004-08-29,85.62358173712536
2004-08-30,85.56430615267598
2004-08-31,85.5050305682266
2004-09-01,85.44575498377723
2004-09-02,85.29262639061633
2004-09-03,85.13949779745545
2004-09-04,84.98636920429456
2004-09-05,84.83324061113366
2004-09-06,84.68011201797277
2004-09-07,84.52698342481189
2004-09-08,84.37385483165099
2004-09-09,84.2207262384901
2004-09-10,84.06759764532922
2004-09-11,83.91446905216831
2004-09-12,83.76134045900743
2004-09-13,83.60821186584654
2004-09-14,83.45508327268564
2004-09-15,83.30195467952475
2004-09-16,83.14882608636387
2004-09-17,82.99569749320297
2004-09-18,82.84256890004208
2004-09-19,82.6894403068812
2004-09-20,82.5363117137203
2004-09-21,82.38318312055941
2004-09-22,82.23005452739852
2004-09-23,82.07692593423762
2004-09-24,81.92379734107674
2004-09-25,81.77066874791585
2004-09-26,81.61754015475495
2004-09-27,81.46441156159406
2004-09-28,81.31128296843318
2004-09-29,81.15815437527228
2004-09-30,81.00502578211139
2004-10-01,80.8518971889505
2004-10-02,80.79262160450112
2004-10-03,80.73334602005174
2004-10-04,80.67407043560237
2004-10-05,80.61479485115298
2004-10-06,80.55551926670361
2004-10-07,80.49624368225423
2004-10-08,80.43696809780485
2004-10-09,80.37769251335548
2004-10-10,80.3184169289061
2004-10-11,80.25914134445674
2004-10-12,80.19986576000736
2004-10-13,80.14059017555796
2004-10-14,80.0813145911086
2004-10-15,80.02203900665921
2004-10-16,79.96276342220983
2004-10-17,79.90348783776047
2004-10-18,79.84421225331108
2004-10-19,79.78493666886172
2004-10-20,79.72566108441234
2004-10-21,79.66638549996294
2004-10-22,79.60710991551358
2004-10-23,79.5478343310642
2004-10-24,79.48855874661483
2004-10-25,79.42928316216545
2004-10-26,79.37000757771607
2004-10-27,79.3107319932667
2004-10-28,79.25145640881732
2004-10-29,79.19218082436794
2004-10-30,79.13290523991856
2004-10-31,79.07362965546918
2004-11-01,79.01435407101981
2004-11-02,79.19810838281288
2004-11-03,79.38186269460594
2004-11-04,79.56561700639901
2004-11-05,79.74937131819208
2004-11-06,79.93312562998516
2004-11-07,80.11687994177822
2004-11-08,80.30063425357129
2004-11-09,80.48438856536436
2004-11-10,80.66814287715742
2004-11-11,80.8518971889505
2004-11-12,81.03565150074357
2004-11-13,81.21940581253664
2004-11-14,81.4031601243297
2004-11-15,81.58691443612277
2004-11-16,81.77066874791585
2004-11-17,81.95442305970892
2004-11-18,82.13817737150198
2004-11-19,82.32193168329505
2004-11-20,82.50568599508811
2004-11-21,82.6894403068812
2004-11-22,82.87319461867426
2004-11-23,83.05694893046733
2004-11-24,83.2407032422604
2004-11-25,83.42445755405346
2004-11-26,83.60821186584654
2004-11-27,83.79196617763961
2004-11-28,83.97572048943267
2004-11-29,84.15947480122574
2004-11-30,84.34322911301881
2004-12-01,84.52698342481189
2004-12-02,84.37879446368845
2004-12-03,84.230605502565
2004-12-04,84.08241654144156
2004-12-05,83.93422758031812
2004-12-06,83.78603861919467
2004-12-07,83.63784965807123
2004-12-08,83.48966069694778
2004-12-09,83.34147173582433
2004-12-10,83.19328277470089
2004-12-11,83.04509381357745
2004-12-12,82.896904852454
2004-12-13,82.74871589133056
2004-12-14,82.60052693020712
2004-12-15,82.45233796908367
2004-12-16,82.30414900796023
2004-12-17,82.1559600468368
2004-12-18,82.00777108571336
2004-12-19,81.8595821245899
2004-12-20,81.71139316346647
2004-12-21,81.56320420234303
2004-12-22,81.41501524121958
2004-12-23,81.26682628009614
2004-12-24,81.1186373189727
2004-12-25,80.97044835784925
2004-12-26,80.82225939672581
2004-12-27,80.67407043560237
2004-12-28,80.52588147447892
2004-12-29,80.37769251335548
2004-12-30,80.22950355223205
2004-12-31,80.0813145911086
2005-01-01,79.93312562998516
2005-01-02,79.75529887663703
2005-01-03,79.57747212328889
2005-01-04,79.39964536994076
2005-01-05,79.22181861659261
2005-01-06,79.04399186324449
2005-01-07,78.86616510989637
2005-01-08,78.68833835654823
2005-01-09,78.5105116032001
2005-01-10,78.33268484985197
2005-01-11,78.15485809650383
2005-01-12,77.9770313431557
2005-01-13,77.79920458980757
2005-01-14,77.62137783645944
2005-01-15,77.44355108311132
2005-01-16,77.26572432976317
2005-01-17,77.08789757641505
2005-01-18,76.9100708230669
2005-01-19,76.73224406971879
2005-01-20,76.55441731637066
2005-01-21,76.37659056302252
2005-01-22,76.19876380967439
2005-01-23,76.02093705632625
2005-01-24,75.84311030297812
2005-01-25,75.66528354962999
2005-01-26,75.48745679628186
2005-01-27,75.30963004293373
2005-01-28,75.1318032895856
2005-01-29,74.95397653623746
2005-01-30,74.77614978288933
2005-01-31,74.5983230295412
2005-02-01,74.42049627619308
2005-02-02,74.32205646630392
2005-02-03,74.22361665641479
2005-02-04,74.12517684652565
2005-02-05,74.02673703663649
2005-02-06,73.92829722674735
2005-02-07,73.8298574168582
2005-02-08,73.73141760696906
2005-02-09,73.63297779707992
2005-02-10,73.53453798719077
2005-02-11,73.43609817730163
2005-02-12,73.33765836741249
2005-02-13,73.23921855752333
2005-02-14,73.1407787476342
2005-02-15,73.04233893774506
2005-02-16,72.9438991278559
2005-02-17,72.84545931796677
2005-02-18,72.74701950807763
2005-02-19,72.64857969818847
2005-02-20,72.55013988829933
2005-02-21,72.45170007841018
2005-02-22,72.35326026852104
2005-02-23,72.2548204586319
2005-02-24,72.15638064874275
2005-02-25,72.05794083885361
2005-02-26,71.95950102896447
2005-02-27,71.86106121907531
2005-02-28,71.76262140918618
2005-03-01,71.66418159929704
2005-03-02,71.63454380707235
2005-03-03,71.60490601484766
2005-03-04,71.57526822262297
2005-03-05,71.54563043039828
2005-03-06,71.5159926381736
2005-03-07,71.48635484594891
2005-03-08,71.45671705372422
2005-03-09,71.42707926149951
2005-03-10,71.39744146927482
2005-03-11,71.36780367705015
2005-03-12,71.33816588482546
2005-03-13,71.30852809260077
2005-03-14,71.27889030037608
2005-03-15,71.24925250815139
2005-03-16,71.21961471592671
2005-03-17,71.18997692370202
2005-03-18,71.16033913147733
2005-03-19,71.13070133925264
2005-03-20,71.10106354702795
2005-03-21,71.07142575480326
2005-03-22,71.04178796257858
2005-03-23,71.01215017035389
2005-03-24,70.9825123781292
2005-03-25,70.9528745859045
2005-03-26,70.9232367936798
2005-03-27,70.89359900145513
2005-03-28,70.86396120923044
2005-03-29,70.83432341700575
2005-03-30,70.80468562478106
2005-03-31,70.77504783255637
2005-04-01,70.74541004033169
2005-04-02,70.74541004033169
2005-04-03,70.74541004033169
2005-04-04,70.74541004033169
2005-04-05,70.74541004033169
2005-04-06,70.74541004033169
2005-04-07,70.74541004033169
2005-04-08,70.74541004033169
2005-04-09,70.74541004033169
2005-04-10,70.74541004033169
2005-04-11,70.74541004033169
2005-04-12,70.74541004033169
2005-04-13,70.74541004033169
2005-04-14,70.74541004033169
2005-04-15,70.74541004033169
2005-04-16,70.74541004033169
2005-04-17,70.74541004033169
2005-04-18,70.74541004033169
2005-04-19,70.74541004033169
2005-04-20,70.74541004033169
2005-04-21,70.74541004033169
2005-04-22,70.74541004033169
2005-04-23,70.74541004033169
2005-04-24,70.74541004033169
2005-04-25,70.74541004033169
2005-04-26,70.74541004033169
2005-04-27,70.74541004033169
2005-04-28,70.74541004033169
2005-04-29,70.74541004033169
2005-04-30,70.74541004033169
2005-05-01,70.74541004033169
2005-05-02,70.80468562478106
2005-05-03,70.86396120923044
2005-05-04,70.9232367936798
2005-05-05,70.9825123781292
2005-05-06,71.04178796257858
2005-05-07,71.10106354702795
2005-05-08,71.16033913147733
2005-05-09,71.21961471592671
2005-05-10,71.27889030037608
2005-05-11,71.33816588482546
2005-05-12,71.39744146927482
2005-05-13,71.45671705372422
2005-05-14,71.5159926381736
2005-05-15,71.57526822262297
2005-05-16,71.63454380707235
2005-05-17,71.69381939152171
2005-05-18,71.7530949759711
2005-05-19,71.81237056042048
2005-05-20,71.87164614486984
2005-05-21,71.93092172931924
2005-05-22,71.9901973137686
2005-05-23,72.04947289821799
2005-05-24,72.10874848266737
2005-05-25,72.16802406711673
2005-05-26,72.22729965156611
2005-05-27,72.2865752360155
2005-05-28,72.34585082046486
2005-05-29,72.40512640491426
2005-05-30,72.46440198936362
2005-05-31,72.523677573813
2005-06-01,72.58295315826238
2005-06-02,72.52170172099802
2005-06-03,72.46045028373366
2005-06-04,72.3991988464693
2005-06-05,72.33794740920496
2005-06-06,72.2766959719406
2005-06-07,72.21544453467624
2005-06-08,72.15419309741188
2005-06-09,72.09294166014753
2005-06-10,72.03169022288317
2005-06-11,71.97043878561881
2005-06-12,71.90918734835445
2005-06-13,71.8479359110901
2005-06-14,71.78668447382576
2005-06-15,71.72543303656138
2005-06-16,71.66418159929704
2005-06-17,71.60293016203268
2005-06-18,71.54167872476832
2005-06-19,71.48042728750396
2005-06-20,71.41917585023961
2005-06-21,71.35792441297525
2005-06-22,71.29667297571089
2005-06-23,71.23542153844653
2005-06-24,71.17417010118218
2005-06-25,71.11291866391782
2005-06-26,71.05166722665346
2005-06-27,70.9904157893891
2005-06-28,70.92916435212476
2005-06-29,70.8679129148604
2005-06-30,70.80666147759604
2005-07-01,70.74541004033169
2005-07-02,70.74541004033169
2005-07-03,70.74541004033169
2005-07-04,70.74541004033169
2005-07-05,70.74541004033169
2005-07-06,70.74541004033169
2005-07-07,70.74541004033169
2005-07-08,70.74541004033169
2005-07-09,70.74541004033169
2005-07-10,70.74541004033169
2005-07-11,70.74541004033169
2005-07-12,70.74541004033169
2005-07-13,70.74541004033169
2005-07-14,70.74541004033169
2005-07-15,70.74541004033169
2005-07-16,70.74541004033169
2005-07-17,70.74541004033169
2005-07-18,70.74541004033169
2005-07-19,70.74541004033169
2005-07-20,70.74541004033169
2005-07-21,70.74541004033169
2005-07-22,70.74541004033169
2005-07-23,70.74541004033169
2005-07-24,70.74541004033169
2005-07-25,70.74541004033169
2005-07-26,70.74541004033169
2005-07-27,70.74541004033169
2005-07-28,70.74541004033169
2005-07-29,70.74541004033169
2005-07-30,70.74541004033169
2005-07-31,70.74541004033169
2005-08-01,70.74541004033169
2005-08-02,70.77504783255637
2005-08-03,70.80468562478106
2005-08-04,70.83432341700575
2005-08-05,70.86396120923044
2005-08-06,70.89359900145513
2005-08-07,70.9232367936798
2005-08-08,70.9528745859045
2005-08-09,70.9825123781292
2005-08-10,71.01215017035389
2005-08-11,71.04178796257858
2005-08-12,71.07142575480326
2005-08-13,71.10106354702795
2005-08-14,71.13070133925264
2005-08-15,71.16033913147733
2005-08-16,71.18997692370202
2005-08-17,71.21961471592671
2005-08-18,71.24925250815139
2005-08-19,71.27889030037608
2005-08-20,71.30852809260077
2005-08-21,71.33816588482546
2005-08-22,71.36780367705015
2005-08-23,71.39744146927482
2005-08-24,71.42707926149951
2005-08-25,71.45671705372422
2005-08-26,71.48635484594891
2005-08-27,71.5159926381736
2005-08-28,71.54563043039828
2005-08-29,71.57526822262297
2005-08-30,71.60490601484766
2005-08-31,71.63454380707235
2005-09-01,71.66418159929704
2005-09-02,71.48042728750396
2005-09-03,71.29667297571089
2005-09-04,71.11291866391782
2005-09-05,70.92916435212476
2005-09-06,70.74541004033169
2005-09-07,70.56165572853861
2005-09-08,70.37790141674554
2005-09-09,70.19414710495248
2005-09-10,70.01039279315941
2005-09-11,69.82663848136634
2005-09-12,69.64288416957326
2005-09-13,69.4591298577802
2005-09-14,69.27537554598713
2005-09-15,69.09162123419406
2005-09-16,68.907866922401
2005-09-17,68.72411261060792
2005-09-18,68.54035829881485
2005-09-19,68.35660398702178
2005-09-20,68.17284967522872
2005-09-21,67.98909536343565
2005-09-22,67.80534105164257
2005-09-23,67.6215867398495
2005-09-24,67.43783242805644
2005-09-25,67.25407811626337
2005-09-26,67.0703238044703
2005-09-27,66.88656949267722
2005-09-28,66.70281518088416
2005-09-29,66.51906086909109
2005-09-30,66.33530655729803
2005-10-01,66.15155224550496
2005-10-02,66.2997412066284
2005-10-03,66.44793016775185
2005-10-04,66.59611912887529
2005-10-05,66.74430808999873
2005-10-06,66.89249705112218
2005-10-07,67.04068601224562
2005-10-08,67.18887497336905
2005-10-09,67.3370639344925
2005-10-10,67.48525289561594
2005-10-11,67.63344185673938
2005-10-12,67.78163081786283
2005-10-13,67.92981977898627
2005-10-14,68.07800874010971
2005-10-15,68.22619770123316
2005-10-16,68.3743866623566
2005-10-17,68.52257562348004
2005-10-18,68.67076458460348
2005-10-19,68.81895354572693
2005-10-20,68.96714250685037
2005-10-21,69.1153314679738
2005-10-22,69.26352042909726
2005-10-23,69.4117093902207
2005-10-24,69.55989835134413
2005-10-25,69.70808731246758
2005-10-26,69.85627627359102
2005-10-27,70.00446523471446
2005-10-28,70.15265419583791
2005-10-29,70.30084315696136
2005-10-30,70.4490321180848
2005-10-31,70.59722107920825
2005-11-01,70.74541004033169
2005-11-02,70.89853863349258
2005-11-03,71.05166722665346
2005-11-04,71.20479581981436
2005-11-05,71.35792441297525
2005-11-06,71.51105300613614
2005-11-07,71.66418159929704
2005-11-08,71.81731019245792
2005-11-09,71.97043878561881
2005-11-10,72.12356737877971
2005-11-11,72.2766959719406
2005-11-12,72.42982456510148
2005-11-13,72.58295315826238
2005-11-14,72.73608175142327
2005-11-15,72.88921034458416
2005-11-16,73.04233893774506
2005-11-17,73.19546753090594
2005-11-18,73.34859612406683
2005-11-19,73.50172471722773
2005-11-20,73.65485331038862
2005-11-21,73.8079819035495
2005-11-22,73.9611104967104
2005-11-23,74.11423908987129
2005-11-24,74.26736768303218
2005-11-25,74.42049627619308
2005-11-26,74.57362486935396
2005-11-27,74.72675346251485
2005-11-28,74.87988205567575
2005-11-29,75.03301064883664
2005-11-30,75.18613924199752
2005-12-01,75.33926783515842
2005-12-02,74.95397653623746
2005-12-03,74.56868523731652
2005-12-04,74.18339393839555
2005-12-05,73.79810263947462
2005-12-06,73.41281134055366
2005-12-07,73.02752004163271
2005-12-08,72.64222874271175
2005-12-09,72.2569374437908
2005-12-10,71.87164614486984
2005-12-11,71.48635484594891
2005-12-12,71.10106354702795
2005-12-13,70.715772248107
2005-12-14,70.33048094918604
2005-12-15,69.94518965026509
2005-12-16,69.55989835134413
2005-12-17,69.1746070524232
2005-12-18,68.78931575350224
2005-12-19,68.40402445458129
2005-12-20,68.01873315566033
2005-12-21,67.63344185673938
2005-12-22,67.24815055781842
2005-12-23,66.86285925889749
2005-12-24,66.47756795997653
2005-12-25,66.09227666105558
2005-12-26,65.70698536213462
2005-12-27,65.32169406321367
2005-12-28,64.93640276429272
2005-12-29,64.55111146537176
2005-12-30,64.16582016645081
2005-12-31,63.78052886752987
2006-01-01,63.39523756860891
2006-01-02,63.454513153058286
2006-01-03,63.51378873750767
2006-01-04,63.57306432195704
2006-01-05,63.63233990640643
2006-01-06,63.6916154908558
2006-01-07,63.75089107530518
2006-01-08,63.81016665975456
2006-01-09,63.86944224420393
2006-01-10,63.928717828653305
2006-01-11,63.98799341310268
2006-01-12,64.04726899755205
2006-01-13,64.10654458200145
2006-01-14,64.16582016645081
2006-01-15,64.2250957509002
2006-01-16,64.28437133534958
2006-01-17,64.34364691979894
2006-01-18,64.40292250424832
2006-01-19,64.4621980886977
2006-01-20,64.52147367314707
2006-01-21,64.58074925759647
2006-01-22,64.64002484204583
2006-01-23,64.69930042649521
2006-01-24,64.7585760109446
2006-01-25,64.81785159539396
2006-01-26,64.87712717984334
2006-01-27,64.93640276429272
2006-01-28,64.99567834874209
2006-01-29,65.05495393319148
2006-01-30,65.11422951764085
2006-01-31,65.17350510209023
2006-02-01,65.23278068653961
2006-02-02,65.26559395650266
2006-02-03,65.2984072264657
2006-02-04,65.33122049642876
2006-02-05,65.3640337663918
2006-02-06,65.39684703635484
2006-02-07,65.42966030631788
2006-02-08,65.46247357628094
2006-02-09,65.495286846244
2006-02-10,65.52810011620704
2006-02-11,65.56091338617009
2006-02-12,65.59372665613313
2006-02-13,65.62653992609619
2006-02-14,65.65935319605923
2006-02-15,65.69216646602229
2006-02-16,65.72497973598533
2006-02-17,65.75779300594837
2006-02-18,65.79060627591143
2006-02-19,65.82341954587447
2006-02-20,65.85623281583752
2006-02-21,65.88904608580056
2006-02-22,65.92185935576362
2006-02-23,65.95467262572667
2006-02-24,65.98748589568972
2006-02-25,66.02029916565276
2006-02-26,66.0531124356158
2006-02-27,66.08592570557886
2006-02-28,66.1187389755419
2006-03-01,66.15155224550496
2006-03-02,66.00336328438152
2006-03-03,65.85517432325807
2006-03-04,65.70698536213462
2006-03-05,65.55879640101118
2006-03-06,65.41060743988773
2006-03-07,65.26241847876429
2006-03-08,65.11422951764085
2006-03-09,64.9660405565174
2006-03-10,64.81785159539396
2006-03-11,64.66966263427052
2006-03-12,64.52147367314707
2006-03-13,64.37328471202363
2006-03-14,64.2250957509002
2006-03-15,64.07690678977674
2006-03-16,63.928717828653305
2006-03-17,63.78052886752987
2006-03-18,63.63233990640643
2006-03-19,63.48415094528298
2006-03-20,63.33596198415954
2006-03-21,63.1877730230361
2006-03-22,63.03958406191265
2006-03-23,62.89139510078921
2006-03-24,62.74320613966577
2006-03-25,62.59501717854232
2006-03-26,62.446828217418876
2006-03-27,62.29863925629544
2006-03-28,62.150450295171986
2006-03-29,62.00226133404855
2006-03-30,61.85407237292511
2006-03-31,61.70588341180166
2006-04-01,61.55769445067822
2006-04-02,61.61894588794257
2006-04-03,61.68019732520694
2006-04-04,61.74144876247129
2006-04-05,61.802700199735646
2006-04-06,61.863951637
2006-04-07,61.92520307426437
2006-04-08,61.98645451152872
2006-04-09,62.04770594879307
2006-04-10,62.108957386057426
2006-04-11,62.170208823321786
2006-04-12,62.23146026058614
2006-04-13,62.29271169785049
2006-04-14,62.353963135114846
2006-04-15,62.41521457237921
2006-04-16,62.476466009643566
2006-04-17,62.53771744690792
2006-04-18,62.59896888417229
2006-04-19,62.66022032143664
2006-04-20,62.72147175870099
2006-04-21,62.782723195965346
2006-04-22,62.84397463322971
2006-04-23,62.90522607049407
2006-04-24,62.96647750775842
2006-04-25,63.02772894502277
2006-04-26,63.08898038228713
2006-04-27,63.150231819551486
2006-04-28,63.21148325681584
2006-04-29,63.27273469408019
2006-04-30,63.33398613134456
2006-05-01,63.39523756860891
2006-05-02,63.36559977638422
2006-05-03,63.33596198415954
2006-05-04,63.30632419193485
2006-05-05,63.276686399710165
2006-05-06,63.247048607485475
2006-05-07,63.217410815260784
2006-05-08,63.1877730230361
2006-05-09,63.158135230811396
2006-05-10,63.12849743858671
2006-05-11,63.09885964636202
2006-05-12,63.06922185413733
2006-05-13,63.03958406191265
2006-05-14,63.00994626968796
2006-05-15,62.980308477463275
2006-05-16,62.950670685238585
2006-05-17,62.921032893013894
2006-05-18,62.89139510078921
2006-05-19,62.86175730856452
2006-05-20,62.83211951633983
2006-05-21,62.80248172411515
2006-05-22,62.772843931890456
2006-05-23,62.74320613966577
2006-05-24,62.71356834744108
2006-05-25,62.68393055521638
2006-05-26,62.654292762991695
2006-05-27,62.624654970767004
2006-05-28,62.59501717854232
2006-05-29,62.56537938631763
2006-05-30,62.53574159409294
2006-05-31,62.50610380186826
2006-06-01,62.476466009643566
2006-06-02,62.5683431655401
2006-06-03,62.66022032143664
2006-06-04,62.752097477333166
2006-06-05,62.84397463322971
2006-06-06,62.93585178912624
2006-06-07,63.02772894502277
2006-06-08,63.11960610091931
2006-06-09,63.21148325681584
2006-06-10,63.30336041271239
2006-06-11,63.39523756860891
2006-06-12,63.487114724505446
2006-06-13,63.578991880401986
2006-06-14,63.67086903629851
2006-06-15,63.76274619219506
2006-06-16,63.854623348091586
2006-06-17,63.94650050398812
2006-06-18,64.03837765988466
2006-06-19,64.13025481578119
2006-06-20,64.22213197167773
2006-06-21,64.31400912757427
2006-06-22,64.40588628347079
2006-06-23,64.49776343936733
2006-06-24,64.58964059526386
2006-06-25,64.6815177511604
2006-06-26,64.77339490705694
2006-06-27,64.86527206295347
2006-06-28,64.95714921885
2006-06-29,65.04902637474653
2006-06-30,65.14090353064307
2006-07-01,65.23278068653961
2006-07-02,65.32169406321367
2006-07-03,65.41060743988773
2006-07-04,65.49952081656181
2006-07-05,65.58843419323587
2006-07-06,65.67734756990994
2006-07-07,65.766260946584
2006-07-08,65.85517432325807
2006-07-09,65.94408769993214
2006-07-10,66.0330010766062
2006-07-11,66.12191445328027
2006-07-12,66.21082782995433
2006-07-13,66.2997412066284
2006-07-14,66.38865458330247
2006-07-15,66.47756795997653
2006-07-16,66.5664813366506
2006-07-17,66.65539471332465
2006-07-18,66.74430808999873
2006-07-19,66.83322146667278
2006-07-20,66.92213484334687
2006-07-21,67.01104822002092
