date,finance
2004-07-05,77.10567112519838
2004-07-06,77.02377450159223
2004-07-07,76.94187787798606
2004-07-08,76.8599812543799
2004-07-09,76.77808463077375
2004-07-10,76.69618800716759
2004-07-11,76.61429138356142
2004-07-12,76.53239475995527
2004-07-13,76.45049813634911
2004-07-14,76.36860151274296
2004-07-15,76.2867048891368
2004-07-16,76.20480826553064
2004-07-17,76.12291164192447
2004-07-18,76.04101501831832
2004-07-19,75.95911839471216
2004-07-20,75.87722177110601
2004-07-21,75.79532514749985
2004-07-22,75.7134285238937
2004-07-23,75.63153190028753
2004-07-24,75.54963527668137
2004-07-25,75.46773865307522
2004-07-26,75.38584202946906
2004-07-27,75.30394540586289
2004-07-28,75.22204878225673
2004-07-29,75.14015215865058
2004-07-30,75.05825553504442
2004-07-31,74.97635891143825
2004-08-01,74.8944622878321
2004-08-02,74.85351397602902
2004-08-03,74.81256566422594
2004-08-04,74.77161735242287
2004-08-05,74.73066904061977
2004-08-06,74.6897207288167
2004-08-07,74.64877241701362
2004-08-08,74.60782410521054
2004-08-09,74.56687579340746
2004-08-10,74.52592748160438
2004-08-11,74.4849791698013
2004-08-12,74.44403085799823
2004-08-13,74.40308254619515
2004-08-14,74.36213423439207
2004-08-15,74.32118592258898
2004-08-16,74.2802376107859
2004-08-17,74.23928929898283
2004-08-18,74.19834098717975
2004-08-19,74.15739267537667
2004-08-20,74.11644436357359
2004-08-21,74.07549605177051
2004-08-22,74.03454773996744
2004-08-23,73.99359942816436
2004-08-24,73.95265111636128
2004-08-25,73.9117028045582
2004-08-26,73.87075449275513
2004-08-27,73.82980618095205
2004-08-28,73.78885786914896
2004-08-29,73.74790955734588
2004-08-30,73.7069612455428
2004-08-31,73.66601293373972
2004-09-01,73.62506462193664
2004-09-02,73.54043811087693
2004-09-03,73.45581159981725
2004-09-04,73.37118508875754
2004-09-05,73.28655857769785
2004-09-06,73.20193206663815
2004-09-07,73.11730555557845
2004-09-08,73.03267904451876
2004-09-09,72.94805253345906
2004-09-10,72.86342602239937
2004-09-11,72.77879951133967
2004-09-12,72.69417300027997
2004-09-13,72.60954648922028
2004-09-14,72.52491997816058
2004-09-15,72.44029346710089
2004-09-16,72.35566695604118
2004-09-17,72.27104044498148
2004-09-18,72.18641393392178
2004-09-19,72.10178742286209
2004-09-20,72.01716091180239
2004-09-21,71.9325344007427
2004-09-22,71.847907889683
2004-09-23,71.7632813786233
2004-09-24,71.67865486756361
2004-09-25,71.5940283565039
2004-09-26,71.50940184544422
2004-09-27,71.4247753343845
2004-09-28,71.34014882332482
2004-09-29,71.25552231226511
2004-09-30,71.17089580120542
2004-10-01,71.08626929014572
2004-10-02,71.08626929014572
2004-10-03,71.08626929014572
2004-10-04,71.08626929014572
2004-10-05,71.08626929014572
2004-10-06,71.08626929014572
2004-10-07,71.08626929014572
2004-10-08,71.08626929014572
2004-10-09,71.08626929014572
2004-10-10,71.08626929014572
2004-10-11,71.08626929014572
2004-10-12,71.08626929014572
2004-10-13,71.08626929014572
2004-10-14,71.08626929014572
2004-10-15,71.08626929014572
2004-10-16,71.08626929014572
2004-10-17,71.08626929014572
2004-10-18,71.08626929014572
2004-10-19,71.08626929014572
2004-10-20,71.08626929014572
2004-10-21,71.08626929014572
2004-10-22,71.08626929014572
2004-10-23,71.08626929014572
2004-10-24,71.08626929014572
2004-10-25,71.08626929014572
2004-10-26,71.08626929014572
2004-10-27,71.08626929014572
2004-10-28,71.08626929014572
2004-10-29,71.08626929014572
2004-10-30,71.08626929014572
2004-10-31,71.08626929014572
2004-11-01,71.08626929014572
2004-11-02,70.95932952355618
2004-11-03,70.83238975696662
2004-11-04,70.70544999037709
2004-11-05,70.57851022378755
2004-11-06,70.45157045719799
2004-11-07,70.32463069060844
2004-11-08,70.1976909240189
2004-11-09,70.07075115742936
2004-11-10,69.94381139083981
2004-11-11,69.81687162425027
2004-11-12,69.68993185766071
2004-11-13,69.56299209107117
2004-11-14,69.43605232448162
2004-11-15,69.30911255789208
2004-11-16,69.18217279130253
2004-11-17,69.05523302471299
2004-11-18,68.92829325812343
2004-11-19,68.8013534915339
2004-11-20,68.67441372494436
2004-11-21,68.5474739583548
2004-11-22,68.42053419176526
2004-11-23,68.29359442517571
2004-11-24,68.16665465858617
2004-11-25,68.03971489199662
2004-11-26,67.91277512540708
2004-11-27,67.78583535881752
2004-11-28,67.65889559222798
2004-11-29,67.53195582563843
2004-11-30,67.40501605904889
2004-12-01,67.27807629245935
2004-12-02,67.52376616327783
2004-12-03,67.7694560340963
2004-12-04,68.01514590491477
2004-12-05,68.26083577573324
2004-12-06,68.50652564655172
2004-12-07,68.7522155173702
2004-12-08,68.99790538818867
2004-12-09,69.24359525900715
2004-12-10,69.48928512982563
2004-12-11,69.73497500064411
2004-12-12,69.98066487146258
2004-12-13,70.22635474228106
2004-12-14,70.47204461309953
2004-12-15,70.71773448391801
2004-12-16,70.96342435473649
2004-12-17,71.20911422555496
2004-12-18,71.45480409637344
2004-12-19,71.70049396719192
2004-12-20,71.94618383801038
2004-12-21,72.19187370882887
2004-12-22,72.43756357964733
2004-12-23,72.68325345046581
2004-12-24,72.9289433212843
2004-12-25,73.17463319210277
2004-12-26,73.42032306292124
2004-12-27,73.66601293373972
2004-12-28,73.9117028045582
2004-12-29,74.15739267537667
2004-12-30,74.40308254619515
2004-12-31,74.64877241701362
2005-01-01,74.8944622878321
2005-01-02,74.93541059963518
2005-01-03,74.97635891143825
2005-01-04,75.01730722324133
2005-01-05,75.05825553504442
2005-01-06,75.0992038468475
2005-01-07,75.14015215865058
2005-01-08,75.18110047045366
2005-01-09,75.22204878225673
2005-01-10,75.26299709405981
2005-01-11,75.30394540586289
2005-01-12,75.34489371766597
2005-01-13,75.38584202946906
2005-01-14,75.42679034127214
2005-01-15,75.46773865307522
2005-01-16,75.5086869648783
2005-01-17,75.54963527668137
2005-01-18,75.59058358848445
2005-01-19,75.63153190028753
2005-01-20,75.6724802120906
2005-01-21,75.7134285238937
2005-01-22,75.75437683569677
2005-01-23,75.79532514749985
2005-01-24,75.83627345930293
2005-01-25,75.87722177110601
2005-01-26,75.91817008290909
2005-01-27,75.95911839471216
2005-01-28,76.00006670651524
2005-01-29,76.04101501831832
2005-01-30,76.0819633301214
2005-01-31,76.12291164192447
2005-02-01,76.16385995372755
2005-02-02,76.11852432280273
2005-02-03,76.07318869187789
2005-02-04,76.02785306095305
2005-02-05,75.98251743002821
2005-02-06,75.93718179910337
2005-02-07,75.89184616817853
2005-02-08,75.84651053725369
2005-02-09,75.80117490632885
2005-02-10,75.75583927540403
2005-02-11,75.71050364447919
2005-02-12,75.66516801355434
2005-02-13,75.6198323826295
2005-02-14,75.57449675170467
2005-02-15,75.52916112077983
2005-02-16,75.483825489855
2005-02-17,75.43848985893015
2005-02-18,75.39315422800532
2005-02-19,75.34781859708048
2005-02-20,75.30248296615564
2005-02-21,75.2571473352308
2005-02-22,75.21181170430596
2005-02-23,75.16647607338113
2005-02-24,75.1211404424563
2005-02-25,75.07580481153146
2005-02-26,75.03046918060662
2005-02-27,74.98513354968178
2005-02-28,74.93979791875694
2005-03-01,74.8944622878321
2005-03-02,74.93541059963518
2005-03-03,74.97635891143825
2005-03-04,75.01730722324133
2005-03-05,75.05825553504442
2005-03-06,75.0992038468475
2005-03-07,75.14015215865058
2005-03-08,75.18110047045366
2005-03-09,75.22204878225673
2005-03-10,75.26299709405981
2005-03-11,75.30394540586289
2005-03-12,75.34489371766597
2005-03-13,75.38584202946906
2005-03-14,75.42679034127214
2005-03-15,75.46773865307522
2005-03-16,75.5086869648783
2005-03-17,75.54963527668137
2005-03-18,75.59058358848445
2005-03-19,75.63153190028753
2005-03-20,75.6724802120906
2005-03-21,75.7134285238937
2005-03-22,75.75437683569677
2005-03-23,75.79532514749985
2005-03-24,75.83627345930293
2005-03-25,75.87722177110601
2005-03-26,75.91817008290909
2005-03-27,75.95911839471216
2005-03-28,76.00006670651524
2005-03-29,76.04101501831832
2005-03-30,76.0819633301214
2005-03-31,76.12291164192447
2005-04-01,76.16385995372755
2005-04-02,75.95229367607831
2005-04-03,75.74072739842907
2005-04-04,75.52916112077983
2005-04-05,75.31759484313059
2005-04-06,75.10602856548134
2005-04-07,74.8944622878321
2005-04-08,74.68289601018286
2005-04-09,74.4713297325336
2005-04-10,74.25976345488436
2005-04-11,74.04819717723512
2005-04-12,73.83663089958588
2005-04-13,73.62506462193664
2005-04-14,73.4134983442874
2005-04-15,73.20193206663815
2005-04-16,72.99036578898891
2005-04-17,72.77879951133967
2005-04-18,72.56723323369042
2005-04-19,72.35566695604118
2005-04-20,72.14410067839194
2005-04-21,71.9325344007427
2005-04-22,71.72096812309346
2005-04-23,71.50940184544422
2005-04-24,71.29783556779496
2005-04-25,71.08626929014572
2005-04-26,70.87470301249648
2005-04-27,70.66313673484723
2005-04-28,70.45157045719799
2005-04-29,70.24000417954875
2005-04-30,70.02843790189951
2005-05-01,69.81687162425027
2005-05-02,69.98066487146258
2005-05-03,70.14445811867489
2005-05-04,70.30825136588722
2005-05-05,70.47204461309953
2005-05-06,70.63583786031185
2005-05-07,70.79963110752416
2005-05-08,70.96342435473649
2005-05-09,71.1272176019488
2005-05-10,71.29101084916113
2005-05-11,71.45480409637344
2005-05-12,71.61859734358576
2005-05-13,71.78239059079807
2005-05-14,71.94618383801038
2005-05-15,72.10997708522271
2005-05-16,72.27377033243502
2005-05-17,72.43756357964733
2005-05-18,72.60135682685966
2005-05-19,72.76515007407197
2005-05-20,72.9289433212843
2005-05-21,73.0927365684966
2005-05-22,73.25652981570893
2005-05-23,73.42032306292124
2005-05-24,73.58411631013357
2005-05-25,73.74790955734588
2005-05-26,73.9117028045582
2005-05-27,74.07549605177051
2005-05-28,74.23928929898283
2005-05-29,74.40308254619515
2005-05-30,74.56687579340746
2005-05-31,74.73066904061977
2005-06-01,74.8944622878321
2005-06-02,74.76752252124255
2005-06-03,74.64058275465301
2005-06-04,74.51364298806347
2005-06-05,74.38670322147392
2005-06-06,74.25976345488436
2005-06-07,74.13282368829482
2005-06-08,74.00588392170528
2005-06-09,73.87894415511573
2005-06-10,73.75200438852619
2005-06-11,73.62506462193664
2005-06-12,73.49812485534709
2005-06-13,73.37118508875754
2005-06-14,73.24424532216801
2005-06-15,73.11730555557845
2005-06-16,72.99036578898891
2005-06-17,72.86342602239937
2005-06-18,72.73648625580982
2005-06-19,72.60954648922028
2005-06-20,72.48260672263073
2005-06-21,72.35566695604118
2005-06-22,72.22872718945163
2005-06-23,72.10178742286209
2005-06-24,71.97484765627254
2005-06-25,71.847907889683
2005-06-26,71.72096812309346
2005-06-27,71.5940283565039
2005-06-28,71.46708858991435
2005-06-29,71.34014882332482
2005-06-30,71.21320905673527
2005-07-01,71.08626929014572
2005-07-02,71.1272176019488
2005-07-03,71.16816591375188
2005-07-04,71.20911422555496
2005-07-05,71.25006253735805
2005-07-06,71.29101084916113
2005-07-07,71.3319591609642
2005-07-08,71.37290747276728
2005-07-09,71.41385578457036
2005-07-10,71.45480409637344
2005-07-11,71.49575240817651
2005-07-12,71.53670071997959
2005-07-13,71.57764903178268
2005-07-14,71.61859734358576
2005-07-15,71.65954565538884
2005-07-16,71.70049396719192
2005-07-17,71.741442278995
2005-07-18,71.78239059079807
2005-07-19,71.82333890260115
2005-07-20,71.86428721440423
2005-07-21,71.9052355262073
2005-07-22,71.94618383801038
2005-07-23,71.98713214981346
2005-07-24,72.02808046161655
2005-07-25,72.06902877341963
2005-07-26,72.10997708522271
2005-07-27,72.15092539702579
2005-07-28,72.19187370882887
2005-07-29,72.23282202063194
2005-07-30,72.27377033243502
2005-07-31,72.3147186442381
2005-08-01,72.35566695604118
2005-08-02,72.43756357964733
2005-08-03,72.5194602032535
2005-08-04,72.60135682685966
2005-08-05,72.68325345046581
2005-08-06,72.76515007407197
2005-08-07,72.84704669767814
2005-08-08,72.9289433212843
2005-08-09,73.01083994489045
2005-08-10,73.0927365684966
2005-08-11,73.17463319210277
2005-08-12,73.25652981570893
2005-08-13,73.33842643931509
2005-08-14,73.42032306292124
2005-08-15,73.50221968652741
2005-08-16,73.58411631013357
2005-08-17,73.66601293373972
2005-08-18,73.74790955734588
2005-08-19,73.82980618095205
2005-08-20,73.9117028045582
2005-08-21,73.99359942816436
2005-08-22,74.07549605177051
2005-08-23,74.15739267537667
2005-08-24,74.23928929898283
2005-08-25,74.32118592258898
2005-08-26,74.40308254619515
2005-08-27,74.4849791698013
2005-08-28,74.56687579340746
2005-08-29,74.64877241701362
2005-08-30,74.73066904061977
2005-08-31,74.81256566422594
2005-09-01,74.8944622878321
2005-09-02,74.8098357767724
2005-09-03,74.7252092657127
2005-09-04,74.64058275465301
2005-09-05,74.55595624359331
2005-09-06,74.4713297325336
2005-09-07,74.38670322147392
2005-09-08,74.30207671041421
2005-09-09,74.21745019935453
2005-09-10,74.13282368829482
2005-09-11,74.04819717723512
2005-09-12,73.96357066617543
2005-09-13,73.87894415511573
2005-09-14,73.79431764405604
2005-09-15,73.70969113299634
2005-09-16,73.62506462193664
2005-09-17,73.54043811087693
2005-09-18,73.45581159981725
2005-09-19,73.37118508875754
2005-09-20,73.28655857769785
2005-09-21,73.20193206663815
2005-09-22,73.11730555557845
2005-09-23,73.03267904451876
2005-09-24,72.94805253345906
2005-09-25,72.86342602239937
2005-09-26,72.77879951133967
2005-09-27,72.69417300027997
2005-09-28,72.60954648922028
2005-09-29,72.52491997816058
2005-09-30,72.44029346710089
2005-10-01,72.35566695604118
2005-10-02,72.3147186442381
2005-10-03,72.27377033243502
2005-10-04,72.23282202063194
2005-10-05,72.19187370882887
2005-10-06,72.15092539702579
2005-10-07,72.10997708522271
2005-10-08,72.06902877341963
2005-10-09,72.02808046161655
2005-10-10,71.98713214981346
2005-10-11,71.94618383801038
2005-10-12,71.9052355262073
2005-10-13,71.86428721440423
2005-10-14,71.82333890260115
2005-10-15,71.78239059079807
2005-10-16,71.741442278995
2005-10-17,71.70049396719192
2005-10-18,71.65954565538884
2005-10-19,71.61859734358576
2005-10-20,71.57764903178268
2005-10-21,71.53670071997959
2005-10-22,71.49575240817651
2005-10-23,71.45480409637344
2005-10-24,71.41385578457036
2005-10-25,71.37290747276728
2005-10-26,71.3319591609642
2005-10-27,71.29101084916113
2005-10-28,71.25006253735805
2005-10-29,71.20911422555496
2005-10-30,71.16816591375188
2005-10-31,71.1272176019488
2005-11-01,71.08626929014572
2005-11-02,70.91701626802633
2005-11-03,70.74776324590694
2005-11-04,70.57851022378755
2005-11-05,70.40925720166814
2005-11-06,70.24000417954875
2005-11-07,70.07075115742936
2005-11-08,69.90149813530996
2005-11-09,69.73224511319056
2005-11-10,69.56299209107117
2005-11-11,69.39373906895177
2005-11-12,69.22448604683238
2005-11-13,69.05523302471299
2005-11-14,68.8859800025936
2005-11-15,68.71672698047419
2005-11-16,68.5474739583548
2005-11-17,68.37822093623541
2005-11-18,68.20896791411602
2005-11-19,68.03971489199662
2005-11-20,67.87046186987723
2005-11-21,67.70120884775784
2005-11-22,67.53195582563843
2005-11-23,67.36270280351904
2005-11-24,67.19344978139964
2005-11-25,67.02419675928024
2005-11-26,66.85494373716085
2005-11-27,66.68569071504146
2005-11-28,66.51643769292207
2005-11-29,66.34718467080268
2005-11-30,66.17793164868328
2005-12-01,66.00867862656389
2005-12-02,66.21342018557928
2005-12-03,66.41816174459467
2005-12-04,66.62290330361007
2005-12-05,66.82764486262548
2005-12-06,67.03238642164087
2005-12-07,67.23712798065627
2005-12-08,67.44186953967167
2005-12-09,67.64661109868706
2005-12-10,67.85135265770246
2005-12-11,68.05609421671785
2005-12-12,68.26083577573324
2005-12-13,68.46557733474864
2005-12-14,68.67031889376403
2005-12-15,68.87506045277944
2005-12-16,69.07980201179484
2005-12-17,69.28454357081023
2005-12-18,69.48928512982563
2005-12-19,69.69402668884103
2005-12-20,69.89876824785642
2005-12-21,70.10350980687181
2005-12-22,70.30825136588722
2005-12-23,70.5129929249026
2005-12-24,70.71773448391801
2005-12-25,70.9224760429334
2005-12-26,71.1272176019488
2005-12-27,71.3319591609642
2005-12-28,71.53670071997959
2005-12-29,71.741442278995
2005-12-30,71.94618383801038
2005-12-31,72.15092539702579
2006-01-01,72.35566695604118
2006-01-02,72.35566695604118
2006-01-03,72.35566695604118
2006-01-04,72.35566695604118
2006-01-05,72.35566695604118
2006-01-06,72.35566695604118
2006-01-07,72.35566695604118
2006-01-08,72.35566695604118
2006-01-09,72.35566695604118
2006-01-10,72.35566695604118
2006-01-11,72.35566695604118
2006-01-12,72.35566695604118
2006-01-13,72.35566695604118
2006-01-14,72.35566695604118
2006-01-15,72.35566695604118
2006-01-16,72.35566695604118
2006-01-17,72.35566695604118
2006-01-18,72.35566695604118
2006-01-19,72.35566695604118
2006-01-20,72.35566695604118
2006-01-21,72.35566695604118
2006-01-22,72.35566695604118
2006-01-23,72.35566695604118
2006-01-24,72.35566695604118
2006-01-25,72.35566695604118
2006-01-26,72.35566695604118
2006-01-27,72.35566695604118
2006-01-28,72.35566695604118
2006-01-29,72.35566695604118
2006-01-30,72.35566695604118
2006-01-31,72.35566695604118
2006-02-01,72.35566695604118
2006-02-02,72.62768074159021
2006-02-03,72.89969452713923
2006-02-04,73.17170831268827
2006-02-05,73.44372209823729
2006-02-06,73.71573588378631
2006-02-07,73.98774966933534
2006-02-08,74.25976345488436
2006-02-09,74.5317772404334
2006-02-10,74.80379102598242
2006-02-11,75.07580481153146
2006-02-12,75.34781859708048
2006-02-13,75.6198323826295
2006-02-14,75.89184616817853
2006-02-15,76.16385995372755
2006-02-16,76.43587373927659
2006-02-17,76.70788752482562
2006-02-18,76.97990131037464
2006-02-19,77.25191509592366
2006-02-20,77.5239288814727
2006-02-21,77.79594266702172
2006-02-22,78.06795645257075
2006-02-23,78.33997023811978
2006-02-24,78.61198402366881
2006-02-25,78.88399780921783
2006-02-26,79.15601159476685
2006-02-27,79.42802538031589
2006-02-28,79.70003916586491
2006-03-01,79.97205295141394
2006-03-02,79.80825970420162
2006-03-03,79.6444664569893
2006-03-04,79.48067320977698
2006-03-05,79.31687996256467
2006-03-06,79.15308671535234
2006-03-07,78.98929346814003
2006-03-08,78.82550022092771
2006-03-09,78.6617069737154
2006-03-10,78.49791372650307
2006-03-11,78.33412047929076
2006-03-12,78.17032723207845
2006-03-13,78.00653398486614
2006-03-14,77.84274073765381
2006-03-15,77.6789474904415
2006-03-16,77.51515424322918
2006-03-17,77.35136099601687
2006-03-18,77.18756774880454
2006-03-19,77.02377450159223
2006-03-20,76.8599812543799
2006-03-21,76.69618800716759
2006-03-22,76.53239475995527
2006-03-23,76.36860151274296
2006-03-24,76.20480826553064
2006-03-25,76.04101501831832
2006-03-26,75.87722177110601
2006-03-27,75.7134285238937
2006-03-28,75.54963527668137
2006-03-29,75.38584202946906
2006-03-30,75.22204878225673
2006-03-31,75.05825553504442
2006-04-01,74.8944622878321
2006-04-02,74.8944622878321
2006-04-03,74.8944622878321
2006-04-04,74.8944622878321
2006-04-05,74.8944622878321
2006-04-06,74.8944622878321
2006-04-07,74.8944622878321
2006-04-08,74.8944622878321
2006-04-09,74.8944622878321
2006-04-10,74.8944622878321
2006-04-11,74.8944622878321
2006-04-12,74.8944622878321
2006-04-13,74.8944622878321
2006-04-14,74.8944622878321
2006-04-15,74.8944622878321
2006-04-16,74.8944622878321
2006-04-17,74.8944622878321
2006-04-18,74.8944622878321
2006-04-19,74.8944622878321
2006-04-20,74.8944622878321
2006-04-21,74.8944622878321
2006-04-22,74.8944622878321
2006-04-23,74.8944622878321
2006-04-24,74.8944622878321
2006-04-25,74.8944622878321
2006-04-26,74.8944622878321
2006-04-27,74.8944622878321
2006-04-28,74.8944622878321
2006-04-29,74.8944622878321
2006-04-30,74.8944622878321
2006-05-01,74.8944622878321
2006-05-02,74.8944622878321
2006-05-03,74.8944622878321
2006-05-04,74.8944622878321
2006-05-05,74.8944622878321
2006-05-06,74.8944622878321
2006-05-07,74.8944622878321
2006-05-08,74.8944622878321
2006-05-09,74.8944622878321
2006-05-10,74.8944622878321
2006-05-11,74.8944622878321
2006-05-12,74.8944622878321
2006-05-13,74.8944622878321
2006-05-14,74.8944622878321
2006-05-15,74.8944622878321
2006-05-16,74.8944622878321
2006-05-17,74.8944622878321
2006-05-18,74.8944622878321
2006-05-19,74.8944622878321
2006-05-20,74.8944622878321
2006-05-21,74.8944622878321
2006-05-22,74.8944622878321
2006-05-23,74.8944622878321
2006-05-24,74.8944622878321
2006-05-25,74.8944622878321
2006-05-26,74.8944622878321
2006-05-27,74.8944622878321
2006-05-28,74.8944622878321
2006-05-29,74.8944622878321
2006-05-30,74.8944622878321
2006-05-31,74.8944622878321
2006-06-01,74.8944622878321
2006-06-02,74.76752252124255
2006-06-03,74.64058275465301
2006-06-04,74.51364298806347
2006-06-05,74.38670322147392
2006-06-06,74.25976345488436
2006-06-07,74.13282368829482
2006-06-08,74.00588392170528
2006-06-09,73.87894415511573
2006-06-10,73.75200438852619
2006-06-11,73.62506462193664
2006-06-12,73.49812485534709
2006-06-13,73.37118508875754
2006-06-14,73.24424532216801
2006-06-15,73.11730555557845
2006-06-16,72.99036578898891
2006-06-17,72.86342602239937
2006-06-18,72.73648625580982
2006-06-19,72.60954648922028
2006-06-20,72.48260672263073
2006-06-21,72.35566695604118
2006-06-22,72.22872718945163
2006-06-23,72.10178742286209
2006-06-24,71.97484765627254
2006-06-25,71.847907889683
2006-06-26,71.72096812309346
2006-06-27,71.5940283565039
2006-06-28,71.46708858991435
2006-06-29,71.34014882332482
2006-06-30,71.21320905673527
2006-07-01,71.08626929014572
2006-07-02,71.25006253735805
2006-07-03,71.41385578457036
2006-07-04,71.57764903178268
2006-07-05,71.741442278995
2006-07-06,71.9052355262073
2006-07-07,72.06902877341963
2006-07-08,72.23282202063194
2006-07-09,72.39661526784425
2006-07-10,72.56040851505658
2006-07-11,72.72420176226889
2006-07-12,72.88799500948122
2006-07-13,73.05178825669353
2006-07-14,73.21558150390585
2006-07-15,73.37937475111816
2006-07-16,73.54316799833049
2006-07-17,73.7069612455428
2006-07-18,73.87075449275513
2006-07-19,74.03454773996744
2006-07-20,74.19834098717975
2006-07-21,74.36213423439207
