date,durable goods 
2004-07-05,16.997550835348335
2004-07-06,16.92897776087391
2004-07-07,16.86040468639948
2004-07-08,16.791831611925055
2004-07-09,16.72325853745063
2004-07-10,16.654685462976204
2004-07-11,16.58611238850178
2004-07-12,16.517539314027353
2004-07-13,16.448966239552927
2004-07-14,16.3803931650785
2004-07-15,16.311820090604076
2004-07-16,16.243247016129647
2004-07-17,16.17467394165522
2004-07-18,16.106100867180796
2004-07-19,16.03752779270637
2004-07-20,15.968954718231943
2004-07-21,15.900381643757518
2004-07-22,15.831808569283092
2004-07-23,15.763235494808665
2004-07-24,15.69466242033424
2004-07-25,15.626089345859814
2004-07-26,15.557516271385389
2004-07-27,15.488943196910963
2004-07-28,15.420370122436536
2004-07-29,15.35179704796211
2004-07-30,15.283223973487685
2004-07-31,15.21465089901326
2004-08-01,15.146077824538832
2004-08-02,15.40322685381793
2004-08-03,15.660375883097029
2004-08-04,15.917524912376125
2004-08-05,16.17467394165522
2004-08-06,16.43182297093432
2004-08-07,16.688972000213415
2004-08-08,16.946121029492513
2004-08-09,17.203270058771615
2004-08-10,17.460419088050706
2004-08-11,17.717568117329805
2004-08-12,17.974717146608903
2004-08-13,18.231866175888
2004-08-14,18.489015205167096
2004-08-15,18.746164234446194
2004-08-16,19.003313263725293
2004-08-17,19.26046229300439
2004-08-18,19.51761132228349
2004-08-19,19.774760351562584
2004-08-20,20.031909380841682
2004-08-21,20.28905841012078
2004-08-22,20.54620743939988
2004-08-23,20.803356468678974
2004-08-24,21.060505497958072
2004-08-25,21.317654527237167
2004-08-26,21.574803556516265
2004-08-27,21.831952585795364
2004-08-28,22.08910161507446
2004-08-29,22.346250644353557
2004-08-30,22.603399673632655
2004-08-31,22.860548702911753
2004-09-01,23.11769773219085
2004-09-02,23.08226831037906
2004-09-03,23.046838888567276
2004-09-04,23.011409466755488
2004-09-05,22.975980044943704
2004-09-06,22.940550623131916
2004-09-07,22.90512120132013
2004-09-08,22.86969177950834
2004-09-09,22.834262357696556
2004-09-10,22.798832935884768
2004-09-11,22.763403514072984
2004-09-12,22.727974092261196
2004-09-13,22.69254467044941
2004-09-14,22.657115248637623
2004-09-15,22.621685826825836
2004-09-16,22.586256405014048
2004-09-17,22.55082698320226
2004-09-18,22.515397561390476
2004-09-19,22.479968139578688
2004-09-20,22.444538717766903
2004-09-21,22.409109295955115
2004-09-22,22.373679874143328
2004-09-23,22.33825045233154
2004-09-24,22.302821030519755
2004-09-25,22.267391608707968
2004-09-26,22.231962186896183
2004-09-27,22.196532765084395
2004-09-28,22.16110334327261
2004-09-29,22.12567392146082
2004-09-30,22.090244499649035
2004-10-01,22.054815077837247
2004-10-02,21.866239123032578
2004-10-03,21.677663168227905
2004-10-04,21.489087213423236
2004-10-05,21.30051125861856
2004-10-06,21.11193530381389
2004-10-07,20.923359349009218
2004-10-08,20.73478339420455
2004-10-09,20.54620743939988
2004-10-10,20.357631484595203
2004-10-11,20.169055529790533
2004-10-12,19.98047957498586
2004-10-13,19.79190362018119
2004-10-14,19.603327665376522
2004-10-15,19.41475171057185
2004-10-16,19.226175755767176
2004-10-17,19.037599800962504
2004-10-18,18.849023846157834
2004-10-19,18.66044789135316
2004-10-20,18.471871936548492
2004-10-21,18.283295981743823
2004-10-22,18.094720026939147
2004-10-23,17.906144072134477
2004-10-24,17.717568117329805
2004-10-25,17.528992162525135
2004-10-26,17.340416207720462
2004-10-27,17.151840252915793
2004-10-28,16.96326429811112
2004-10-29,16.774688343306448
2004-10-30,16.58611238850178
2004-10-31,16.397536433697105
2004-11-01,16.208960478892436
2004-11-02,16.38610758795137
2004-11-03,16.563254697010304
2004-11-04,16.740401806069237
2004-11-05,16.91754891512817
2004-11-06,17.0946960241871
2004-11-07,17.271843133246037
2004-11-08,17.448990242304973
2004-11-09,17.626137351363905
2004-11-10,17.803284460422837
2004-11-11,17.980431569481773
2004-11-12,18.157578678540705
2004-11-13,18.33472578759964
2004-11-14,18.511872896658573
2004-11-15,18.689020005717506
2004-11-16,18.86616711477644
2004-11-17,19.043314223835377
2004-11-18,19.220461332894306
2004-11-19,19.397608441953242
2004-11-20,19.574755551012178
2004-11-21,19.751902660071107
2004-11-22,19.929049769130042
2004-11-23,20.106196878188978
2004-11-24,20.28334398724791
2004-11-25,20.460491096306843
2004-11-26,20.63763820536578
2004-11-27,20.81478531442471
2004-11-28,20.991932423483647
2004-11-29,21.16907953254258
2004-11-30,21.34622664160151
2004-12-01,21.523373750660447
2004-12-02,21.189080012597618
2004-12-03,20.854786274534792
2004-12-04,20.520492536471966
2004-12-05,20.18619879840914
2004-12-06,19.85190506034631
2004-12-07,19.51761132228349
2004-12-08,19.18331758422066
2004-12-09,18.849023846157834
2004-12-10,18.514730108095005
2004-12-11,18.180436370032183
2004-12-12,17.846142631969354
2004-12-13,17.511848893906528
2004-12-14,17.177555155843702
2004-12-15,16.843261417780877
2004-12-16,16.50896767971805
2004-12-17,16.17467394165522
2004-12-18,15.840380203592394
2004-12-19,15.506086465529568
2004-12-20,15.171792727466741
2004-12-21,14.837498989403915
2004-12-22,14.50320525134109
2004-12-23,14.168911513278262
2004-12-24,13.834617775215436
2004-12-25,13.500324037152609
2004-12-26,13.166030299089783
2004-12-27,12.831736561026956
2004-12-28,12.49744282296413
2004-12-29,12.163149084901303
2004-12-30,11.828855346838477
2004-12-31,11.494561608775651
2005-01-01,11.160267870712824
2005-01-02,11.434560168610528
2005-01-03,11.708852466508231
2005-01-04,11.983144764405935
2005-01-05,12.257437062303639
2005-01-06,12.531729360201345
2005-01-07,12.806021658099047
2005-01-08,13.08031395599675
2005-01-09,13.354606253894454
2005-01-10,13.628898551792158
2005-01-11,13.903190849689862
2005-01-12,14.177483147587566
2005-01-13,14.451775445485271
2005-01-14,14.726067743382975
2005-01-15,15.000360041280677
2005-01-16,15.274652339178381
2005-01-17,15.548944637076085
2005-01-18,15.823236934973789
2005-01-19,16.09752923287149
2005-01-20,16.371821530769196
2005-01-21,16.6461138286669
2005-01-22,16.920406126564604
2005-01-23,17.194698424462306
2005-01-24,17.46899072236001
2005-01-25,17.743283020257717
2005-01-26,18.017575318155423
2005-01-27,18.291867616053125
2005-01-28,18.566159913950827
2005-01-29,18.840452211848532
2005-01-30,19.114744509746235
2005-01-31,19.38903680764394
2005-02-01,19.663329105541642
2005-02-02,19.663329105541642
2005-02-03,19.663329105541642
2005-02-04,19.663329105541642
2005-02-05,19.663329105541642
2005-02-06,19.663329105541642
2005-02-07,19.663329105541642
2005-02-08,19.663329105541642
2005-02-09,19.663329105541642
2005-02-10,19.663329105541642
2005-02-11,19.663329105541642
2005-02-12,19.663329105541642
2005-02-13,19.663329105541642
2005-02-14,19.663329105541642
2005-02-15,19.663329105541642
2005-02-16,19.663329105541642
2005-02-17,19.663329105541642
2005-02-18,19.663329105541642
2005-02-19,19.663329105541642
2005-02-20,19.663329105541642
2005-02-21,19.663329105541642
2005-02-22,19.663329105541642
2005-02-23,19.663329105541642
2005-02-24,19.663329105541642
2005-02-25,19.663329105541642
2005-02-26,19.663329105541642
2005-02-27,19.663329105541642
2005-02-28,19.663329105541642
2005-03-01,19.663329105541642
2005-03-02,19.800475254490493
2005-03-03,19.937621403439348
2005-03-04,20.0747675523882
2005-03-05,20.21191370133705
2005-03-06,20.3490598502859
2005-03-07,20.486205999234752
2005-03-08,20.623352148183606
2005-03-09,20.760498297132457
2005-03-10,20.89764444608131
2005-03-11,21.03479059503016
2005-03-12,21.17193674397901
2005-03-13,21.309082892927865
2005-03-14,21.446229041876716
2005-03-15,21.583375190825567
2005-03-16,21.720521339774418
2005-03-17,21.857667488723273
2005-03-18,21.994813637672127
2005-03-19,22.13195978662098
2005-03-20,22.26910593556983
2005-03-21,22.40625208451868
2005-03-22,22.543398233467535
2005-03-23,22.680544382416386
2005-03-24,22.817690531365237
2005-03-25,22.954836680314088
2005-03-26,23.091982829262943
2005-03-27,23.229128978211794
2005-03-28,23.366275127160645
2005-03-29,23.503421276109496
2005-03-30,23.640567425058347
2005-03-31,23.7777135740072
2005-04-01,23.914859722956052
2005-04-02,23.67571112572649
2005-04-03,23.436562528496932
2005-04-04,23.19741393126737
2005-04-05,22.95826533403781
2005-04-06,22.71911673680825
2005-04-07,22.479968139578688
2005-04-08,22.24081954234913
2005-04-09,22.001670945119567
2005-04-10,21.76252234789001
2005-04-11,21.523373750660447
2005-04-12,21.284225153430885
2005-04-13,21.045076556201327
2005-04-14,20.805927958971765
2005-04-15,20.566779361742206
2005-04-16,20.327630764512644
2005-04-17,20.088482167283082
2005-04-18,19.849333570053524
2005-04-19,19.610184972823962
2005-04-20,19.371036375594404
2005-04-21,19.131887778364842
2005-04-22,18.89273918113528
2005-04-23,18.65359058390572
2005-04-24,18.41444198667616
2005-04-25,18.1752933894466
2005-04-26,17.93614479221704
2005-04-27,17.696996194987477
2005-04-28,17.45784759775792
2005-04-29,17.218699000528357
2005-04-30,16.979550403298795
2005-05-01,16.740401806069237
2005-05-02,16.783259977615753
2005-05-03,16.82611814916227
2005-05-04,16.868976320708786
2005-05-05,16.911834492255302
2005-05-06,16.95469266380182
2005-05-07,16.997550835348335
2005-05-08,17.040409006894848
2005-05-09,17.083267178441368
2005-05-10,17.126125349987884
2005-05-11,17.168983521534397
2005-05-12,17.211841693080917
2005-05-13,17.25469986462743
2005-05-14,17.297558036173946
2005-05-15,17.340416207720466
2005-05-16,17.38327437926698
2005-05-17,17.426132550813495
2005-05-18,17.46899072236001
2005-05-19,17.511848893906528
2005-05-20,17.554707065453044
2005-05-21,17.597565236999557
2005-05-22,17.640423408546077
2005-05-23,17.683281580092594
2005-05-24,17.726139751639106
2005-05-25,17.768997923185626
2005-05-26,17.811856094732143
2005-05-27,17.854714266278656
2005-05-28,17.897572437825175
2005-05-29,17.940430609371692
2005-05-30,17.983288780918205
2005-05-31,18.026146952464725
2005-06-01,18.069005124011237
2005-06-02,17.829856526781676
2005-06-03,17.590707929552117
2005-06-04,17.351559332322555
2005-06-05,17.112410735092997
2005-06-06,16.873262137863435
2005-06-07,16.634113540633876
2005-06-08,16.394964943404315
2005-06-09,16.155816346174753
2005-06-10,15.916667748945194
2005-06-11,15.677519151715634
2005-06-12,15.438370554486074
2005-06-13,15.199221957256514
2005-06-14,14.960073360026952
2005-06-15,14.720924762797392
2005-06-16,14.481776165567831
2005-06-17,14.242627568338271
2005-06-18,14.003478971108711
2005-06-19,13.76433037387915
2005-06-20,13.525181776649589
2005-06-21,13.286033179420029
2005-06-22,13.046884582190469
2005-06-23,12.807735984960908
2005-06-24,12.568587387731347
2005-06-25,12.329438790501786
2005-06-26,12.090290193272226
2005-06-27,11.851141596042666
2005-06-28,11.611992998813106
2005-06-29,11.372844401583544
2005-06-30,11.133695804353984
2005-07-01,10.894547207124424
2005-07-02,10.954548647289547
2005-07-03,11.01455008745467
2005-07-04,11.074551527619793
2005-07-05,11.134552967784915
2005-07-06,11.194554407950038
2005-07-07,11.254555848115158
2005-07-08,11.314557288280282
2005-07-09,11.374558728445404
2005-07-10,11.434560168610528
2005-07-11,11.494561608775651
2005-07-12,11.554563048940773
2005-07-13,11.614564489105897
2005-07-14,11.674565929271019
2005-07-15,11.734567369436142
2005-07-16,11.794568809601264
2005-07-17,11.854570249766386
2005-07-18,11.91457168993151
2005-07-19,11.974573130096632
2005-07-20,12.034574570261755
2005-07-21,12.094576010426877
2005-07-22,12.154577450592
2005-07-23,12.214578890757123
2005-07-24,12.274580330922246
2005-07-25,12.33458177108737
2005-07-26,12.394583211252492
2005-07-27,12.454584651417614
2005-07-28,12.514586091582736
2005-07-29,12.57458753174786
2005-07-30,12.634588971912981
2005-07-31,12.694590412078105
2005-08-01,12.754591852243227
2005-08-02,12.951739441357203
2005-08-03,13.148887030471178
2005-08-04,13.346034619585152
2005-08-05,13.543182208699127
2005-08-06,13.740329797813102
2005-08-07,13.937477386927076
2005-08-08,14.134624976041051
2005-08-09,14.331772565155026
2005-08-10,14.528920154269
2005-08-11,14.726067743382975
2005-08-12,14.92321533249695
2005-08-13,15.120362921610925
2005-08-14,15.3175105107249
2005-08-15,15.514658099838874
2005-08-16,15.711805688952849
2005-08-17,15.908953278066823
2005-08-18,16.106100867180796
2005-08-19,16.30324845629477
2005-08-20,16.500396045408745
2005-08-21,16.69754363452272
2005-08-22,16.894691223636695
2005-08-23,17.09183881275067
2005-08-24,17.288986401864644
2005-08-25,17.48613399097862
2005-08-26,17.683281580092594
2005-08-27,17.880429169206568
2005-08-28,18.077576758320543
2005-08-29,18.274724347434518
2005-08-30,18.471871936548492
2005-08-31,18.669019525662467
2005-09-01,18.86616711477644
2005-09-02,18.804165626605815
2005-09-03,18.742164138435186
2005-09-04,18.68016265026456
2005-09-05,18.618161162093934
2005-09-06,18.556159673923304
2005-09-07,18.494158185752678
2005-09-08,18.43215669758205
2005-09-09,18.37015520941143
2005-09-10,18.3081537212408
2005-09-11,18.246152233070173
2005-09-12,18.184150744899547
2005-09-13,18.12214925672892
2005-09-14,18.06014776855829
2005-09-15,17.998146280387665
2005-09-16,17.93614479221704
2005-09-17,17.874143304046413
2005-09-18,17.812141815875783
2005-09-19,17.750140327705157
2005-09-20,17.68813883953453
2005-09-21,17.626137351363905
2005-09-22,17.564135863193275
2005-09-23,17.50213437502265
2005-09-24,17.440132886852027
2005-09-25,17.3781313986814
2005-09-26,17.31612991051077
2005-09-27,17.254128422340145
2005-09-28,17.19212693416952
2005-09-29,17.130125445998893
2005-09-30,17.068123957828263
2005-10-01,17.006122469657637
2005-10-02,17.006122469657637
2005-10-03,17.006122469657637
2005-10-04,17.006122469657637
2005-10-05,17.006122469657637
2005-10-06,17.006122469657637
2005-10-07,17.006122469657637
2005-10-08,17.006122469657637
2005-10-09,17.006122469657637
2005-10-10,17.006122469657637
2005-10-11,17.006122469657637
2005-10-12,17.006122469657637
2005-10-13,17.006122469657637
2005-10-14,17.006122469657637
2005-10-15,17.006122469657637
2005-10-16,17.006122469657637
2005-10-17,17.006122469657637
2005-10-18,17.006122469657637
2005-10-19,17.006122469657637
2005-10-20,17.006122469657637
2005-10-21,17.006122469657637
2005-10-22,17.006122469657637
2005-10-23,17.006122469657637
2005-10-24,17.006122469657637
2005-10-25,17.006122469657637
2005-10-26,17.006122469657637
2005-10-27,17.006122469657637
2005-10-28,17.006122469657637
2005-10-29,17.006122469657637
2005-10-30,17.006122469657637
2005-10-31,17.006122469657637
2005-11-01,17.006122469657637
2005-11-02,16.828975360598704
2005-11-03,16.65182825153977
2005-11-04,16.474681142480836
2005-11-05,16.297534033421904
2005-11-06,16.12038692436297
2005-11-07,15.943239815304034
2005-11-08,15.766092706245102
2005-11-09,15.588945597186166
2005-11-10,15.411798488127234
2005-11-11,15.2346513790683
2005-11-12,15.057504270009366
2005-11-13,14.880357160950432
2005-11-14,14.7032100518915
2005-11-15,14.526062942832564
2005-11-16,14.348915833773631
2005-11-17,14.171768724714697
2005-11-18,13.994621615655763
2005-11-19,13.81747450659683
2005-11-20,13.640327397537897
2005-11-21,13.463180288478961
2005-11-22,13.286033179420029
2005-11-23,13.108886070361095
2005-11-24,12.93173896130216
2005-11-25,12.754591852243227
2005-11-26,12.577444743184294
2005-11-27,12.40029763412536
2005-11-28,12.223150525066426
2005-11-29,12.046003416007494
2005-11-30,11.868856306948558
2005-12-01,11.691709197889626
2005-12-02,11.777425540982657
2005-12-03,11.863141884075691
2005-12-04,11.948858227168722
2005-12-05,12.034574570261755
2005-12-06,12.120290913354786
2005-12-07,12.20600725644782
2005-12-08,12.291723599540852
2005-12-09,12.377439942633885
2005-12-10,12.463156285726917
2005-12-11,12.54887262881995
2005-12-12,12.634588971912981
2005-12-13,12.720305315006014
2005-12-14,12.806021658099047
2005-12-15,12.89173800119208
2005-12-16,12.97745434428511
2005-12-17,13.063170687378145
2005-12-18,13.148887030471178
2005-12-19,13.234603373564209
2005-12-20,13.320319716657242
2005-12-21,13.406036059750274
2005-12-22,13.491752402843307
2005-12-23,13.577468745936338
2005-12-24,13.663185089029373
2005-12-25,13.748901432122404
2005-12-26,13.834617775215436
2005-12-27,13.92033411830847
2005-12-28,14.006050461401502
2005-12-29,14.091766804494533
2005-12-30,14.177483147587566
2005-12-31,14.263199490680599
2006-01-01,14.348915833773631
2006-01-02,14.37463073670154
2006-01-03,14.400345639629451
2006-01-04,14.42606054255736
2006-01-05,14.451775445485271
2006-01-06,14.47749034841318
2006-01-07,14.50320525134109
2006-01-08,14.528920154269
2006-01-09,14.554635057196908
2006-01-10,14.580349960124817
2006-01-11,14.606064863052728
2006-01-12,14.631779765980637
2006-01-13,14.657494668908548
2006-01-14,14.683209571836457
2006-01-15,14.708924474764366
2006-01-16,14.734639377692277
2006-01-17,14.760354280620186
2006-01-18,14.786069183548097
2006-01-19,14.811784086476006
2006-01-20,14.837498989403915
2006-01-21,14.863213892331826
2006-01-22,14.888928795259735
2006-01-23,14.914643698187646
2006-01-24,14.940358601115555
2006-01-25,14.966073504043464
2006-01-26,14.991788406971375
2006-01-27,15.017503309899285
2006-01-28,15.043218212827194
2006-01-29,15.068933115755105
2006-01-30,15.094648018683014
2006-01-31,15.120362921610925
2006-02-01,15.146077824538832
2006-02-02,15.212507990435933
2006-02-03,15.278938156333034
2006-02-04,15.345368322230133
2006-02-05,15.411798488127234
2006-02-06,15.478228654024333
2006-02-07,15.544658819921434
2006-02-08,15.611088985818533
2006-02-09,15.677519151715634
2006-02-10,15.743949317612733
2006-02-11,15.810379483509834
2006-02-12,15.876809649406935
2006-02-13,15.943239815304034
2006-02-14,16.009669981201135
2006-02-15,16.076100147098234
2006-02-16,16.142530312995333
2006-02-17,16.208960478892436
2006-02-18,16.275390644789535
2006-02-19,16.341820810686635
2006-02-20,16.408250976583737
2006-02-21,16.474681142480836
2006-02-22,16.541111308377936
2006-02-23,16.607541474275035
2006-02-24,16.673971640172137
2006-02-25,16.740401806069237
2006-02-26,16.806831971966336
2006-02-27,16.873262137863435
2006-02-28,16.939692303760538
2006-03-01,17.006122469657637
2006-03-02,16.980407566729728
2006-03-03,16.95469266380182
2006-03-04,16.92897776087391
2006-03-05,16.903262857945997
2006-03-06,16.877547955018088
2006-03-07,16.85183305209018
2006-03-08,16.82611814916227
2006-03-09,16.80040324623436
2006-03-10,16.77468834330645
2006-03-11,16.74897344037854
2006-03-12,16.72325853745063
2006-03-13,16.69754363452272
2006-03-14,16.67182873159481
2006-03-15,16.646113828666902
2006-03-16,16.62039892573899
2006-03-17,16.59468402281108
2006-03-18,16.56896911988317
2006-03-19,16.543254216955262
2006-03-20,16.517539314027353
2006-03-21,16.49182441109944
2006-03-22,16.46610950817153
2006-03-23,16.440394605243622
2006-03-24,16.414679702315713
2006-03-25,16.388964799387804
2006-03-26,16.363249896459894
2006-03-27,16.337534993531985
2006-03-28,16.311820090604076
2006-03-29,16.286105187676164
2006-03-30,16.260390284748254
2006-03-31,16.234675381820345
2006-04-01,16.208960478892436
2006-04-02,16.076100147098234
2006-04-03,15.943239815304034
2006-04-04,15.810379483509834
2006-04-05,15.677519151715634
2006-04-06,15.544658819921434
2006-04-07,15.411798488127234
2006-04-08,15.278938156333034
2006-04-09,15.146077824538832
2006-04-10,15.013217492744632
2006-04-11,14.880357160950432
2006-04-12,14.747496829156232
2006-04-13,14.614636497362032
2006-04-14,14.481776165567831
2006-04-15,14.348915833773631
2006-04-16,14.216055501979431
2006-04-17,14.083195170185231
2006-04-18,13.95033483839103
2006-04-19,13.81747450659683
2006-04-20,13.684614174802629
2006-04-21,13.551753843008429
2006-04-22,13.418893511214229
2006-04-23,13.286033179420029
2006-04-24,13.153172847625829
2006-04-25,13.020312515831629
2006-04-26,12.887452184037429
2006-04-27,12.754591852243227
2006-04-28,12.621731520449027
2006-04-29,12.488871188654826
2006-04-30,12.356010856860626
2006-05-01,12.223150525066426
2006-05-02,12.248865427994335
2006-05-03,12.274580330922246
2006-05-04,12.300295233850155
2006-05-05,12.326010136778066
2006-05-06,12.351725039705975
2006-05-07,12.377439942633885
2006-05-08,12.403154845561795
2006-05-09,12.428869748489705
2006-05-10,12.454584651417614
2006-05-11,12.480299554345525
2006-05-12,12.506014457273434
2006-05-13,12.531729360201345
2006-05-14,12.557444263129252
2006-05-15,12.583159166057161
2006-05-16,12.608874068985072
2006-05-17,12.634588971912981
2006-05-18,12.660303874840892
2006-05-19,12.686018777768801
2006-05-20,12.71173368069671
2006-05-21,12.737448583624621
2006-05-22,12.76316348655253
2006-05-23,12.788878389480441
2006-05-24,12.81459329240835
2006-05-25,12.84030819533626
2006-05-26,12.86602309826417
2006-05-27,12.89173800119208
2006-05-28,12.917452904119989
2006-05-29,12.9431678070479
2006-05-30,12.968882709975809
2006-05-31,12.99459761290372
2006-06-01,13.020312515831629
2006-06-02,12.843165406772695
2006-06-03,12.66601829771376
2006-06-04,12.488871188654826
2006-06-05,12.311724079595894
2006-06-06,12.134576970536958
2006-06-07,11.957429861478026
2006-06-08,11.780282752419092
2006-06-09,11.603135643360158
2006-06-10,11.425988534301224
2006-06-11,11.248841425242292
2006-06-12,11.071694316183356
2006-06-13,10.894547207124424
2006-06-14,10.717400098065491
2006-06-15,10.540252989006555
2006-06-16,10.363105879947623
2006-06-17,10.18595877088869
2006-06-18,10.008811661829755
2006-06-19,9.831664552770821
2006-06-20,9.654517443711889
2006-06-21,9.477370334652953
2006-06-22,9.30022322559402
2006-06-23,9.123076116535087
2006-06-24,8.945929007476153
2006-06-25,8.768781898417219
2006-06-26,8.591634789358286
2006-06-27,8.414487680299352
2006-06-28,8.237340571240418
2006-06-29,8.060193462181484
2006-06-30,7.883046353122551
2006-07-01,7.705899244063617
2006-07-02,8.00590644488923
2006-07-03,8.305913645714844
2006-07-04,8.605920846540458
2006-07-05,8.905928047366071
2006-07-06,9.205935248191686
2006-07-07,9.505942449017297
2006-07-08,9.805949649842912
2006-07-09,10.105956850668525
2006-07-10,10.40596405149414
2006-07-11,10.705971252319753
2006-07-12,11.005978453145365
2006-07-13,11.305985653970978
2006-07-14,11.605992854796593
2006-07-15,11.906000055622206
2006-07-16,12.20600725644782
2006-07-17,12.506014457273434
2006-07-18,12.806021658099047
2006-07-19,13.106028858924661
2006-07-20,13.406036059750274
