date,furniture 
2004-07-05,82.25053161976984
2004-07-06,82.14276806704169
2004-07-07,82.03500451431351
2004-07-08,81.92724096158535
2004-07-09,81.8194774088572
2004-07-10,81.71171385612904
2004-07-11,81.60395030340086
2004-07-12,81.4961867506727
2004-07-13,81.38842319794455
2004-07-14,81.28065964521639
2004-07-15,81.17289609248822
2004-07-16,81.06513253976006
2004-07-17,80.9573689870319
2004-07-18,80.84960543430374
2004-07-19,80.74184188157557
2004-07-20,80.63407832884741
2004-07-21,80.52631477611925
2004-07-22,80.41855122339109
2004-07-23,80.31078767066292
2004-07-24,80.20302411793476
2004-07-25,80.0952605652066
2004-07-26,79.98749701247844
2004-07-27,79.87973345975027
2004-07-28,79.77196990702211
2004-07-29,79.66420635429395
2004-07-30,79.5564428015658
2004-07-31,79.44867924883762
2004-08-01,79.34091569610946
2004-08-02,78.90986148519681
2004-08-03,78.47880727428416
2004-08-04,78.04775306337152
2004-08-05,77.61669885245887
2004-08-06,77.18564464154622
2004-08-07,76.75459043063357
2004-08-08,76.32353621972092
2004-08-09,75.89248200880827
2004-08-10,75.46142779789562
2004-08-11,75.03037358698298
2004-08-12,74.59931937607033
2004-08-13,74.16826516515768
2004-08-14,73.73721095424503
2004-08-15,73.30615674333238
2004-08-16,72.87510253241973
2004-08-17,72.44404832150708
2004-08-18,72.01299411059442
2004-08-19,71.58193989968177
2004-08-20,71.15088568876912
2004-08-21,70.71983147785647
2004-08-22,70.28877726694382
2004-08-23,69.85772305603118
2004-08-24,69.42666884511853
2004-08-25,68.99561463420588
2004-08-26,68.56456042329323
2004-08-27,68.13350621238058
2004-08-28,67.70245200146793
2004-08-29,67.27139779055528
2004-08-30,66.84034357964264
2004-08-31,66.40928936872999
2004-09-01,65.97823515781734
2004-09-02,66.00607407560544
2004-09-03,66.03391299339356
2004-09-04,66.06175191118166
2004-09-05,66.08959082896978
2004-09-06,66.11742974675789
2004-09-07,66.145268664546
2004-09-08,66.1731075823341
2004-09-09,66.20094650012221
2004-09-10,66.22878541791032
2004-09-11,66.25662433569842
2004-09-12,66.28446325348654
2004-09-13,66.31230217127465
2004-09-14,66.34014108906275
2004-09-15,66.36798000685086
2004-09-16,66.39581892463897
2004-09-17,66.42365784242708
2004-09-18,66.45149676021518
2004-09-19,66.4793356780033
2004-09-20,66.50717459579141
2004-09-21,66.53501351357951
2004-09-22,66.56285243136762
2004-09-23,66.59069134915573
2004-09-24,66.61853026694384
2004-09-25,66.64636918473194
2004-09-26,66.67420810252005
2004-09-27,66.70204702030816
2004-09-28,66.72988593809627
2004-09-29,66.75772485588438
2004-09-30,66.7855637736725
2004-10-01,66.8134026914606
2004-10-02,66.84034357964264
2004-10-03,66.86728446782467
2004-10-04,66.89422535600671
2004-10-05,66.92116624418875
2004-10-06,66.9481071323708
2004-10-07,66.97504802055283
2004-10-08,67.00198890873487
2004-10-09,67.02892979691693
2004-10-10,67.05587068509897
2004-10-11,67.082811573281
2004-10-12,67.10975246146305
2004-10-13,67.13669334964509
2004-10-14,67.16363423782713
2004-10-15,67.19057512600916
2004-10-16,67.2175160141912
2004-10-17,67.24445690237324
2004-10-18,67.27139779055528
2004-10-19,67.29833867873732
2004-10-20,67.32527956691936
2004-10-21,67.3522204551014
2004-10-22,67.37916134328344
2004-10-23,67.40610223146548
2004-10-24,67.43304311964752
2004-10-25,67.45998400782958
2004-10-26,67.48692489601162
2004-10-27,67.51386578419365
2004-10-28,67.5408066723757
2004-10-29,67.56774756055773
2004-10-30,67.59468844873977
2004-10-31,67.62162933692181
2004-11-01,67.64857022510385
2004-11-02,67.42585888279899
2004-11-03,67.20314754049411
2004-11-04,66.98043619818925
2004-11-05,66.75772485588438
2004-11-06,66.53501351357951
2004-11-07,66.31230217127465
2004-11-08,66.08959082896978
2004-11-09,65.8668794866649
2004-11-10,65.64416814436004
2004-11-11,65.42145680205516
2004-11-12,65.1987454597503
2004-11-13,64.97603411744542
2004-11-14,64.75332277514056
2004-11-15,64.5306114328357
2004-11-16,64.30790009053082
2004-11-17,64.08518874822596
2004-11-18,63.86247740592109
2004-11-19,63.63976606361622
2004-11-20,63.41705472131135
2004-11-21,63.19434337900648
2004-11-22,62.97163203670162
2004-11-23,62.74892069439675
2004-11-24,62.52620935209187
2004-11-25,62.303498009787
2004-11-26,62.08078666748214
2004-11-27,61.85807532517727
2004-11-28,61.6353639828724
2004-11-29,61.41265264056753
2004-11-30,61.18994129826266
2004-12-01,60.9672299559578
2004-12-02,61.39828416687045
2004-12-03,61.829338377783095
2004-12-04,62.260392588695744
2004-12-05,62.69144679960839
2004-12-06,63.12250101052104
2004-12-07,63.55355522143368
2004-12-08,63.98460943234633
2004-12-09,64.41566364325898
2004-12-10,64.84671785417163
2004-12-11,65.27777206508428
2004-12-12,65.70882627599693
2004-12-13,66.13988048690958
2004-12-14,66.57093469782222
2004-12-15,67.00198890873487
2004-12-16,67.43304311964752
2004-12-17,67.86409733056017
2004-12-18,68.29515154147283
2004-12-19,68.72620575238548
2004-12-20,69.15725996329813
2004-12-21,69.58831417421078
2004-12-22,70.01936838512343
2004-12-23,70.45042259603608
2004-12-24,70.88147680694873
2004-12-25,71.31253101786137
2004-12-26,71.74358522877402
2004-12-27,72.17463943968667
2004-12-28,72.60569365059932
2004-12-29,73.03674786151197
2004-12-30,73.46780207242462
2004-12-31,73.89885628333727
2005-01-01,74.32991049424992
2005-01-02,74.16826516515768
2005-01-03,74.00661983606543
2005-01-04,73.84497450697319
2005-01-05,73.68332917788094
2005-01-06,73.5216838487887
2005-01-07,73.36003851969646
2005-01-08,73.19839319060421
2005-01-09,73.03674786151197
2005-01-10,72.87510253241973
2005-01-11,72.71345720332748
2005-01-12,72.55181187423524
2005-01-13,72.39016654514299
2005-01-14,72.22852121605075
2005-01-15,72.06687588695851
2005-01-16,71.90523055786626
2005-01-17,71.74358522877402
2005-01-18,71.58193989968177
2005-01-19,71.42029457058953
2005-01-20,71.2586492414973
2005-01-21,71.09700391240504
2005-01-22,70.9353585833128
2005-01-23,70.77371325422055
2005-01-24,70.61206792512831
2005-01-25,70.45042259603608
2005-01-26,70.28877726694382
2005-01-27,70.12713193785159
2005-01-28,69.96548660875935
2005-01-29,69.8038412796671
2005-01-30,69.64219595057486
2005-01-31,69.4805506214826
2005-02-01,69.31890529239037
2005-02-02,69.28907788047454
2005-02-03,69.2592504685587
2005-02-04,69.22942305664287
2005-02-05,69.19959564472705
2005-02-06,69.16976823281121
2005-02-07,69.13994082089539
2005-02-08,69.11011340897956
2005-02-09,69.08028599706373
2005-02-10,69.0504585851479
2005-02-11,69.02063117323206
2005-02-12,68.99080376131623
2005-02-13,68.9609763494004
2005-02-14,68.93114893748458
2005-02-15,68.90132152556875
2005-02-16,68.8714941136529
2005-02-17,68.84166670173708
2005-02-18,68.81183928982125
2005-02-19,68.78201187790542
2005-02-20,68.75218446598959
2005-02-21,68.72235705407377
2005-02-22,68.69252964215792
2005-02-23,68.66270223024209
2005-02-24,68.63287481832627
2005-02-25,68.60304740641043
2005-02-26,68.57321999449461
2005-02-27,68.54339258257878
2005-02-28,68.51356517066294
2005-03-01,68.48373775874711
2005-03-02,68.40291509420099
2005-03-03,68.32209242965487
2005-03-04,68.24126976510874
2005-03-05,68.16044710056262
2005-03-06,68.0796244360165
2005-03-07,67.99880177147038
2005-03-08,67.91797910692426
2005-03-09,67.83715644237813
2005-03-10,67.75633377783201
2005-03-11,67.67551111328589
2005-03-12,67.59468844873977
2005-03-13,67.51386578419365
2005-03-14,67.43304311964752
2005-03-15,67.3522204551014
2005-03-16,67.27139779055528
2005-03-17,67.19057512600916
2005-03-18,67.10975246146305
2005-03-19,67.02892979691693
2005-03-20,66.9481071323708
2005-03-21,66.86728446782467
2005-03-22,66.78646180327856
2005-03-23,66.70563913873244
2005-03-24,66.62481647418632
2005-03-25,66.54399380964018
2005-03-26,66.46317114509407
2005-03-27,66.38234848054795
2005-03-28,66.30152581600183
2005-03-29,66.22070315145571
2005-03-30,66.13988048690958
2005-03-31,66.05905782236346
2005-04-01,65.97823515781734
2005-04-02,65.97823515781734
2005-04-03,65.97823515781734
2005-04-04,65.97823515781734
2005-04-05,65.97823515781734
2005-04-06,65.97823515781734
2005-04-07,65.97823515781734
2005-04-08,65.97823515781734
2005-04-09,65.97823515781734
2005-04-10,65.97823515781734
2005-04-11,65.97823515781734
2005-04-12,65.97823515781734
2005-04-13,65.97823515781734
2005-04-14,65.97823515781734
2005-04-15,65.97823515781734
2005-04-16,65.97823515781734
2005-04-17,65.97823515781734
2005-04-18,65.97823515781734
2005-04-19,65.97823515781734
2005-04-20,65.97823515781734
2005-04-21,65.97823515781734
2005-04-22,65.97823515781734
2005-04-23,65.97823515781734
2005-04-24,65.97823515781734
2005-04-25,65.97823515781734
2005-04-26,65.97823515781734
2005-04-27,65.97823515781734
2005-04-28,65.97823515781734
2005-04-29,65.97823515781734
2005-04-30,65.97823515781734
2005-05-01,65.97823515781734
2005-05-02,65.84353071690714
2005-05-03,65.70882627599693
2005-05-04,65.57412183508673
2005-05-05,65.43941739417653
2005-05-06,65.30471295326632
2005-05-07,65.17000851235612
2005-05-08,65.03530407144592
2005-05-09,64.90059963053571
2005-05-10,64.76589518962551
2005-05-11,64.63119074871531
2005-05-12,64.4964863078051
2005-05-13,64.3617818668949
2005-05-14,64.2270774259847
2005-05-15,64.09237298507449
2005-05-16,63.95766854416429
2005-05-17,63.822964103254094
2005-05-18,63.688259662343896
2005-05-19,63.55355522143368
2005-05-20,63.418850780523485
2005-05-21,63.28414633961329
2005-05-22,63.14944189870308
2005-05-23,63.014737457792876
2005-05-24,62.88003301688268
2005-05-25,62.74532857597247
2005-05-26,62.61062413506227
2005-05-27,62.47591969415207
2005-05-28,62.34121525324186
2005-05-29,62.20651081233166
2005-05-30,62.07180637142146
2005-05-31,61.937101930511254
2005-06-01,61.802397489601056
2005-06-02,62.13646450305836
2005-06-03,62.470531516515656
2005-06-04,62.804598529972964
2005-06-05,63.13866554343026
2005-06-06,63.472732556887564
2005-06-07,63.80679957034487
2005-06-08,64.14086658380216
2005-06-09,64.47493359725948
2005-06-10,64.80900061071678
2005-06-11,65.14306762417408
2005-06-12,65.4771346376314
2005-06-13,65.81120165108868
2005-06-14,66.145268664546
2005-06-15,66.4793356780033
2005-06-16,66.8134026914606
2005-06-17,67.14746970491791
2005-06-18,67.4815367183752
2005-06-19,67.81560373183251
2005-06-20,68.14967074528981
2005-06-21,68.48373775874711
2005-06-22,68.81780477220443
2005-06-23,69.15187178566171
2005-06-24,69.48593879911903
2005-06-25,69.82000581257633
2005-06-26,70.15407282603363
2005-06-27,70.48813983949094
2005-06-28,70.82220685294823
2005-06-29,71.15627386640554
2005-06-30,71.49034087986283
2005-07-01,71.82440789332014
2005-07-02,71.7974670051381
2005-07-03,71.77052611695606
2005-07-04,71.74358522877402
2005-07-05,71.71664434059198
2005-07-06,71.68970345240994
2005-07-07,71.6627625642279
2005-07-08,71.63582167604586
2005-07-09,71.60888078786381
2005-07-10,71.58193989968177
2005-07-11,71.55499901149973
2005-07-12,71.52805812331769
2005-07-13,71.50111723513565
2005-07-14,71.47417634695361
2005-07-15,71.44723545877157
2005-07-16,71.42029457058953
2005-07-17,71.3933536824075
2005-07-18,71.36641279422545
2005-07-19,71.33947190604341
2005-07-20,71.31253101786137
2005-07-21,71.28559012967933
2005-07-22,71.2586492414973
2005-07-23,71.23170835331526
2005-07-24,71.20476746513322
2005-07-25,71.17782657695116
2005-07-26,71.15088568876912
2005-07-27,71.12394480058708
2005-07-28,71.09700391240504
2005-07-29,71.070063024223
2005-07-30,71.04312213604096
2005-07-31,71.01618124785892
2005-08-01,70.98924035967688
2005-08-02,70.74677236603851
2005-08-03,70.50430437240016
2005-08-04,70.26183637876179
2005-08-05,70.01936838512343
2005-08-06,69.77690039148506
2005-08-07,69.5344323978467
2005-08-08,69.29196440420833
2005-08-09,69.04949641056996
2005-08-10,68.8070284169316
2005-08-11,68.56456042329323
2005-08-12,68.32209242965487
2005-08-13,68.0796244360165
2005-08-14,67.83715644237813
2005-08-15,67.59468844873977
2005-08-16,67.3522204551014
2005-08-17,67.10975246146305
2005-08-18,66.86728446782467
2005-08-19,66.62481647418632
2005-08-20,66.38234848054795
2005-08-21,66.13988048690958
2005-08-22,65.89741249327122
2005-08-23,65.65494449963285
2005-08-24,65.41247650599449
2005-08-25,65.17000851235612
2005-08-26,64.92754051871775
2005-08-27,64.68507252507939
2005-08-28,64.44260453144102
2005-08-29,64.20013653780266
2005-08-30,63.95766854416429
2005-08-31,63.715200550525935
2005-09-01,63.472732556887564
2005-09-02,63.38921580352325
2005-09-03,63.305699050158914
2005-09-04,63.22218229679459
2005-09-05,63.13866554343026
2005-09-06,63.055148790065935
2005-09-07,62.97163203670162
2005-09-08,62.888115283337285
2005-09-09,62.804598529972964
2005-09-10,62.72108177660863
2005-09-11,62.637565023244306
2005-09-12,62.55404826987999
2005-09-13,62.470531516515656
2005-09-14,62.387014763151335
2005-09-15,62.303498009787
2005-09-16,62.219981256422685
2005-09-17,62.13646450305836
2005-09-18,62.05294774969403
2005-09-19,61.969430996329706
2005-09-20,61.88591424296537
2005-09-21,61.802397489601056
2005-09-22,61.718880736236734
2005-09-23,61.6353639828724
2005-09-24,61.55184722950808
2005-09-25,61.46833047614374
2005-09-26,61.38481372277943
2005-09-27,61.301296969415105
2005-09-28,61.21778021605077
2005-09-29,61.13426346268645
2005-09-30,61.05074670932212
2005-10-01,60.9672299559578
2005-10-02,61.04805262050392
2005-10-03,61.128875285050036
2005-10-04,61.20969794959616
2005-10-05,61.29052061414228
2005-10-06,61.37134327868841
2005-10-07,61.452165943234526
2005-10-08,61.532988607780645
2005-10-09,61.61381127232677
2005-10-10,61.69463393687289
2005-10-11,61.775456601419016
2005-10-12,61.856279265965135
2005-10-13,61.937101930511254
2005-10-14,62.01792459505738
2005-10-15,62.0987472596035
2005-10-16,62.17956992414962
2005-10-17,62.260392588695744
2005-10-18,62.34121525324186
2005-10-19,62.42203791778798
2005-10-20,62.50286058233411
2005-10-21,62.58368324688023
2005-10-22,62.66450591142635
2005-10-23,62.74532857597247
2005-10-24,62.82615124051859
2005-10-25,62.90697390506472
2005-10-26,62.987796569610836
2005-10-27,63.068619234156955
2005-10-28,63.14944189870308
2005-10-29,63.2302645632492
2005-10-30,63.311087227795326
2005-10-31,63.391909892341445
2005-11-01,63.472732556887564
2005-11-02,63.277860132370805
2005-11-03,63.082987707854045
2005-11-04,62.888115283337285
2005-11-05,62.693242858820525
2005-11-06,62.498370434303766
2005-11-07,62.303498009787
2005-11-08,62.10862558527024
2005-11-09,61.913753160753494
2005-11-10,61.718880736236734
2005-11-11,61.52400831171997
2005-11-12,61.32913588720321
2005-11-13,61.13426346268645
2005-11-14,60.93939103816969
2005-11-15,60.74451861365293
2005-11-16,60.54964618913617
2005-11-17,60.3547737646194
2005-11-18,60.15990134010264
2005-11-19,59.96502891558588
2005-11-20,59.77015649106912
2005-11-21,59.57528406655236
2005-11-22,59.380411642035604
2005-11-23,59.18553921751884
2005-11-24,58.99066679300209
2005-11-25,58.79579436848533
2005-11-26,58.60092194396857
2005-11-27,58.406049519451805
2005-11-28,58.211177094935046
2005-11-29,58.016304670418286
2005-11-30,57.821432245901526
2005-12-01,57.62655982138477
2005-12-02,58.084554920479455
2005-12-03,58.54255001957414
2005-12-04,59.00054511866883
2005-12-05,59.45854021776352
2005-12-06,59.91653531685821
2005-12-07,60.374530415952904
2005-12-08,60.83252551504759
2005-12-09,61.29052061414228
2005-12-10,61.74851571323697
2005-12-11,62.20651081233166
2005-12-12,62.66450591142635
2005-12-13,63.12250101052104
2005-12-14,63.58049610961573
2005-12-15,64.03849120871041
2005-12-16,64.4964863078051
2005-12-17,64.9544814068998
2005-12-18,65.41247650599449
2005-12-19,65.87047160508918
2005-12-20,66.32846670418387
2005-12-21,66.78646180327856
2005-12-22,67.24445690237324
2005-12-23,67.70245200146793
2005-12-24,68.16044710056262
2005-12-25,68.61844219965731
2005-12-26,69.076437298752
2005-12-27,69.53443239784669
2005-12-28,69.99242749694139
2005-12-29,70.45042259603608
2005-12-30,70.90841769513077
2005-12-31,71.36641279422545
2006-01-01,71.82440789332014
2006-01-02,71.52805812331769
2006-01-03,71.23170835331526
2006-01-04,70.9353585833128
2006-01-05,70.63900881331035
2006-01-06,70.3426590433079
2006-01-07,70.04630927330547
2006-01-08,69.74995950330302
2006-01-09,69.45360973330057
2006-01-10,69.15725996329813
2006-01-11,68.86091019329568
2006-01-12,68.56456042329323
2006-01-13,68.26821065329078
2006-01-14,67.97186088328834
2006-01-15,67.67551111328589
2006-01-16,67.37916134328344
2006-01-17,67.082811573281
2006-01-18,66.78646180327856
2006-01-19,66.4901120332761
2006-01-20,66.19376226327365
2006-01-21,65.89741249327122
2006-01-22,65.60106272326877
2006-01-23,65.30471295326632
2006-01-24,65.00836318326388
2006-01-25,64.71201341326143
2006-01-26,64.41566364325898
2006-01-27,64.11931387325654
2006-01-28,63.822964103254094
2006-01-29,63.52661433325164
2006-01-30,63.2302645632492
2006-01-31,62.93391479324676
2006-02-01,62.637565023244306
2006-02-02,62.667392435160146
2006-02-03,62.69721984707597
2006-02-04,62.7270472589918
2006-02-05,62.75687467090763
2006-02-06,62.78670208282347
2006-02-07,62.816529494739285
2006-02-08,62.846356906655124
2006-02-09,62.87618431857096
2006-02-10,62.90601173048678
2006-02-11,62.93583914240262
2006-02-12,62.965666554318446
2006-02-13,62.99549396623428
2006-02-14,63.0253213781501
2006-02-15,63.055148790065935
2006-02-16,63.084976201981775
2006-02-17,63.1148036138976
2006-02-18,63.14463102581343
2006-02-19,63.17445843772926
2006-02-20,63.204285849645096
2006-02-21,63.234113261560914
2006-02-22,63.26394067347675
2006-02-23,63.293768085392585
2006-02-24,63.32359549730841
2006-02-25,63.35342290922425
2006-02-26,63.383250321140075
2006-02-27,63.41307773305591
2006-02-28,63.44290514497173
2006-03-01,63.472732556887564
2006-03-02,63.25720545143124
2006-03-03,63.041678345974915
2006-03-04,62.82615124051859
2006-03-05,62.61062413506227
2006-03-06,62.39509702960594
2006-03-07,62.17956992414962
2006-03-08,61.964042818693294
2006-03-09,61.74851571323697
2006-03-10,61.532988607780645
2006-03-11,61.31746150232433
2006-03-12,61.101934396867996
2006-03-13,60.88640729141168
2006-03-14,60.67088018595535
2006-03-15,60.45535308049903
2006-03-16,60.2398259750427
2006-03-17,60.02429886958638
2006-03-18,59.80877176413005
2006-03-19,59.59324465867373
2006-03-20,59.3777175532174
2006-03-21,59.162190447761084
2006-03-22,58.94666334230475
2006-03-23,58.731136236848435
2006-03-24,58.515609131392104
2006-03-25,58.30008202593579
2006-03-26,58.084554920479455
2006-03-27,57.86902781502314
2006-03-28,57.653500709566806
2006-03-29,57.43797360411049
2006-03-30,57.22244649865416
2006-03-31,57.00691939319784
2006-04-01,56.79139228774151
2006-04-02,56.79139228774151
2006-04-03,56.79139228774151
2006-04-04,56.79139228774151
2006-04-05,56.79139228774151
2006-04-06,56.79139228774151
2006-04-07,56.79139228774151
2006-04-08,56.79139228774151
2006-04-09,56.79139228774151
2006-04-10,56.79139228774151
2006-04-11,56.79139228774151
2006-04-12,56.79139228774151
2006-04-13,56.79139228774151
2006-04-14,56.79139228774151
2006-04-15,56.79139228774151
2006-04-16,56.79139228774151
2006-04-17,56.79139228774151
2006-04-18,56.79139228774151
2006-04-19,56.79139228774151
2006-04-20,56.79139228774151
2006-04-21,56.79139228774151
2006-04-22,56.79139228774151
2006-04-23,56.79139228774151
2006-04-24,56.79139228774151
2006-04-25,56.79139228774151
2006-04-26,56.79139228774151
2006-04-27,56.79139228774151
2006-04-28,56.79139228774151
2006-04-29,56.79139228774151
2006-04-30,56.79139228774151
2006-05-01,56.79139228774151
2006-05-02,56.81833317592355
2006-05-03,56.84527406410559
2006-05-04,56.87221495228763
2006-05-05,56.89915584046967
2006-05-06,56.92609672865171
2006-05-07,56.95303761683375
2006-05-08,56.97997850501579
2006-05-09,57.00691939319784
2006-05-10,57.03386028137988
2006-05-11,57.06080116956192
2006-05-12,57.08774205774396
2006-05-13,57.114682945926
2006-05-14,57.14162383410804
2006-05-15,57.16856472229008
2006-05-16,57.19550561047212
2006-05-17,57.22244649865416
2006-05-18,57.2493873868362
2006-05-19,57.27632827501824
2006-05-20,57.30326916320028
2006-05-21,57.330210051382316
2006-05-22,57.357150939564356
2006-05-23,57.384091827746396
2006-05-24,57.411032715928435
2006-05-25,57.43797360411049
2006-05-26,57.46491449229253
2006-05-27,57.49185538047457
2006-05-28,57.51879626865661
2006-05-29,57.54573715683865
2006-05-30,57.57267804502069
2006-05-31,57.59961893320273
2006-06-01,57.62655982138477
2006-06-02,57.960626834842074
2006-06-03,58.29469384829937
2006-06-04,58.628760861756675
2006-06-05,58.962827875213975
2006-06-06,59.29689488867128
2006-06-07,59.63096190212859
2006-06-08,59.96502891558588
2006-06-09,60.29909592904319
2006-06-10,60.63316294250049
2006-06-11,60.9672299559578
2006-06-12,61.301296969415105
2006-06-13,61.6353639828724
2006-06-14,61.969430996329706
2006-06-15,62.303498009787
2006-06-16,62.637565023244306
2006-06-17,62.97163203670162
2006-06-18,63.305699050158914
2006-06-19,63.63976606361622
2006-06-20,63.973833077073515
2006-06-21,64.30790009053082
2006-06-22,64.64196710398814
2006-06-23,64.97603411744542
2006-06-24,65.31010113090274
2006-06-25,65.64416814436004
2006-06-26,65.97823515781734
2006-06-27,66.31230217127465
2006-06-28,66.64636918473194
2006-06-29,66.98043619818925
2006-06-30,67.31450321164655
2006-07-01,67.64857022510385
2006-07-02,67.64857022510385
2006-07-03,67.64857022510385
2006-07-04,67.64857022510385
2006-07-05,67.64857022510385
2006-07-06,67.64857022510385
2006-07-07,67.64857022510385
2006-07-08,67.64857022510385
2006-07-09,67.64857022510385
2006-07-10,67.64857022510385
2006-07-11,67.64857022510385
2006-07-12,67.64857022510385
2006-07-13,67.64857022510385
2006-07-14,67.64857022510385
2006-07-15,67.64857022510385
2006-07-16,67.64857022510385
2006-07-17,67.64857022510385
2006-07-18,67.64857022510385
2006-07-19,67.64857022510385
2006-07-20,67.64857022510385
2006-07-21,67.64857022510385
