date,bankruptcy 
2004-07-05,75.02712459277207
2004-07-06,75.11633639371473
2004-07-07,75.20554819465738
2004-07-08,75.29475999560003
2004-07-09,75.3839717965427
2004-07-10,75.47318359748535
2004-07-11,75.562395398428
2004-07-12,75.65160719937064
2004-07-13,75.7408190003133
2004-07-14,75.83003080125596
2004-07-15,75.91924260219862
2004-07-16,76.00845440314127
2004-07-17,76.09766620408392
2004-07-18,76.18687800502657
2004-07-19,76.27608980596922
2004-07-20,76.36530160691188
2004-07-21,76.45451340785453
2004-07-22,76.54372520879718
2004-07-23,76.63293700973985
2004-07-24,76.7221488106825
2004-07-25,76.81136061162516
2004-07-26,76.90057241256781
2004-07-27,76.98978421351046
2004-07-28,77.07899601445311
2004-07-29,77.16820781539576
2004-07-30,77.25741961633842
2004-07-31,77.34663141728107
2004-08-01,77.43584321822374
2004-08-02,77.34663141728107
2004-08-03,77.25741961633842
2004-08-04,77.16820781539576
2004-08-05,77.07899601445311
2004-08-06,76.98978421351046
2004-08-07,76.90057241256781
2004-08-08,76.81136061162516
2004-08-09,76.7221488106825
2004-08-10,76.63293700973985
2004-08-11,76.54372520879718
2004-08-12,76.45451340785453
2004-08-13,76.36530160691188
2004-08-14,76.27608980596922
2004-08-15,76.18687800502657
2004-08-16,76.09766620408392
2004-08-17,76.00845440314127
2004-08-18,75.91924260219862
2004-08-19,75.83003080125596
2004-08-20,75.7408190003133
2004-08-21,75.65160719937064
2004-08-22,75.562395398428
2004-08-23,75.47318359748535
2004-08-24,75.3839717965427
2004-08-25,75.29475999560003
2004-08-26,75.20554819465738
2004-08-27,75.11633639371473
2004-08-28,75.02712459277207
2004-08-29,74.93791279182942
2004-08-30,74.84870099088675
2004-08-31,74.7594891899441
2004-09-01,74.67027738900146
2004-09-02,74.4244493152928
2004-09-03,74.17862124158417
2004-09-04,73.93279316787552
2004-09-05,73.68696509416687
2004-09-06,73.44113702045823
2004-09-07,73.19530894674958
2004-09-08,72.94948087304094
2004-09-09,72.70365279933227
2004-09-10,72.45782472562362
2004-09-11,72.21199665191499
2004-09-12,71.96616857820634
2004-09-13,71.72034050449768
2004-09-14,71.47451243078905
2004-09-15,71.2286843570804
2004-09-16,70.98285628337176
2004-09-17,70.73702820966311
2004-09-18,70.49120013595446
2004-09-19,70.24537206224582
2004-09-20,69.99954398853717
2004-09-21,69.75371591482852
2004-09-22,69.50788784111988
2004-09-23,69.26205976741123
2004-09-24,69.01623169370258
2004-09-25,68.77040361999393
2004-09-26,68.52457554628528
2004-09-27,68.27874747257664
2004-09-28,68.03291939886799
2004-09-29,67.78709132515934
2004-09-30,67.5412632514507
2004-10-01,67.29543517774205
2004-10-02,67.29543517774205
2004-10-03,67.29543517774205
2004-10-04,67.29543517774205
2004-10-05,67.29543517774205
2004-10-06,67.29543517774205
2004-10-07,67.29543517774205
2004-10-08,67.29543517774205
2004-10-09,67.29543517774205
2004-10-10,67.29543517774205
2004-10-11,67.29543517774205
2004-10-12,67.29543517774205
2004-10-13,67.29543517774205
2004-10-14,67.29543517774205
2004-10-15,67.29543517774205
2004-10-16,67.29543517774205
2004-10-17,67.29543517774205
2004-10-18,67.29543517774205
2004-10-19,67.29543517774205
2004-10-20,67.29543517774205
2004-10-21,67.29543517774205
2004-10-22,67.29543517774205
2004-10-23,67.29543517774205
2004-10-24,67.29543517774205
2004-10-25,67.29543517774205
2004-10-26,67.29543517774205
2004-10-27,67.29543517774205
2004-10-28,67.29543517774205
2004-10-29,67.29543517774205
2004-10-30,67.29543517774205
2004-10-31,67.29543517774205
2004-11-01,67.29543517774205
2004-11-02,67.14179263167415
2004-11-03,66.98815008560625
2004-11-04,66.83450753953834
2004-11-05,66.68086499347044
2004-11-06,66.52722244740254
2004-11-07,66.37357990133462
2004-11-08,66.21993735526672
2004-11-09,66.06629480919882
2004-11-10,65.91265226313091
2004-11-11,65.75900971706301
2004-11-12,65.60536717099511
2004-11-13,65.4517246249272
2004-11-14,65.2980820788593
2004-11-15,65.1444395327914
2004-11-16,64.9907969867235
2004-11-17,64.83715444065558
2004-11-18,64.68351189458768
2004-11-19,64.52986934851978
2004-11-20,64.37622680245187
2004-11-21,64.22258425638397
2004-11-22,64.06894171031607
2004-11-23,63.915299164248154
2004-11-24,63.76165661818026
2004-11-25,63.608014072112354
2004-11-26,63.45437152604444
2004-11-27,63.30072897997655
2004-11-28,63.14708643390864
2004-11-29,62.993443887840726
2004-11-30,62.839801341772834
2004-12-01,62.68615879570493
2004-12-02,62.894319664571114
2004-12-03,63.102480533437316
2004-12-04,63.310641402303496
2004-12-05,63.5188022711697
2004-12-06,63.726963140035885
2004-12-07,63.935124008902086
2004-12-08,64.14328487776827
2004-12-09,64.35144574663447
2004-12-10,64.55960661550066
2004-12-11,64.76776748436686
2004-12-12,64.97592835323304
2004-12-13,65.18408922209923
2004-12-14,65.39225009096543
2004-12-15,65.60041095983162
2004-12-16,65.80857182869782
2004-12-17,66.01673269756401
2004-12-18,66.22489356643021
2004-12-19,66.4330544352964
2004-12-20,66.6412153041626
2004-12-21,66.84937617302879
2004-12-22,67.05753704189497
2004-12-23,67.26569791076116
2004-12-24,67.47385877962735
2004-12-25,67.68201964849355
2004-12-26,67.89018051735974
2004-12-27,68.09834138622594
2004-12-28,68.30650225509213
2004-12-29,68.51466312395833
2004-12-30,68.72282399282452
2004-12-31,68.93098486169072
2005-01-01,69.1391457305569
2005-01-02,69.34730659942309
2005-01-03,69.5554674682893
2005-01-04,69.76362833715548
2005-01-05,69.97178920602168
2005-01-06,70.17995007488787
2005-01-07,70.38811094375406
2005-01-08,70.59627181262024
2005-01-09,70.80443268148645
2005-01-10,71.01259355035263
2005-01-11,71.22075441921884
2005-01-12,71.42891528808502
2005-01-13,71.63707615695121
2005-01-14,71.84523702581741
2005-01-15,72.0533978946836
2005-01-16,72.2615587635498
2005-01-17,72.46971963241599
2005-01-18,72.67788050128219
2005-01-19,72.88604137014838
2005-01-20,73.09420223901458
2005-01-21,73.30236310788077
2005-01-22,73.51052397674695
2005-01-23,73.71868484561314
2005-01-24,73.92684571447933
2005-01-25,74.13500658334553
2005-01-26,74.34316745221172
2005-01-27,74.55132832107792
2005-01-28,74.7594891899441
2005-01-29,74.9676500588103
2005-01-30,75.1758109276765
2005-01-31,75.3839717965427
2005-02-01,75.59213266540888
2005-02-02,76.1518305117991
2005-02-03,76.71152835818933
2005-02-04,77.27122620457955
2005-02-05,77.83092405096977
2005-02-06,78.39062189735999
2005-02-07,78.95031974375021
2005-02-08,79.51001759014044
2005-02-09,80.06971543653067
2005-02-10,80.62941328292088
2005-02-11,81.1891111293111
2005-02-12,81.74880897570134
2005-02-13,82.30850682209156
2005-02-14,82.86820466848177
2005-02-15,83.427902514872
2005-02-16,83.98760036126222
2005-02-17,84.54729820765243
2005-02-18,85.10699605404267
2005-02-19,85.66669390043289
2005-02-20,86.22639174682311
2005-02-21,86.78608959321333
2005-02-22,87.34578743960355
2005-02-23,87.90548528599378
2005-02-24,88.465183132384
2005-02-25,89.02488097877422
2005-02-26,89.58457882516444
2005-02-27,90.14427667155466
2005-02-28,90.70397451794489
2005-03-01,91.26367236433511
2005-03-02,91.08524876244981
2005-03-03,90.9068251605645
2005-03-04,90.7284015586792
2005-03-05,90.54997795679387
2005-03-06,90.37155435490857
2005-03-07,90.19313075302327
2005-03-08,90.01470715113796
2005-03-09,89.83628354925264
2005-03-10,89.65785994736734
2005-03-11,89.47943634548203
2005-03-12,89.30101274359673
2005-03-13,89.12258914171142
2005-03-14,88.9441655398261
2005-03-15,88.7657419379408
2005-03-16,88.58731833605549
2005-03-17,88.40889473417019
2005-03-18,88.23047113228486
2005-03-19,88.05204753039956
2005-03-20,87.87362392851426
2005-03-21,87.69520032662895
2005-03-22,87.51677672474364
2005-03-23,87.33835312285832
2005-03-24,87.15992952097302
2005-03-25,86.98150591908772
2005-03-26,86.80308231720241
2005-03-27,86.6246587153171
2005-03-28,86.4462351134318
2005-03-29,86.26781151154648
2005-03-30,86.08938790966118
2005-03-31,85.91096430777586
2005-04-01,85.73254070589056
2005-04-02,85.24088455847327
2005-04-03,84.74922841105598
2005-04-04,84.25757226363868
2005-04-05,83.76591611622138
2005-04-06,83.27425996880409
2005-04-07,82.7826038213868
2005-04-08,82.2909476739695
2005-04-09,81.79929152655221
2005-04-10,81.30763537913492
2005-04-11,80.81597923171763
2005-04-12,80.32432308430033
2005-04-13,79.83266693688303
2005-04-14,79.34101078946574
2005-04-15,78.84935464204845
2005-04-16,78.35769849463115
2005-04-17,77.86604234721386
2005-04-18,77.37438619979658
2005-04-19,76.88273005237929
2005-04-20,76.39107390496197
2005-04-21,75.89941775754468
2005-04-22,75.4077616101274
2005-04-23,74.9161054627101
2005-04-24,74.4244493152928
2005-04-25,73.93279316787552
2005-04-26,73.44113702045823
2005-04-27,72.94948087304094
2005-04-28,72.45782472562362
2005-04-29,71.96616857820634
2005-04-30,71.47451243078905
2005-05-01,70.98285628337176
2005-05-02,70.8936444824291
2005-05-03,70.80443268148645
2005-05-04,70.71522088054378
2005-05-05,70.62600907960113
2005-05-06,70.53679727865848
2005-05-07,70.44758547771583
2005-05-08,70.35837367677318
2005-05-09,70.26916187583052
2005-05-10,70.17995007488787
2005-05-11,70.0907382739452
2005-05-12,70.00152647300256
2005-05-13,69.9123146720599
2005-05-14,69.82310287111724
2005-05-15,69.7338910701746
2005-05-16,69.64467926923194
2005-05-17,69.5554674682893
2005-05-18,69.46625566734664
2005-05-19,69.37704386640398
2005-05-20,69.28783206546132
2005-05-21,69.19862026451867
2005-05-22,69.10940846357602
2005-05-23,69.02019666263337
2005-05-24,68.93098486169072
2005-05-25,68.84177306074805
2005-05-26,68.7525612598054
2005-05-27,68.66334945886275
2005-05-28,68.57413765792009
2005-05-29,68.48492585697744
2005-05-30,68.39571405603478
2005-05-31,68.30650225509213
2005-06-01,68.21729045414948
2005-06-02,68.24801896336305
2005-06-03,68.27874747257664
2005-06-04,68.30947598179021
2005-06-05,68.3402044910038
2005-06-06,68.37093300021739
2005-06-07,68.40166150943097
2005-06-08,68.43239001864454
2005-06-09,68.46311852785813
2005-06-10,68.4938470370717
2005-06-11,68.52457554628528
2005-06-12,68.55530405549887
2005-06-13,68.58603256471245
2005-06-14,68.61676107392603
2005-06-15,68.64748958313962
2005-06-16,68.67821809235319
2005-06-17,68.70894660156677
2005-06-18,68.73967511078035
2005-06-19,68.77040361999393
2005-06-20,68.80113212920752
2005-06-21,68.8318606384211
2005-06-22,68.86258914763468
2005-06-23,68.89331765684825
2005-06-24,68.92404616606184
2005-06-25,68.95477467527542
2005-06-26,68.98550318448899
2005-06-27,69.01623169370258
2005-06-28,69.04696020291617
2005-06-29,69.07768871212974
2005-06-30,69.10841722134333
2005-07-01,69.1391457305569
2005-07-02,69.40678113338487
2005-07-03,69.67441653621283
2005-07-04,69.9420519390408
2005-07-05,70.20968734186874
2005-07-06,70.47732274469672
2005-07-07,70.74495814752467
2005-07-08,71.01259355035263
2005-07-09,71.28022895318061
2005-07-10,71.54786435600856
2005-07-11,71.81549975883652
2005-07-12,72.08313516166449
2005-07-13,72.35077056449245
2005-07-14,72.61840596732041
2005-07-15,72.88604137014838
2005-07-16,73.15367677297634
2005-07-17,73.42131217580429
2005-07-18,73.68894757863227
2005-07-19,73.95658298146022
2005-07-20,74.22421838428818
2005-07-21,74.49185378711616
2005-07-22,74.7594891899441
2005-07-23,75.02712459277207
2005-07-24,75.29475999560003
2005-07-25,75.562395398428
2005-07-26,75.83003080125596
2005-07-27,76.09766620408392
2005-07-28,76.36530160691188
2005-07-29,76.63293700973985
2005-07-30,76.90057241256781
2005-07-31,77.16820781539576
2005-08-01,77.43584321822374
2005-08-02,77.64400408708993
2005-08-03,77.85216495595611
2005-08-04,78.0603258248223
2005-08-05,78.2684866936885
2005-08-06,78.47664756255469
2005-08-07,78.68480843142089
2005-08-08,78.89296930028708
2005-08-09,79.10113016915328
2005-08-10,79.30929103801947
2005-08-11,79.51745190688567
2005-08-12,79.72561277575186
2005-08-13,79.93377364461804
2005-08-14,80.14193451348424
2005-08-15,80.35009538235043
2005-08-16,80.55825625121663
2005-08-17,80.7664171200828
2005-08-18,80.97457798894901
2005-08-19,81.1827388578152
2005-08-20,81.3908997266814
2005-08-21,81.59906059554758
2005-08-22,81.80722146441377
2005-08-23,82.01538233327997
2005-08-24,82.22354320214616
2005-08-25,82.43170407101236
2005-08-26,82.63986493987855
2005-08-27,82.84802580874475
2005-08-28,83.05618667761094
2005-08-29,83.26434754647714
2005-08-30,83.47250841534333
2005-08-31,83.68066928420953
2005-09-01,83.8888301530757
2005-09-02,84.16538673599793
2005-09-03,84.44194331892015
2005-09-04,84.71849990184239
2005-09-05,84.99505648476462
2005-09-06,85.27161306768684
2005-09-07,85.54816965060907
2005-09-08,85.8247262335313
2005-09-09,86.10128281645353
2005-09-10,86.37783939937576
2005-09-11,86.65439598229798
2005-09-12,86.93095256522021
2005-09-13,87.20750914814244
2005-09-14,87.48406573106467
2005-09-15,87.7606223139869
2005-09-16,88.03717889690913
2005-09-17,88.31373547983135
2005-09-18,88.59029206275358
2005-09-19,88.86684864567582
2005-09-20,89.14340522859804
2005-09-21,89.41996181152027
2005-09-22,89.69651839444249
2005-09-23,89.97307497736472
2005-09-24,90.24963156028694
2005-09-25,90.52618814320917
2005-09-26,90.8027447261314
2005-09-27,91.07930130905362
2005-09-28,91.35585789197584
2005-09-29,91.63241447489808
2005-09-30,91.90897105782031
2005-10-01,92.18552764074254
2005-10-02,91.17446056339246
2005-10-03,90.16339348604238
2005-10-04,89.15232640869229
2005-10-05,88.14125933134221
2005-10-06,87.13019225399213
2005-10-07,86.11912517664206
2005-10-08,85.10805809929198
2005-10-09,84.09699102194189
2005-10-10,83.08592394459181
2005-10-11,82.07485686724173
2005-10-12,81.06378978989167
2005-10-13,80.0527227125416
2005-10-14,79.04165563519152
2005-10-15,78.03058855784143
2005-10-16,77.01952148049135
2005-10-17,76.00845440314127
2005-10-18,74.9973873257912
2005-10-19,73.98632024844112
2005-10-20,72.97525317109103
2005-10-21,71.96418609374095
2005-10-22,70.95311901639087
2005-10-23,69.9420519390408
2005-10-24,68.93098486169072
2005-10-25,67.91991778434064
2005-10-26,66.90885070699055
2005-10-27,65.89778362964047
2005-10-28,64.8867165522904
2005-10-29,63.87564947494032
2005-10-30,62.86458239759024
2005-10-31,61.85351532024015
2005-11-01,60.84244824289007
2005-11-02,60.688805696822165
2005-11-03,60.53516315075427
2005-11-04,60.381520604686365
2005-11-05,60.22787805861845
2005-11-06,60.07423551255056
2005-11-07,59.92059296648265
2005-11-08,59.76695042041474
2005-11-09,59.613307874346845
2005-11-10,59.45966532827894
2005-11-11,59.30602278221103
2005-11-12,59.15238023614313
2005-11-13,58.998737690075224
2005-11-14,58.845095144007324
2005-11-15,58.69145259793941
2005-11-16,58.53781005187151
2005-11-17,58.38416750580361
2005-11-18,58.2305249597357
2005-11-19,58.076882413667796
2005-11-20,57.9232398675999
2005-11-21,57.76959732153199
2005-11-22,57.61595477546408
2005-11-23,57.46231222939618
2005-11-24,57.308669683328276
2005-11-25,57.155027137260376
2005-11-26,57.00138459119247
2005-11-27,56.84774204512456
2005-11-28,56.69409949905666
2005-11-29,56.540456952988755
2005-11-30,56.38681440692085
2005-12-01,56.23317186085295
2005-12-02,56.381858195757374
2005-12-03,56.53054453066179
2005-12-04,56.67923086556622
2005-12-05,56.827917200470644
2005-12-06,56.97660353537506
2005-12-07,57.12528987027949
2005-12-08,57.273976205183914
2005-12-09,57.42266254008833
2005-12-10,57.57134887499276
2005-12-11,57.720035209897176
2005-12-12,57.8687215448016
2005-12-13,58.01740787970603
2005-12-14,58.16609421461045
2005-12-15,58.31478054951488
2005-12-16,58.463466884419304
2005-12-17,58.61215321932372
2005-12-18,58.76083955422815
2005-12-19,58.909525889132574
2005-12-20,59.05821222403699
2005-12-21,59.20689855894141
2005-12-22,59.355584893845844
2005-12-23,59.50427122875026
2005-12-24,59.65295756365468
2005-12-25,59.801643898559114
2005-12-26,59.95033023346353
2005-12-27,60.09901656836795
2005-12-28,60.24770290327238
2005-12-29,60.3963892381768
2005-12-30,60.54507557308122
2005-12-31,60.69376190798565
2006-01-01,60.84244824289007
2006-01-02,60.69376190798565
2006-01-03,60.54507557308122
2006-01-04,60.3963892381768
2006-01-05,60.24770290327238
2006-01-06,60.09901656836795
2006-01-07,59.95033023346353
2006-01-08,59.801643898559114
2006-01-09,59.65295756365468
2006-01-10,59.50427122875026
2006-01-11,59.355584893845844
2006-01-12,59.20689855894141
2006-01-13,59.05821222403699
2006-01-14,58.909525889132574
2006-01-15,58.76083955422815
2006-01-16,58.61215321932372
2006-01-17,58.463466884419304
2006-01-18,58.31478054951488
2006-01-19,58.16609421461045
2006-01-20,58.01740787970603
2006-01-21,57.8687215448016
2006-01-22,57.720035209897176
2006-01-23,57.57134887499276
2006-01-24,57.42266254008833
2006-01-25,57.273976205183914
2006-01-26,57.12528987027949
2006-01-27,56.97660353537506
2006-01-28,56.827917200470644
2006-01-29,56.67923086556622
2006-01-30,56.53054453066179
2006-01-31,56.381858195757374
2006-02-01,56.23317186085295
2006-02-02,56.13440165266644
2006-02-03,56.035631444479925
2006-02-04,55.93686123629342
2006-02-05,55.83809102810691
2006-02-06,55.7393208199204
2006-02-07,55.640550611733886
2006-02-08,55.54178040354738
2006-02-09,55.44301019536087
2006-02-10,55.344239987174355
2006-02-11,55.245469778987854
2006-02-12,55.14669957080134
2006-02-13,55.04792936261483
2006-02-14,54.949159154428315
2006-02-15,54.85038894624181
2006-02-16,54.7516187380553
2006-02-17,54.65284852986879
2006-02-18,54.55407832168228
2006-02-19,54.45530811349577
2006-02-20,54.35653790530926
2006-02-21,54.257767697122745
2006-02-22,54.158997488936244
2006-02-23,54.060227280749736
2006-02-24,53.96145707256322
2006-02-25,53.86268686437671
2006-02-26,53.7639166561902
2006-02-27,53.66514644800369
2006-02-28,53.56637623981718
2006-03-01,53.46760603163067
2006-03-02,53.437868764649785
2006-03-03,53.408131497668904
2006-03-04,53.37839423068802
2006-03-05,53.34865696370713
2006-03-06,53.31891969672625
2006-03-07,53.28918242974536
2006-03-08,53.25944516276448
2006-03-09,53.2297078957836
2006-03-10,53.19997062880271
2006-03-11,53.17023336182183
2006-03-12,53.14049609484094
2006-03-13,53.11075882786005
2006-03-14,53.081021560879165
2006-03-15,53.051284293898284
2006-03-16,53.0215470269174
2006-03-17,52.991809759936515
2006-03-18,52.962072492955635
2006-03-19,52.93233522597475
2006-03-20,52.902597958993866
2006-03-21,52.87286069201298
2006-03-22,52.84312342503209
2006-03-23,52.81338615805121
2006-03-24,52.78364889107032
2006-03-25,52.75391162408944
2006-03-26,52.72417435710856
2006-03-27,52.69443709012767
2006-03-28,52.66469982314679
2006-03-29,52.634962556165895
2006-03-30,52.605225289185015
2006-03-31,52.57548802220413
2006-04-01,52.545750755223246
2006-04-02,52.4535652275825
2006-04-03,52.36137969994176
2006-04-04,52.26919417230102
2006-04-05,52.177008644660276
2006-04-06,52.08482311701953
2006-04-07,51.99263758937879
2006-04-08,51.900452061738044
2006-04-09,51.80826653409731
2006-04-10,51.71608100645656
2006-04-11,51.62389547881582
2006-04-12,51.531709951175074
2006-04-13,51.43952442353433
2006-04-14,51.34733889589359
2006-04-15,51.25515336825285
2006-04-16,51.16296784061211
2006-04-17,51.07078231297137
2006-04-18,50.97859678533062
2006-04-19,50.886411257689886
2006-04-20,50.79422573004914
2006-04-21,50.7020402024084
2006-04-22,50.609854674767654
2006-04-23,50.51766914712691
2006-04-24,50.42548361948617
2006-04-25,50.33329809184543
2006-04-26,50.241112564204684
2006-04-27,50.14892703656394
2006-04-28,50.056741508923196
2006-04-29,49.96455598128246
2006-04-30,49.872370453641715
2006-05-01,49.78018492600097
2006-05-02,49.80992219298185
2006-05-03,49.83965945996274
2006-05-04,49.86939672694362
2006-05-05,49.899133993924515
2006-05-06,49.928871260905396
2006-05-07,49.95860852788628
2006-05-08,49.988345794867165
2006-05-09,50.018083061848046
2006-05-10,50.047820328828934
2006-05-11,50.077557595809814
2006-05-12,50.1072948627907
2006-05-13,50.13703212977159
2006-05-14,50.16676939675247
2006-05-15,50.19650666373336
2006-05-16,50.22624393071424
2006-05-17,50.25598119769513
2006-05-18,50.28571846467601
2006-05-19,50.31545573165689
2006-05-20,50.34519299863778
2006-05-21,50.374930265618666
2006-05-22,50.404667532599554
2006-05-23,50.434404799580435
2006-05-24,50.464142066561315
2006-05-25,50.4938793335422
2006-05-26,50.523616600523084
2006-05-27,50.55335386750397
2006-05-28,50.58309113448485
2006-05-29,50.61282840146574
2006-05-30,50.64256566844663
2006-05-31,50.67230293542751
2006-06-01,50.7020402024084
2006-06-02,50.73276871162197
2006-06-03,50.76349722083556
2006-06-04,50.79422573004914
2006-06-05,50.824954239262716
2006-06-06,50.8556827484763
2006-06-07,50.886411257689886
2006-06-08,50.91713976690346
2006-06-09,50.94786827611704
2006-06-10,50.97859678533062
2006-06-11,51.009325294544205
2006-06-12,51.040053803757786
2006-06-13,51.07078231297137
2006-06-14,51.10151082218494
2006-06-15,51.13223933139853
2006-06-16,51.16296784061211
2006-06-17,51.193696349825686
2006-06-18,51.224424859039274
2006-06-19,51.25515336825285
2006-06-20,51.28588187746643
2006-06-21,51.31661038668001
2006-06-22,51.34733889589359
2006-06-23,51.378067405107174
2006-06-24,51.408795914320756
2006-06-25,51.43952442353433
2006-06-26,51.47025293274792
2006-06-27,51.5009814419615
2006-06-28,51.531709951175074
2006-06-29,51.562438460388655
2006-06-30,51.593166969602244
2006-07-01,51.62389547881582
2006-07-02,51.68337001277759
2006-07-03,51.74284454673936
2006-07-04,51.80231908070113
2006-07-05,51.8617936146629
2006-07-06,51.92126814862466
2006-07-07,51.98074268258644
2006-07-08,52.04021721654821
2006-07-09,52.099691750509976
2006-07-10,52.159166284471745
2006-07-11,52.21864081843352
2006-07-12,52.27811535239528
2006-07-13,52.33758988635705
2006-07-14,52.39706442031882
2006-07-15,52.456538954280596
2006-07-16,52.516013488242365
2006-07-17,52.57548802220413
2006-07-18,52.634962556165895
2006-07-19,52.69443709012767
