date,education 
2004-07-05,61.11137224348759
2004-07-06,61.338364546496834
2004-07-07,61.56535684950607
2004-07-08,61.79234915251531
2004-07-09,62.019341455524554
2004-07-10,62.24633375853379
2004-07-11,62.473326061543034
2004-07-12,62.70031836455227
2004-07-13,62.92731066756151
2004-07-14,63.154302970570754
2004-07-15,63.38129527357999
2004-07-16,63.608287576589234
2004-07-17,63.83527987959847
2004-07-18,64.06227218260771
2004-07-19,64.28926448561694
2004-07-20,64.5162567886262
2004-07-21,64.74324909163543
2004-07-22,64.97024139464466
2004-07-23,65.19723369765391
2004-07-24,65.42422600066314
2004-07-25,65.6512183036724
2004-07-26,65.87821060668163
2004-07-27,66.10520290969087
2004-07-28,66.33219521270011
2004-07-29,66.55918751570934
2004-07-30,66.7861798187186
2004-07-31,67.01317212172782
2004-08-01,67.24016442473707
2004-08-02,67.36627125974219
2004-08-03,67.49237809474734
2004-08-04,67.61848492975247
2004-08-05,67.7445917647576
2004-08-06,67.87069859976273
2004-08-07,67.99680543476786
2004-08-08,68.122912269773
2004-08-09,68.24901910477814
2004-08-10,68.37512593978327
2004-08-11,68.50123277478839
2004-08-12,68.62733960979354
2004-08-13,68.75344644479867
2004-08-14,68.8795532798038
2004-08-15,69.00566011480893
2004-08-16,69.13176694981406
2004-08-17,69.2578737848192
2004-08-18,69.38398061982433
2004-08-19,69.51008745482947
2004-08-20,69.6361942898346
2004-08-21,69.76230112483972
2004-08-22,69.88840795984487
2004-08-23,70.01451479485
2004-08-24,70.14062162985513
2004-08-25,70.26672846486026
2004-08-26,70.3928352998654
2004-08-27,70.51894213487053
2004-08-28,70.64504896987567
2004-08-29,70.7711558048808
2004-08-30,70.89726263988592
2004-08-31,71.02336947489107
2004-09-01,71.1494763098962
2004-09-02,71.1494763098962
2004-09-03,71.1494763098962
2004-09-04,71.1494763098962
2004-09-05,71.1494763098962
2004-09-06,71.1494763098962
2004-09-07,71.1494763098962
2004-09-08,71.1494763098962
2004-09-09,71.1494763098962
2004-09-10,71.1494763098962
2004-09-11,71.1494763098962
2004-09-12,71.1494763098962
2004-09-13,71.1494763098962
2004-09-14,71.1494763098962
2004-09-15,71.1494763098962
2004-09-16,71.1494763098962
2004-09-17,71.1494763098962
2004-09-18,71.1494763098962
2004-09-19,71.1494763098962
2004-09-20,71.1494763098962
2004-09-21,71.1494763098962
2004-09-22,71.1494763098962
2004-09-23,71.1494763098962
2004-09-24,71.1494763098962
2004-09-25,71.1494763098962
2004-09-26,71.1494763098962
2004-09-27,71.1494763098962
2004-09-28,71.1494763098962
2004-09-29,71.1494763098962
2004-09-30,71.1494763098962
2004-10-01,71.1494763098962
2004-10-02,70.94770537388798
2004-10-03,70.74593443787977
2004-10-04,70.54416350187155
2004-10-05,70.34239256586335
2004-10-06,70.14062162985513
2004-10-07,69.93885069384692
2004-10-08,69.7370797578387
2004-10-09,69.5353088218305
2004-10-10,69.33353788582228
2004-10-11,69.13176694981406
2004-10-12,68.92999601380585
2004-10-13,68.72822507779765
2004-10-14,68.52645414178943
2004-10-15,68.32468320578121
2004-10-16,68.122912269773
2004-10-17,67.9211413337648
2004-10-18,67.71937039775658
2004-10-19,67.51759946174836
2004-10-20,67.31582852574014
2004-10-21,67.11405758973194
2004-10-22,66.91228665372373
2004-10-23,66.71051571771551
2004-10-24,66.50874478170729
2004-10-25,66.30697384569909
2004-10-26,66.10520290969087
2004-10-27,65.90343197368266
2004-10-28,65.70166103767444
2004-10-29,65.49989010166624
2004-10-30,65.29811916565801
2004-10-31,65.0963482296498
2004-11-01,64.89457729364159
2004-11-02,64.58183234282886
2004-11-03,64.26908739201613
2004-11-04,63.9563424412034
2004-11-05,63.64359749039067
2004-11-06,63.33085253957793
2004-11-07,63.018107588765204
2004-11-08,62.705362637952476
2004-11-09,62.39261768713974
2004-11-10,62.07987273632702
2004-11-11,61.76712778551428
2004-11-12,61.45438283470155
2004-11-13,61.141637883888826
2004-11-14,60.82889293307609
2004-11-15,60.51614798226336
2004-11-16,60.203403031450634
2004-11-17,59.8906580806379
2004-11-18,59.57791312982517
2004-11-19,59.265168179012434
2004-11-20,58.95242322819971
2004-11-21,58.63967827738698
2004-11-22,58.32693332657424
2004-11-23,58.01418837576152
2004-11-24,57.701443424948785
2004-11-25,57.38869847413606
2004-11-26,57.07595352332333
2004-11-27,56.76320857251059
2004-11-28,56.450463621697864
2004-11-29,56.13771867088513
2004-11-30,55.82497372007241
2004-12-01,55.51222876925967
2004-12-02,56.016656109280206
2004-12-03,56.52108344930075
2004-12-04,57.025510789321274
2004-12-05,57.5299381293418
2004-12-06,58.034365469362335
2004-12-07,58.538792809382876
2004-12-08,59.0432201494034
2004-12-09,59.54764748942394
2004-12-10,60.05207482944447
2004-12-11,60.556502169465006
2004-12-12,61.06092950948553
2004-12-13,61.56535684950607
2004-12-14,62.06978418952661
2004-12-15,62.574211529547135
2004-12-16,63.07863886956766
2004-12-17,63.5830662095882
2004-12-18,64.08749354960874
2004-12-19,64.59192088962926
2004-12-20,65.09634822964979
2004-12-21,65.60077556967033
2004-12-22,66.10520290969087
2004-12-23,66.6096302497114
2004-12-24,67.11405758973194
2004-12-25,67.61848492975247
2004-12-26,68.122912269773
2004-12-27,68.62733960979354
2004-12-28,69.13176694981406
2004-12-29,69.6361942898346
2004-12-30,70.14062162985513
2004-12-31,70.64504896987567
2005-01-01,71.1494763098962
2005-01-02,71.07381220889312
2005-01-03,70.99814810789005
2005-01-04,70.92248400688696
2005-01-05,70.84681990588388
2005-01-06,70.7711558048808
2005-01-07,70.69549170387772
2005-01-08,70.61982760287465
2005-01-09,70.54416350187155
2005-01-10,70.46849940086848
2005-01-11,70.3928352998654
2005-01-12,70.31717119886233
2005-01-13,70.24150709785924
2005-01-14,70.16584299685616
2005-01-15,70.09017889585307
2005-01-16,70.01451479485
2005-01-17,69.93885069384692
2005-01-18,69.86318659284385
2005-01-19,69.78752249184076
2005-01-20,69.71185839083768
2005-01-21,69.6361942898346
2005-01-22,69.56053018883152
2005-01-23,69.48486608782844
2005-01-24,69.40920198682537
2005-01-25,69.33353788582228
2005-01-26,69.2578737848192
2005-01-27,69.18220968381613
2005-01-28,69.10654558281304
2005-01-29,69.03088148180997
2005-01-30,68.95521738080687
2005-01-31,68.8795532798038
2005-02-01,68.80388917880072
2005-02-02,68.72011820983302
2005-02-03,68.63634724086533
2005-02-04,68.55257627189764
2005-02-05,68.46880530292994
2005-02-06,68.38503433396224
2005-02-07,68.30126336499455
2005-02-08,68.21749239602686
2005-02-09,68.13372142705916
2005-02-10,68.04995045809146
2005-02-11,67.96617948912376
2005-02-12,67.88240852015606
2005-02-13,67.79863755118836
2005-02-14,67.71486658222068
2005-02-15,67.63109561325298
2005-02-16,67.54732464428528
2005-02-17,67.4635536753176
2005-02-18,67.3797827063499
2005-02-19,67.2960117373822
2005-02-20,67.2122407684145
2005-02-21,67.1284697994468
2005-02-22,67.0446988304791
2005-02-23,66.96092786151141
2005-02-24,66.87715689254372
2005-02-25,66.79338592357603
2005-02-26,66.70961495460833
2005-02-27,66.62584398564063
2005-02-28,66.54207301667294
2005-03-01,66.45830204770525
2005-03-02,66.45830204770525
2005-03-03,66.45830204770525
2005-03-04,66.45830204770525
2005-03-05,66.45830204770525
2005-03-06,66.45830204770525
2005-03-07,66.45830204770525
2005-03-08,66.45830204770525
2005-03-09,66.45830204770525
2005-03-10,66.45830204770525
2005-03-11,66.45830204770525
2005-03-12,66.45830204770525
2005-03-13,66.45830204770525
2005-03-14,66.45830204770525
2005-03-15,66.45830204770525
2005-03-16,66.45830204770525
2005-03-17,66.45830204770525
2005-03-18,66.45830204770525
2005-03-19,66.45830204770525
2005-03-20,66.45830204770525
2005-03-21,66.45830204770525
2005-03-22,66.45830204770525
2005-03-23,66.45830204770525
2005-03-24,66.45830204770525
2005-03-25,66.45830204770525
2005-03-26,66.45830204770525
2005-03-27,66.45830204770525
2005-03-28,66.45830204770525
2005-03-29,66.45830204770525
2005-03-30,66.45830204770525
2005-03-31,66.45830204770525
2005-04-01,66.45830204770525
2005-04-02,66.35405373076766
2005-04-03,66.24980541383009
2005-04-04,66.1455570968925
2005-04-05,66.04130877995493
2005-04-06,65.93706046301736
2005-04-07,65.83281214607979
2005-04-08,65.7285638291422
2005-04-09,65.62431551220463
2005-04-10,65.52006719526705
2005-04-11,65.41581887832947
2005-04-12,65.31157056139189
2005-04-13,65.20732224445432
2005-04-14,65.10307392751675
2005-04-15,64.99882561057917
2005-04-16,64.89457729364159
2005-04-17,64.790328976704
2005-04-18,64.68608065976643
2005-04-19,64.58183234282886
2005-04-20,64.47758402589129
2005-04-21,64.3733357089537
2005-04-22,64.26908739201613
2005-04-23,64.16483907507855
2005-04-24,64.06059075814098
2005-04-25,63.9563424412034
2005-04-26,63.852094124265825
2005-04-27,63.74784580732824
2005-04-28,63.64359749039067
2005-04-29,63.53934917345309
2005-04-30,63.43510085651552
2005-05-01,63.33085253957793
2005-05-02,63.280409805575886
2005-05-03,63.22996707157383
2005-05-04,63.17952433757178
2005-05-05,63.129081603569716
2005-05-06,63.07863886956766
2005-05-07,63.028196135565615
2005-05-08,62.97775340156356
2005-05-09,62.92731066756151
2005-05-10,62.87686793355946
2005-05-11,62.826425199557406
2005-05-12,62.77598246555535
2005-05-13,62.72553973155329
2005-05-14,62.675096997551236
2005-05-15,62.62465426354919
2005-05-16,62.574211529547135
2005-05-17,62.52376879554508
2005-05-18,62.473326061543034
2005-05-19,62.42288332754098
2005-05-20,62.372440593538926
2005-05-21,62.321997859536864
2005-05-22,62.27155512553481
2005-05-23,62.22111239153276
2005-05-24,62.17066965753071
2005-05-25,62.120226923528655
2005-05-26,62.06978418952661
2005-05-27,62.019341455524554
2005-05-28,61.9688987215225
2005-05-29,61.91845598752044
2005-05-30,61.868013253518384
2005-05-31,61.81757051951634
2005-06-01,61.76712778551428
2005-06-02,61.50650699317035
2005-06-03,61.2458862008264
2005-06-04,60.985265408482455
2005-06-05,60.72464461613852
2005-06-06,60.46402382379457
2005-06-07,60.203403031450634
2005-06-08,59.94278223910669
2005-06-09,59.68216144676274
2005-06-10,59.421540654418806
2005-06-11,59.16091986207486
2005-06-12,58.90029906973091
2005-06-13,58.63967827738698
2005-06-14,58.37905748504304
2005-06-15,58.11843669269909
2005-06-16,57.85781590035515
2005-06-17,57.59719510801121
2005-06-18,57.336574315667264
2005-06-19,57.07595352332333
2005-06-20,56.815332730979385
2005-06-21,56.554711938635435
2005-06-22,56.2940911462915
2005-06-23,56.03347035394756
2005-06-24,55.772849561603614
2005-06-25,55.51222876925967
2005-06-26,55.251607976915736
2005-06-27,54.990987184571786
2005-06-28,54.73036639222784
2005-06-29,54.46974559988391
2005-06-30,54.20912480753996
2005-07-01,53.94850401519602
2005-07-02,54.0241681161991
2005-07-03,54.09983221720218
2005-07-04,54.17549631820526
2005-07-05,54.25116041920834
2005-07-06,54.32682452021142
2005-07-07,54.402488621214495
2005-07-08,54.47815272221757
2005-07-09,54.553816823220664
2005-07-10,54.62948092422374
2005-07-11,54.70514502522682
2005-07-12,54.7808091262299
2005-07-13,54.856473227232975
2005-07-14,54.93213732823607
2005-07-15,55.007801429239144
2005-07-16,55.08346553024222
2005-07-17,55.1591296312453
2005-07-18,55.23479373224838
2005-07-19,55.310457833251455
2005-07-20,55.38612193425454
2005-07-21,55.46178603525762
2005-07-22,55.537450136260695
2005-07-23,55.61311423726378
2005-07-24,55.68877833826686
2005-07-25,55.76444243926994
2005-07-26,55.84010654027302
2005-07-27,55.9157706412761
2005-07-28,55.991434742279175
2005-07-29,56.06709884328225
2005-07-30,56.142762944285344
2005-07-31,56.21842704528842
2005-08-01,56.2940911462915
2005-08-02,56.495862082299716
2005-08-03,56.697633018307926
2005-08-04,56.89940395431614
2005-08-05,57.10117489032435
2005-08-06,57.30294582633257
2005-08-07,57.50471676234078
2005-08-08,57.706487698348994
2005-08-09,57.9082586343572
2005-08-10,58.11002957036542
2005-08-11,58.31180050637363
2005-08-12,58.513571442381846
2005-08-13,58.715342378390055
2005-08-14,58.91711331439827
2005-08-15,59.11888425040648
2005-08-16,59.3206551864147
2005-08-17,59.52242612242291
2005-08-18,59.72419705843112
2005-08-19,59.92596799443933
2005-08-20,60.127738930447556
2005-08-21,60.32950986645576
2005-08-22,60.53128080246398
2005-08-23,60.733051738472184
2005-08-24,60.93482267448041
2005-08-25,61.13659361048861
2005-08-26,61.338364546496834
2005-08-27,61.540135482505036
2005-08-28,61.74190641851326
2005-08-29,61.94367735452146
2005-08-30,62.145448290529686
2005-08-31,62.34721922653789
2005-09-01,62.54899016254611
2005-09-02,62.47080392484293
2005-09-03,62.39261768713974
2005-09-04,62.31443144943656
2005-09-05,62.236245211733376
2005-09-06,62.1580589740302
2005-09-07,62.07987273632702
2005-09-08,62.001686498623826
2005-09-09,61.92350026092065
2005-09-10,61.84531402321746
2005-09-11,61.76712778551428
2005-09-12,61.688941547811105
2005-09-13,61.61075531010792
2005-09-14,61.53256907240474
2005-09-15,61.45438283470155
2005-09-16,61.37619659699837
2005-09-17,61.29801035929519
2005-09-18,61.219824121592005
2005-09-19,61.141637883888826
2005-09-20,61.063451646185634
2005-09-21,60.985265408482455
2005-09-22,60.90707917077928
2005-09-23,60.82889293307609
2005-09-24,60.75070669537291
2005-09-25,60.67252045766972
2005-09-26,60.59433421996654
2005-09-27,60.51614798226336
2005-09-28,60.43796174456018
2005-09-29,60.359775506857
2005-09-30,60.281589269153805
2005-10-01,60.203403031450634
2005-10-02,60.1781816644496
2005-10-03,60.15296029744858
2005-10-04,60.127738930447556
2005-10-05,60.102517563446526
2005-10-06,60.0772961964455
2005-10-07,60.05207482944447
2005-10-08,60.02685346244345
2005-10-09,60.00163209544241
2005-10-10,59.97641072844139
2005-10-11,59.95118936144036
2005-10-12,59.92596799443933
2005-10-13,59.90074662743831
2005-10-14,59.875525260437286
2005-10-15,59.850303893436255
2005-10-16,59.82508252643523
2005-10-17,59.79986115943421
2005-10-18,59.77463979243318
2005-10-19,59.749418425432154
2005-10-20,59.72419705843112
2005-10-21,59.6989756914301
2005-10-22,59.673754324429076
2005-10-23,59.648532957428046
2005-10-24,59.62331159042702
2005-10-25,59.598090223425984
2005-10-26,59.57286885642496
2005-10-27,59.54764748942394
2005-10-28,59.52242612242291
2005-10-29,59.49720475542188
2005-10-30,59.47198338842085
2005-10-31,59.44676202141983
2005-11-01,59.421540654418806
2005-11-02,58.95242322819971
2005-11-03,58.48330580198061
2005-11-04,58.01418837576152
2005-11-05,57.54507094954241
2005-11-06,57.07595352332333
2005-11-07,56.606836097104235
2005-11-08,56.13771867088513
2005-11-09,55.66860124466604
2005-11-10,55.199483818446936
2005-11-11,54.73036639222784
2005-11-12,54.26124896600876
2005-11-13,53.79213153978965
2005-11-14,53.32301411357056
2005-11-15,52.85389668735146
2005-11-16,52.384779261132365
2005-11-17,51.91566183491327
2005-11-18,51.44654440869417
2005-11-19,50.97742698247508
2005-11-20,50.50830955625598
2005-11-21,50.03919213003689
2005-11-22,49.57007470381779
2005-11-23,49.100957277598695
2005-11-24,48.6318398513796
2005-11-25,48.1627224251605
2005-11-26,47.69360499894141
2005-11-27,47.22448757272231
2005-11-28,46.75537014650322
2005-11-29,46.286252720284125
2005-11-30,45.817135294065025
2005-12-01,45.34801786784593
2005-12-02,45.65067427185825
2005-12-03,45.95333067587057
2005-12-04,46.25598707988289
2005-12-05,46.55864348389521
2005-12-06,46.86129988790753
2005-12-07,47.163956291919845
2005-12-08,47.46661269593217
2005-12-09,47.76926909994449
2005-12-10,48.071925503956805
2005-12-11,48.37458190796912
2005-12-12,48.67723831198145
2005-12-13,48.97989471599377
2005-12-14,49.28255112000609
2005-12-15,49.58520752401841
2005-12-16,49.887863928030725
2005-12-17,50.19052033204304
2005-12-18,50.49317673605537
2005-12-19,50.795833140067685
2005-12-20,51.09848954408001
2005-12-21,51.40114594809232
2005-12-22,51.703802352104645
2005-12-23,52.00645875611697
2005-12-24,52.30911516012929
2005-12-25,52.61177156414161
2005-12-26,52.91442796815392
2005-12-27,53.21708437216625
2005-12-28,53.519740776178566
2005-12-29,53.82239718019089
2005-12-30,54.1250535842032
2005-12-31,54.427709988215526
2006-01-01,54.73036639222784
2006-01-02,54.7808091262299
2006-01-03,54.83125186023195
2006-01-04,54.881694594234
2006-01-05,54.93213732823607
2006-01-06,54.982580062238114
2006-01-07,55.03302279624017
2006-01-08,55.08346553024222
2006-01-09,55.13390826424427
2006-01-10,55.18435099824632
2006-01-11,55.23479373224838
2006-01-12,55.285236466250424
2006-01-13,55.33567920025249
2006-01-14,55.38612193425454
2006-01-15,55.436564668256594
2006-01-16,55.48700740225865
2006-01-17,55.537450136260695
2006-01-18,55.58789287026275
2006-01-19,55.6383356042648
2006-01-20,55.68877833826686
2006-01-21,55.73922107226892
2006-01-22,55.789663806270966
2006-01-23,55.84010654027302
2006-01-24,55.890549274275074
2006-01-25,55.94099200827713
2006-01-26,55.991434742279175
2006-01-27,56.04187747628123
2006-01-28,56.09232021028328
2006-01-29,56.142762944285344
2006-01-30,56.1932056782874
2006-01-31,56.243648412289446
2006-02-01,56.2940911462915
2006-02-02,56.32201480261407
2006-02-03,56.34993845893663
2006-02-04,56.3778621152592
2006-02-05,56.405785771581755
2006-02-06,56.433709427904326
2006-02-07,56.46163308422688
2006-02-08,56.48955674054945
2006-02-09,56.517480396872024
2006-02-10,56.54540405319458
2006-02-11,56.57332770951715
2006-02-12,56.601251365839715
2006-02-13,56.629175022162286
2006-02-14,56.65709867848484
2006-02-15,56.685022334807414
2006-02-16,56.712945991129985
2006-02-17,56.74086964745254
2006-02-18,56.76879330377511
2006-02-19,56.79671696009767
2006-02-20,56.82464061642024
2006-02-21,56.8525642727428
2006-02-22,56.88048792906537
2006-02-23,56.90841158538794
2006-02-24,56.936335241710495
2006-02-25,56.964258898033066
2006-02-26,56.99218255435563
2006-02-27,57.02010621067819
2006-02-28,57.04802986700076
2006-03-01,57.07595352332333
2006-03-02,57.00028942232025
2006-03-03,56.92462532131717
2006-03-04,56.84896122031408
2006-03-05,56.773297119311
2006-03-06,56.697633018307926
2006-03-07,56.62196891730485
2006-03-08,56.54630481630177
2006-03-09,56.47064071529868
2006-03-10,56.3949766142956
2006-03-11,56.31931251329252
2006-03-12,56.243648412289446
2006-03-13,56.16798431128637
2006-03-14,56.09232021028328
2006-03-15,56.016656109280206
2006-03-16,55.94099200827713
2006-03-17,55.86532790727404
2006-03-18,55.789663806270966
2006-03-19,55.71399970526789
2006-03-20,55.6383356042648
2006-03-21,55.562671503261726
2006-03-22,55.48700740225865
2006-03-23,55.41134330125557
2006-03-24,55.33567920025249
2006-03-25,55.2600150992494
2006-03-26,55.18435099824632
2006-03-27,55.108686897243246
2006-03-28,55.03302279624017
2006-03-29,54.95735869523709
2006-03-30,54.881694594234
2006-03-31,54.80603049323092
2006-04-01,54.73036639222784
2006-04-02,54.67824223375906
2006-04-03,54.626118075290265
2006-04-04,54.57399391682148
2006-04-05,54.52186975835269
2006-04-06,54.46974559988391
2006-04-07,54.41762144141511
2006-04-08,54.36549728294633
2006-04-09,54.31337312447754
2006-04-10,54.26124896600876
2006-04-11,54.20912480753996
2006-04-12,54.15700064907117
2006-04-13,54.104876490602386
2006-04-14,54.0527523321336
2006-04-15,54.00062817366481
2006-04-16,53.94850401519602
2006-04-17,53.896379856727236
2006-04-18,53.844255698258436
2006-04-19,53.79213153978965
2006-04-20,53.740007381320865
2006-04-21,53.68788322285208
2006-04-22,53.635759064383286
2006-04-23,53.5836349059145
2006-04-24,53.531510747445715
2006-04-25,53.47938658897693
2006-04-26,53.42726243050813
2006-04-27,53.375138272039344
2006-04-28,53.32301411357056
2006-04-29,53.27088995510177
2006-04-30,53.21876579663298
2006-05-01,53.166641638164194
2006-05-02,53.06575617016009
2006-05-03,52.96487070215598
2006-05-04,52.86398523415187
2006-05-05,52.76309976614777
2006-05-06,52.66221429814367
2006-05-07,52.56132883013955
2006-05-08,52.46044336213544
2006-05-09,52.35955789413134
2006-05-10,52.258672426127234
2006-05-11,52.157786958123125
2006-05-12,52.05690149011902
2006-05-13,51.956016022114916
2006-05-14,51.85513055411081
2006-05-15,51.7542450861067
2006-05-16,51.65335961810259
2006-05-17,51.55247415009849
2006-05-18,51.45158868209438
2006-05-19,51.35070321409027
2006-05-20,51.249817746086165
2006-05-21,51.148932278082064
2006-05-22,51.048046810077956
2006-05-23,50.94716134207384
2006-05-24,50.84627587406974
2006-05-25,50.74539040606564
2006-05-26,50.64450493806153
2006-05-27,50.543619470057415
2006-05-28,50.442734002053314
2006-05-29,50.34184853404921
2006-05-30,50.240963066045104
2006-05-31,50.14007759804099
2006-06-01,50.03919213003689
2006-06-02,49.85675757539613
2006-06-03,49.67432302075537
2006-06-04,49.49188846611461
2006-06-05,49.30945391147385
2006-06-06,49.127019356833095
2006-06-07,48.94458480219233
2006-06-08,48.762150247551574
2006-06-09,48.57971569291081
2006-06-10,48.39728113827005
2006-06-11,48.21484658362929
2006-06-12,48.03241202898853
2006-06-13,47.849977474347774
2006-06-14,47.66754291970702
2006-06-15,47.48510836506625
2006-06-16,47.302673810425496
2006-06-17,47.12023925578473
2006-06-18,46.937804701143975
2006-06-19,46.75537014650322
2006-06-20,46.57293559186246
2006-06-21,46.3905010372217
2006-06-22,46.20806648258094
2006-06-23,46.02563192794018
2006-06-24,45.84319737329942
2006-06-25,45.66076281865866
2006-06-26,45.4783282640179
2006-06-27,45.29589370937714
2006-06-28,45.11345915473638
2006-06-29,44.931024600095625
2006-06-30,44.74859004545486
2006-07-01,44.566155490814104
2006-07-02,44.692262325819236
2006-07-03,44.81836916082437
2006-07-04,44.94447599582951
2006-07-05,45.07058283083464
2006-07-06,45.19668966583977
2006-07-07,45.3227965008449
2006-07-08,45.44890333585004
2006-07-09,45.575010170855165
2006-07-10,45.701117005860304
2006-07-11,45.827223840865436
2006-07-12,45.95333067587057
2006-07-13,46.07943751087571
2006-07-14,46.20554434588083
2006-07-15,46.33165118088597
2006-07-16,46.4577580158911
2006-07-17,46.583864850896234
2006-07-18,46.70997168590137
2006-07-19,46.836078520906504
2006-07-20,46.962185355911636
2006-07-21,47.08829219091677
