date,rental 
2004-07-05,108.62185035018376
2004-07-06,108.30279139027786
2004-07-07,107.98373243037197
2004-07-08,107.66467347046607
2004-07-09,107.34561451056018
2004-07-10,107.0265555506543
2004-07-11,106.70749659074839
2004-07-12,106.38843763084252
2004-07-13,106.06937867093662
2004-07-14,105.75031971103071
2004-07-15,105.43126075112482
2004-07-16,105.11220179121894
2004-07-17,104.79314283131305
2004-07-18,104.47408387140715
2004-07-19,104.15502491150127
2004-07-20,103.83596595159537
2004-07-21,103.51690699168947
2004-07-22,103.1978480317836
2004-07-23,102.87878907187769
2004-07-24,102.5597301119718
2004-07-25,102.2406711520659
2004-07-26,101.92161219216001
2004-07-27,101.60255323225412
2004-07-28,101.28349427234822
2004-07-29,100.96443531244235
2004-07-30,100.64537635253645
2004-07-31,100.32631739263056
2004-08-01,100.00725843272465
2004-08-02,99.40459150845798
2004-08-03,98.8019245841913
2004-08-04,98.19925765992461
2004-08-05,97.59659073565793
2004-08-06,96.99392381139124
2004-08-07,96.39125688712454
2004-08-08,95.78858996285786
2004-08-09,95.18592303859117
2004-08-10,94.5832561143245
2004-08-11,93.98058919005781
2004-08-12,93.37792226579113
2004-08-13,92.77525534152444
2004-08-14,92.17258841725776
2004-08-15,91.56992149299107
2004-08-16,90.96725456872439
2004-08-17,90.36458764445769
2004-08-18,89.761920720191
2004-08-19,89.15925379592433
2004-08-20,88.55658687165764
2004-08-21,87.95391994739096
2004-08-22,87.35125302312427
2004-08-23,86.74858609885759
2004-08-24,86.1459191745909
2004-08-25,85.54325225032422
2004-08-26,84.94058532605753
2004-08-27,84.33791840179086
2004-08-28,83.73525147752416
2004-08-29,83.13258455325747
2004-08-30,82.52991762899079
2004-08-31,81.9272507047241
2004-09-01,81.32458378045742
2004-09-02,80.994889521888
2004-09-03,80.66519526331858
2004-09-04,80.33550100474915
2004-09-05,80.00580674617973
2004-09-06,79.67611248761031
2004-09-07,79.34641822904089
2004-09-08,79.01672397047147
2004-09-09,78.68702971190204
2004-09-10,78.35733545333261
2004-09-11,78.02764119476319
2004-09-12,77.69794693619377
2004-09-13,77.36825267762435
2004-09-14,77.03855841905492
2004-09-15,76.7088641604855
2004-09-16,76.37916990191609
2004-09-17,76.04947564334667
2004-09-18,75.71978138477725
2004-09-19,75.39008712620782
2004-09-20,75.0603928676384
2004-09-21,74.73069860906898
2004-09-22,74.40100435049956
2004-09-23,74.07131009193014
2004-09-24,73.74161583336071
2004-09-25,73.4119215747913
2004-09-26,73.08222731622187
2004-09-27,72.75253305765244
2004-09-28,72.42283879908302
2004-09-29,72.09314454051359
2004-09-30,71.76345028194417
2004-10-01,71.43375602337476
2004-10-02,71.25650104564927
2004-10-03,71.07924606792376
2004-10-04,70.90199109019827
2004-10-05,70.72473611247278
2004-10-06,70.54748113474727
2004-10-07,70.37022615702179
2004-10-08,70.19297117929628
2004-10-09,70.0157162015708
2004-10-10,69.8384612238453
2004-10-11,69.6612062461198
2004-10-12,69.4839512683943
2004-10-13,69.30669629066881
2004-10-14,69.12944131294331
2004-10-15,68.95218633521782
2004-10-16,68.77493135749232
2004-10-17,68.59767637976682
2004-10-18,68.42042140204133
2004-10-19,68.24316642431583
2004-10-20,68.06591144659035
2004-10-21,67.88865646886484
2004-10-22,67.71140149113934
2004-10-23,67.53414651341386
2004-10-24,67.35689153568836
2004-10-25,67.17963655796287
2004-10-26,67.00238158023737
2004-10-27,66.82512660251187
2004-10-28,66.64787162478638
2004-10-29,66.47061664706088
2004-10-30,66.29336166933538
2004-10-31,66.11610669160989
2004-11-01,65.93885171388439
2004-11-02,66.0121171046776
2004-11-03,66.0853824954708
2004-11-04,66.158647886264
2004-11-05,66.23191327705722
2004-11-06,66.30517866785041
2004-11-07,66.37844405864362
2004-11-08,66.45170944943683
2004-11-09,66.52497484023003
2004-11-10,66.59824023102324
2004-11-11,66.67150562181644
2004-11-12,66.74477101260965
2004-11-13,66.81803640340284
2004-11-14,66.89130179419605
2004-11-15,66.96456718498926
2004-11-16,67.03783257578246
2004-11-17,67.11109796657567
2004-11-18,67.18436335736888
2004-11-19,67.25762874816208
2004-11-20,67.33089413895529
2004-11-21,67.4041595297485
2004-11-22,67.4774249205417
2004-11-23,67.5506903113349
2004-11-24,67.6239557021281
2004-11-25,67.69722109292131
2004-11-26,67.7704864837145
2004-11-27,67.84375187450772
2004-11-28,67.91701726530093
2004-11-29,67.99028265609412
2004-11-30,68.06354804688733
2004-12-01,68.13681343768054
2004-12-02,68.45587239758643
2004-12-03,68.77493135749232
2004-12-04,69.09399031739821
2004-12-05,69.41304927730411
2004-12-06,69.73210823721
2004-12-07,70.05116719711589
2004-12-08,70.37022615702179
2004-12-09,70.68928511692768
2004-12-10,71.00834407683357
2004-12-11,71.32740303673947
2004-12-12,71.64646199664534
2004-12-13,71.96552095655125
2004-12-14,72.28457991645715
2004-12-15,72.60363887636302
2004-12-16,72.92269783626892
2004-12-17,73.24175679617481
2004-12-18,73.56081575608071
2004-12-19,73.87987471598659
2004-12-20,74.19893367589249
2004-12-21,74.5179926357984
2004-12-22,74.83705159570427
2004-12-23,75.15611055561017
2004-12-24,75.47516951551606
2004-12-25,75.79422847542195
2004-12-26,76.11328743532785
2004-12-27,76.43234639523374
2004-12-28,76.75140535513964
2004-12-29,77.07046431504551
2004-12-30,77.38952327495142
2004-12-31,77.7085822348573
2005-01-01,78.02764119476319
2005-01-02,78.20489617248869
2005-01-03,78.3821511502142
2005-01-04,78.55940612793968
2005-01-05,78.73666110566518
2005-01-06,78.91391608339069
2005-01-07,79.09117106111617
2005-01-08,79.26842603884167
2005-01-09,79.44568101656716
2005-01-10,79.62293599429266
2005-01-11,79.80019097201816
2005-01-12,79.97744594974365
2005-01-13,80.15470092746915
2005-01-14,80.33195590519463
2005-01-15,80.50921088292014
2005-01-16,80.68646586064564
2005-01-17,80.86372083837112
2005-01-18,81.04097581609662
2005-01-19,81.21823079382212
2005-01-20,81.39548577154761
2005-01-21,81.57274074927311
2005-01-22,81.7499957269986
2005-01-23,81.9272507047241
2005-01-24,82.10450568244958
2005-01-25,82.2817606601751
2005-01-26,82.45901563790059
2005-01-27,82.63627061562607
2005-01-28,82.81352559335159
2005-01-29,82.99078057107708
2005-01-30,83.16803554880256
2005-01-31,83.34529052652807
2005-02-01,83.52254550425356
2005-02-02,83.52254550425356
2005-02-03,83.52254550425356
2005-02-04,83.52254550425356
2005-02-05,83.52254550425356
2005-02-06,83.52254550425356
2005-02-07,83.52254550425356
2005-02-08,83.52254550425356
2005-02-09,83.52254550425356
2005-02-10,83.52254550425356
2005-02-11,83.52254550425356
2005-02-12,83.52254550425356
2005-02-13,83.52254550425356
2005-02-14,83.52254550425356
2005-02-15,83.52254550425356
2005-02-16,83.52254550425356
2005-02-17,83.52254550425356
2005-02-18,83.52254550425356
2005-02-19,83.52254550425356
2005-02-20,83.52254550425356
2005-02-21,83.52254550425356
2005-02-22,83.52254550425356
2005-02-23,83.52254550425356
2005-02-24,83.52254550425356
2005-02-25,83.52254550425356
2005-02-26,83.52254550425356
2005-02-27,83.52254550425356
2005-02-28,83.52254550425356
2005-03-01,83.52254550425356
2005-03-02,83.45164351316336
2005-03-03,83.38074152207317
2005-03-04,83.30983953098297
2005-03-05,83.23893753989276
2005-03-06,83.16803554880256
2005-03-07,83.09713355771237
2005-03-08,83.02623156662217
2005-03-09,82.95532957553198
2005-03-10,82.88442758444178
2005-03-11,82.81352559335159
2005-03-12,82.74262360226139
2005-03-13,82.67172161117118
2005-03-14,82.60081962008098
2005-03-15,82.52991762899079
2005-03-16,82.45901563790059
2005-03-17,82.3881136468104
2005-03-18,82.3172116557202
2005-03-19,82.24630966463
2005-03-20,82.17540767353981
2005-03-21,82.10450568244958
2005-03-22,82.03360369135939
2005-03-23,81.96270170026919
2005-03-24,81.891799709179
2005-03-25,81.8208977180888
2005-03-26,81.7499957269986
2005-03-27,81.67909373590841
2005-03-28,81.60819174481821
2005-03-29,81.537289753728
2005-03-30,81.46638776263781
2005-03-31,81.39548577154761
2005-04-01,81.32458378045742
2005-04-02,81.43448186664722
2005-04-03,81.54437995283703
2005-04-04,81.65427803902683
2005-04-05,81.76417612521665
2005-04-06,81.87407421140645
2005-04-07,81.98397229759625
2005-04-08,82.09387038378607
2005-04-09,82.20376846997587
2005-04-10,82.31366655616569
2005-04-11,82.42356464235549
2005-04-12,82.53346272854529
2005-04-13,82.6433608147351
2005-04-14,82.7532589009249
2005-04-15,82.86315698711472
2005-04-16,82.97305507330452
2005-04-17,83.08295315949432
2005-04-18,83.19285124568414
2005-04-19,83.30274933187394
2005-04-20,83.41264741806376
2005-04-21,83.52254550425356
2005-04-22,83.63244359044336
2005-04-23,83.74234167663317
2005-04-24,83.85223976282298
2005-04-25,83.9621378490128
2005-04-26,84.0720359352026
2005-04-27,84.18193402139241
2005-04-28,84.29183210758222
2005-04-29,84.40173019377202
2005-04-30,84.51162827996184
2005-05-01,84.62152636615164
2005-05-02,84.94058532605753
2005-05-03,85.25964428596342
2005-05-04,85.57870324586932
2005-05-05,85.8977622057752
2005-05-06,86.2168211656811
2005-05-07,86.53588012558698
2005-05-08,86.85493908549289
2005-05-09,87.17399804539878
2005-05-10,87.49305700530466
2005-05-11,87.81211596521057
2005-05-12,88.13117492511644
2005-05-13,88.45023388502234
2005-05-14,88.76929284492824
2005-05-15,89.08835180483412
2005-05-16,89.40741076474002
2005-05-17,89.72646972464591
2005-05-18,90.04552868455181
2005-05-19,90.36458764445769
2005-05-20,90.68364660436359
2005-05-21,91.00270556426949
2005-05-22,91.32176452417536
2005-05-23,91.64082348408127
2005-05-24,91.95988244398715
2005-05-25,92.27894140389306
2005-05-26,92.59800036379895
2005-05-27,92.91705932370483
2005-05-28,93.23611828361074
2005-05-29,93.55517724351661
2005-05-30,93.87423620342251
2005-05-31,94.1932951633284
2005-06-01,94.51235412323429
2005-06-02,94.65888490482071
2005-06-03,94.80541568640712
2005-06-04,94.95194646799354
2005-06-05,95.09847724957993
2005-06-06,95.24500803116635
2005-06-07,95.39153881275276
2005-06-08,95.53806959433916
2005-06-09,95.68460037592557
2005-06-10,95.83113115751199
2005-06-11,95.97766193909838
2005-06-12,96.1241927206848
2005-06-13,96.27072350227121
2005-06-14,96.41725428385762
2005-06-15,96.56378506544402
2005-06-16,96.71031584703044
2005-06-17,96.85684662861686
2005-06-18,97.00337741020326
2005-06-19,97.14990819178968
2005-06-20,97.29643897337608
2005-06-21,97.44296975496249
2005-06-22,97.5895005365489
2005-06-23,97.73603131813532
2005-06-24,97.88256209972171
2005-06-25,98.02909288130813
2005-06-26,98.17562366289454
2005-06-27,98.32215444448096
2005-06-28,98.46868522606735
2005-06-29,98.61521600765377
2005-06-30,98.76174678924018
2005-07-01,98.90827757082658
2005-07-02,98.62466960646579
2005-07-03,98.341061642105
2005-07-04,98.0574536777442
2005-07-05,97.77384571338342
2005-07-06,97.49023774902261
2005-07-07,97.20662978466183
2005-07-08,96.92302182030103
2005-07-09,96.63941385594025
2005-07-10,96.35580589157945
2005-07-11,96.07219792721865
2005-07-12,95.78858996285786
2005-07-13,95.50498199849707
2005-07-14,95.22137403413628
2005-07-15,94.93776606977549
2005-07-16,94.6541581054147
2005-07-17,94.3705501410539
2005-07-18,94.0869421766931
2005-07-19,93.80333421233232
2005-07-20,93.51972624797152
2005-07-21,93.23611828361074
2005-07-22,92.95251031924992
2005-07-23,92.66890235488914
2005-07-24,92.38529439052834
2005-07-25,92.10168642616756
2005-07-26,91.81807846180676
2005-07-27,91.53447049744598
2005-07-28,91.25086253308517
2005-07-29,90.96725456872439
2005-07-30,90.68364660436359
2005-07-31,90.4000386400028
2005-08-01,90.11643067564201
2005-08-02,89.51376375137532
2005-08-03,88.91109682710864
2005-08-04,88.30842990284195
2005-08-05,87.70576297857527
2005-08-06,87.10309605430858
2005-08-07,86.50042913004188
2005-08-08,85.8977622057752
2005-08-09,85.29509528150852
2005-08-10,84.69242835724184
2005-08-11,84.08976143297515
2005-08-12,83.48709450870847
2005-08-13,82.88442758444178
2005-08-14,82.2817606601751
2005-08-15,81.67909373590841
2005-08-16,81.07642681164172
2005-08-17,80.47375988737502
2005-08-18,79.87109296310835
2005-08-19,79.26842603884167
2005-08-20,78.66575911457498
2005-08-21,78.0630921903083
2005-08-22,77.46042526604161
2005-08-23,76.85775834177493
2005-08-24,76.25509141750824
2005-08-25,75.65242449324155
2005-08-26,75.04975756897488
2005-08-27,74.4470906447082
2005-08-28,73.8444237204415
2005-08-29,73.24175679617481
2005-08-30,72.63908987190813
2005-08-31,72.03642294764144
2005-09-01,71.43375602337476
2005-09-02,71.28722524178833
2005-09-03,71.14069446020194
2005-09-04,70.99416367861552
2005-09-05,70.84763289702911
2005-09-06,70.70110211544271
2005-09-07,70.5545713338563
2005-09-08,70.40804055226988
2005-09-09,70.26150977068347
2005-09-10,70.11497898909707
2005-09-11,69.96844820751066
2005-09-12,69.82191742592425
2005-09-13,69.67538664433783
2005-09-14,69.52885586275143
2005-09-15,69.38232508116502
2005-09-16,69.23579429957861
2005-09-17,69.08926351799221
2005-09-18,68.94273273640579
2005-09-19,68.79620195481938
2005-09-20,68.64967117323297
2005-09-21,68.50314039164657
2005-09-22,68.35660961006016
2005-09-23,68.21007882847374
2005-09-24,68.06354804688733
2005-09-25,67.91701726530093
2005-09-26,67.7704864837145
2005-09-27,67.6239557021281
2005-09-28,67.4774249205417
2005-09-29,67.33089413895529
2005-09-30,67.18436335736888
2005-10-01,67.03783257578246
2005-10-02,66.93147958914717
2005-10-03,66.82512660251187
2005-10-04,66.71877361587657
2005-10-05,66.61242062924127
2005-10-06,66.50606764260598
2005-10-07,66.39971465597068
2005-10-08,66.29336166933538
2005-10-09,66.18700868270008
2005-10-10,66.0806556960648
2005-10-11,65.9743027094295
2005-10-12,65.8679497227942
2005-10-13,65.7615967361589
2005-10-14,65.6552437495236
2005-10-15,65.5488907628883
2005-10-16,65.442537776253
2005-10-17,65.3361847896177
2005-10-18,65.2298318029824
2005-10-19,65.12347881634712
2005-10-20,65.01712582971182
2005-10-21,64.91077284307651
2005-10-22,64.80441985644121
2005-10-23,64.69806686980591
2005-10-24,64.59171388317063
2005-10-25,64.48536089653533
2005-10-26,64.37900790990003
2005-10-27,64.27265492326474
2005-10-28,64.16630193662944
2005-10-29,64.05994894999414
2005-10-30,63.95359596335884
2005-10-31,63.84724297672354
2005-11-01,63.74088999008825
2005-11-02,63.704257294691644
2005-11-03,63.66762459929504
2005-11-04,63.63099190389844
2005-11-05,63.594359208501835
2005-11-06,63.55772651310524
2005-11-07,63.521093817708625
2005-11-08,63.48446112231203
2005-11-09,63.44782842691543
2005-11-10,63.41119573151882
2005-11-11,63.37456303612222
2005-11-12,63.33793034072562
2005-11-13,63.301297645329015
2005-11-14,63.26466494993242
2005-11-15,63.22803225453581
2005-11-16,63.19139955913921
2005-11-17,63.15476686374261
2005-11-18,63.118134168346
2005-11-19,63.0815014729494
2005-11-20,63.0448687775528
2005-11-21,63.0082360821562
2005-11-22,62.97160338675959
2005-11-23,62.93497069136299
2005-11-24,62.89833799596639
2005-11-25,62.86170530056979
2005-11-26,62.82507260517318
2005-11-27,62.788439909776585
2005-11-28,62.75180721437998
2005-11-29,62.71517451898338
2005-11-30,62.67854182358677
2005-12-01,62.64190912819017
2005-12-02,63.06732107473137
2005-12-03,63.49273302127255
2005-12-04,63.918144967813745
2005-12-05,64.34355691435493
2005-12-06,64.76896886089612
2005-12-07,65.19438080743731
2005-12-08,65.6197927539785
2005-12-09,66.04520470051969
2005-12-10,66.47061664706088
2005-12-11,66.89602859360207
2005-12-12,67.32144054014326
2005-12-13,67.74685248668445
2005-12-14,68.17226443322564
2005-12-15,68.59767637976682
2005-12-16,69.02308832630801
2005-12-17,69.4485002728492
2005-12-18,69.87391221939039
2005-12-19,70.29932416593158
2005-12-20,70.72473611247278
2005-12-21,71.15014805901396
2005-12-22,71.57556000555515
2005-12-23,72.00097195209635
2005-12-24,72.42638389863754
2005-12-25,72.85179584517873
2005-12-26,73.2772077917199
2005-12-27,73.7026197382611
2005-12-28,74.1280316848023
2005-12-29,74.55344363134348
2005-12-30,74.97885557788466
2005-12-31,75.40426752442586
2006-01-01,75.82967947096705
2006-01-02,75.72332648433175
2006-01-03,75.61697349769646
2006-01-04,75.51062051106115
2006-01-05,75.40426752442586
2006-01-06,75.29791453779056
2006-01-07,75.19156155115527
2006-01-08,75.08520856451997
2006-01-09,74.97885557788466
2006-01-10,74.87250259124937
2006-01-11,74.76614960461407
2006-01-12,74.65979661797878
2006-01-13,74.55344363134348
2006-01-14,74.44709064470818
2006-01-15,74.34073765807288
2006-01-16,74.23438467143758
2006-01-17,74.1280316848023
2006-01-18,74.021678698167
2006-01-19,73.91532571153171
2006-01-20,73.80897272489639
2006-01-21,73.7026197382611
2006-01-22,73.5962667516258
2006-01-23,73.48991376499052
2006-01-24,73.38356077835522
2006-01-25,73.2772077917199
2006-01-26,73.17085480508462
2006-01-27,73.06450181844932
2006-01-28,72.95814883181403
2006-01-29,72.85179584517873
2006-01-30,72.74544285854343
2006-01-31,72.63908987190813
2006-02-01,72.53273688527283
2006-02-02,72.61123551826554
2006-02-03,72.68973415125826
2006-02-04,72.76823278425098
2006-02-05,72.84673141724372
2006-02-06,72.92523005023644
2006-02-07,73.00372868322916
2006-02-08,73.08222731622187
2006-02-09,73.16072594921458
2006-02-10,73.2392245822073
2006-02-11,73.31772321520002
2006-02-12,73.39622184819275
2006-02-13,73.47472048118547
2006-02-14,73.55321911417819
2006-02-15,73.63171774717091
2006-02-16,73.71021638016362
2006-02-17,73.78871501315633
2006-02-18,73.86721364614905
2006-02-19,73.94571227914179
2006-02-20,74.0242109121345
2006-02-21,74.10270954512723
2006-02-22,74.18120817811995
2006-02-23,74.25970681111266
2006-02-24,74.33820544410537
2006-02-25,74.41670407709809
2006-02-26,74.49520271009082
2006-02-27,74.57370134308354
2006-02-28,74.65219997607626
2006-03-01,74.73069860906898
2006-03-02,74.83705159570427
2006-03-03,74.94340458233957
2006-03-04,75.04975756897488
2006-03-05,75.15611055561017
2006-03-06,75.26246354224547
2006-03-07,75.36881652888076
2006-03-08,75.47516951551606
2006-03-09,75.58152250215136
2006-03-10,75.68787548878666
2006-03-11,75.79422847542195
2006-03-12,75.90058146205725
2006-03-13,76.00693444869255
2006-03-14,76.11328743532785
2006-03-15,76.21964042196315
2006-03-16,76.32599340859844
2006-03-17,76.43234639523374
2006-03-18,76.53869938186902
2006-03-19,76.64505236850432
2006-03-20,76.75140535513964
2006-03-21,76.85775834177493
2006-03-22,76.96411132841023
2006-03-23,77.07046431504551
2006-03-24,77.17681730168081
2006-03-25,77.28317028831611
2006-03-26,77.38952327495142
2006-03-27,77.49587626158672
2006-03-28,77.602229248222
2006-03-29,77.7085822348573
2006-03-30,77.8149352214926
2006-03-31,77.9212882081279
2006-04-01,78.02764119476319
2006-04-02,78.13753928095299
2006-04-03,78.24743736714281
2006-04-04,78.35733545333261
2006-04-05,78.46723353952244
2006-04-06,78.57713162571224
2006-04-07,78.68702971190204
2006-04-08,78.79692779809186
2006-04-09,78.90682588428166
2006-04-10,79.01672397047147
2006-04-11,79.12662205666128
2006-04-12,79.23652014285108
2006-04-13,79.34641822904089
2006-04-14,79.4563163152307
2006-04-15,79.56621440142051
2006-04-16,79.67611248761031
2006-04-17,79.78601057380011
2006-04-18,79.89590865998993
2006-04-19,80.00580674617973
2006-04-20,80.11570483236954
2006-04-21,80.22560291855935
2006-04-22,80.33550100474915
2006-04-23,80.44539909093896
2006-04-24,80.55529717712876
2006-04-25,80.66519526331858
2006-04-26,80.77509334950838
2006-04-27,80.88499143569818
2006-04-28,80.994889521888
2006-04-29,81.1047876080778
2006-04-30,81.21468569426762
2006-05-01,81.32458378045742
2006-05-02,81.537289753728
2006-05-03,81.7499957269986
2006-05-04,81.96270170026919
2006-05-05,82.17540767353981
2006-05-06,82.3881136468104
2006-05-07,82.60081962008098
2006-05-08,82.81352559335159
2006-05-09,83.02623156662217
2006-05-10,83.23893753989276
2006-05-11,83.45164351316336
2006-05-12,83.66434948643396
2006-05-13,83.87705545970456
2006-05-14,84.08976143297515
2006-05-15,84.30246740624574
2006-05-16,84.51517337951634
2006-05-17,84.72787935278693
2006-05-18,84.94058532605753
2006-05-19,85.15329129932812
2006-05-20,85.36599727259872
2006-05-21,85.57870324586932
2006-05-22,85.79140921913991
2006-05-23,86.00411519241051
2006-05-24,86.2168211656811
2006-05-25,86.42952713895168
2006-05-26,86.64223311222229
2006-05-27,86.85493908549289
2006-05-28,87.06764505876347
2006-05-29,87.28035103203408
2006-05-30,87.49305700530466
2006-05-31,87.70576297857527
2006-06-01,87.91846895184585
2006-06-02,88.10163242882888
2006-06-03,88.28479590581188
2006-06-04,88.46795938279489
2006-06-05,88.65112285977791
2006-06-06,88.83428633676091
2006-06-07,89.01744981374392
2006-06-08,89.20061329072695
2006-06-09,89.38377676770995
2006-06-10,89.56694024469297
2006-06-11,89.75010372167598
2006-06-12,89.93326719865898
2006-06-13,90.11643067564201
2006-06-14,90.29959415262502
2006-06-15,90.48275762960802
2006-06-16,90.66592110659104
2006-06-17,90.84908458357405
2006-06-18,91.03224806055705
2006-06-19,91.21541153754008
2006-06-20,91.39857501452309
2006-06-21,91.5817384915061
2006-06-22,91.76490196848911
2006-06-23,91.94806544547212
2006-06-24,92.13122892245514
2006-06-25,92.31439239943815
2006-06-26,92.49755587642116
2006-06-27,92.68071935340417
2006-06-28,92.86388283038718
2006-06-29,93.04704630737021
2006-06-30,93.2302097843532
2006-07-01,93.41337326133622
2006-07-02,93.20066728806563
2006-07-03,92.98796131479503
2006-07-04,92.77525534152444
2006-07-05,92.56254936825384
2006-07-06,92.34984339498325
2006-07-07,92.13713742171265
2006-07-08,91.92443144844205
2006-07-09,91.71172547517146
2006-07-10,91.49901950190088
2006-07-11,91.28631352863027
2006-07-12,91.07360755535969
2006-07-13,90.86090158208908
2006-07-14,90.64819560881848
2006-07-15,90.4354896355479
2006-07-16,90.2227836622773
2006-07-17,90.0100776890067
2006-07-18,89.7973717157361
2006-07-19,89.58466574246552
2006-07-20,89.37195976919493
2006-07-21,89.15925379592433
